n,p,n_steps,time,bottom_reached
1,0.01,1,0.000364643,0
1,0.02,1,1.45659e-06,0
1,0.03,1,1.44616e-05,0
1,0.04,1,7.89762e-07,0
1,0.05,1,6.81728e-07,0
1,0.06,2,2.18749e-05,1
5,0.01,1,0.000910461,0
1,0.07,1,1.489e-05,0
5,0.02,1,0.000130512,0
1,0.08,1,0.0002524,0
1,0.09,1,6.33299e-07,0
1,0.1,1,5.06639e-07,0
1,0.11,2,1.16266e-05,1
1,0.12,1,4.9293e-05,0
5,0.03,1,0.000219379,0
1,0.13,1,2.79285e-05,0
1,0.14,1,1.17719e-05,0
9,0.01,1,0.00130869,0
1,0.15,1,1.03526e-05,0
1,0.16,1,3.13297e-05,0
1,0.17,1,7.22706e-07,0
1,0.18,1,5.43892e-07,0
1,0.19,2,0.000146896,1
1,0.2,1,1.22301e-05,0
1,0.21,1,1.24946e-05,0
1,0.22,1,2.45981e-05,0
5,0.04,2,0.000311796,0
1,0.23,1,4.60856e-05,0
1,0.24,1,2.49967e-05,0
1,0.25,1,9.20147e-06,0
1,0.26,1,4.69387e-07,0
1,0.27,1,4.79445e-05,0
1,0.28,1,1.95168e-05,0
1,0.29,1,7.00355e-07,0
1,0.3,1,7.89762e-07,0
1,0.31,1,2.60398e-05,0
1,0.32,2,8.19564e-07,1
1,0.33,1,2.28398e-05,0
1,0.34,2,2.90871e-05,1
1,0.35,1,1.07698e-05,0
1,0.36,1,1.60933e-06,0
1,0.37,1,1.04047e-05,0
1,0.38,2,8.23289e-07,1
1,0.39,1,1.98893e-05,0
1,0.4,1,4.65661e-07,0
1,0.41,1,2.07201e-05,0
5,0.05,1,0.000291824,0
9,0.02,1,0.000574641,0
1,0.42,1,3.31588e-05,0
1,0.43,2,1.31056e-05,1
1,0.44,1,1.33216e-05,0
1,0.45,1,8.10698e-05,0
1,0.46,2,1.27703e-05,1
1,0.47,1,4.80562e-07,0
5,0.06,1,0.000153881,0
1,0.48,2,2.87965e-05,1
1,0.49,1,3.06405e-05,0
21,0.01,2,0.00210176,0
1,0.5,2,1.87792e-05,1
1,0.51,1,2.17743e-05,0
1,0.52,1,2.1264e-05,0
1,0.53,2,2.82787e-05,1
1,0.54,2,5.43892e-07,1
1,0.55,2,4.99189e-07,1
13,0.01,1,0.00221491,0
1,0.56,1,3.2004e-05,0
1,0.57,2,1.43349e-05,1
1,0.58,1,9.6485e-07,0
9,0.03,1,0.000368796,0
1,0.59,2,2.24859e-05,1
1,0.6,1,1.15111e-06,0
1,0.61,2,5.73695e-07,1
1,0.62,2,2.47657e-05,1
1,0.63,2,3.20636e-05,1
1,0.64,1,8.08388e-07,0
1,0.65,2,3.23392e-05,1
1,0.66,2,1.28672e-05,1
5,0.07,1,0.00035071,0
1,0.67,2,2.49296e-05,1
1,0.68,2,5.73695e-07,1
1,0.69,2,3.49022e-05,1
1,0.7,1,2.2646e-05,0
1,0.71,2,2.37152e-05,1
1,0.72,2,1.97515e-05,1
1,0.73,1,9.72673e-06,0
1,0.74,2,1.02818e-06,1
1,0.75,2,1.28895e-05,1
1,0.76,2,2.10777e-05,1
1,0.77,1,4.69387e-07,0
1,0.78,1,3.94955e-05,0
1,0.79,2,3.88101e-05,1
1,0.8,2,5.73695e-07,1
1,0.81,2,6.4075e-07,1
5,0.08,3,0.000259437,0
1,0.82,2,2.64905e-05,1
1,0.83,1,2.38381e-05,0
17,0.01,1,0.00268809,0
1,0.839999,2,3.80129e-05,1
1,0.849999,1,2.2456e-05,0
1,0.859999,2,5.10365e-07,1
1,0.869999,2,8.67993e-07,1
1,0.879999,1,3.85009e-05,0
1,0.889999,2,5.05485e-05,1
9,0.04,1,0.000603404,0
1,0.899999,2,2.60137e-05,1
1,0.909999,2,3.14601e-05,1
1,0.919999,2,6.4075e-07,1
1,0.929999,2,1.08778e-05,1
1,0.939999,2,1.1269e-05,1
1,0.949999,2,2.08654e-05,1
5,0.09,1,0.000317514,0
1,0.959999,2,3.75994e-05,1
1,0.969999,2,1.15111e-05,1
5,0.1,3,6.6705e-05,0
1,0.979999,2,5.69299e-05,1
1,0.989999,2,2.66209e-05,1
1,0.999999,2,1.02073e-06,1
2,0.01,1,1.21817e-05,0
13,0.02,1,0.000895355,0
2,0.02,1,1.03116e-05,0
2,0.03,1,0.000116967,0
2,0.04,1,4.3653e-05,0
2,0.05,1,7.03931e-05,0
2,0.06,1,1.18092e-06,0
5,0.11,1,0.0003727,0
9,0.05,1,0.000566579,0
2,0.07,1,0.000112936,0
2,0.08,1,1.18464e-06,0
2,0.09,2,3.30694e-05,0
2,0.1,1,7.55042e-05,0
2,0.11,1,1.25915e-06,0
2,0.12,1,6.47083e-05,0
5,0.12,2,0.000277676,0
2,0.13,2,9.46559e-05,0
2,0.14,1,1.59442e-06,0
2,0.15,1,7.56867e-05,0
2,0.16,1,0.000126787,0
2,0.17,1,7.12797e-05,0
5,0.13,2,0.000370335,0
2,0.18,1,6.48722e-05,0
2,0.19,1,1.62795e-06,0
2,0.2,1,8.52831e-05,0
2,0.21,1,6.33262e-05,0
9,0.06,1,0.00085596,0
2,0.22,1,3.41907e-05,0
2,0.23,1,1.2219e-06,0
5,0.14,1,0.000242125,0
13,0.03,1,0.00123649,0
2,0.24,1,7.03931e-05,0
25,0.01,1,0.00437389,0
2,0.25,1,3.25814e-05,0
2,0.26,2,1.48639e-06,0
21,0.02,2,0.00233271,0
2,0.27,1,6.5431e-05,0
2,0.28,2,3.2492e-05,0
5,0.15,1,0.000223033,0
2,0.29,2,2.30223e-05,0
2,0.3,2,4.20921e-05,0
2,0.31,2,2.72542e-05,0
2,0.32,3,1.68756e-06,1
2,0.33,1,1.34856e-06,0
2,0.34,2,8.80063e-05,0
2,0.35,2,1.61305e-06,0
29,0.01,1,0.00470442,0
2,0.36,3,2.69264e-05,1
17,0.02,2,0.00205335,0
2,0.37,1,6.24508e-05,0
2,0.38,4,3.67574e-05,1
2,0.39,2,6.59488e-05,0
5,0.16,2,0.000372402,0
2,0.4,3,6.92867e-05,1
2,0.41,1,1.17347e-06,0
2,0.42,1,7.47442e-05,0
2,0.43,1,3.53679e-05,0
2,0.44,1,5.36926e-05,0
9,0.07,1,0.000848778,0
2,0.45,2,2.86847e-06,0
13,0.04,1,0.000860732,0
2,0.46,2,8.86768e-05,0
5,0.17,1,0.000350256,0
2,0.47,2,8.85576e-05,0
2,0.48,4,0.000159696,1
2,0.49,1,2.3149e-05,0
2,0.5,3,3.45707e-05,1
5,0.18,2,0.000292413,0
5,0.19,2,4.69796e-05,0
2,0.51,3,0.000204314,1
9,0.08,1,0.000656243,0
2,0.52,1,7.90395e-05,0
2,0.53,2,3.41758e-05,0
2,0.54,3,1.61864e-05,1
5,0.2,2,0.000312749,0
2,0.55,3,8.65981e-05,1
2,0.56,1,2.38679e-05,0
2,0.57,2,1.75834e-06,0
