n,p,n_steps,time,bottom_reached
1,0.01,1,0.0003828,0
1,0.02,1,2.03736e-05,0
9,0.01,1,0.000842743,0
1,0.03,1,2.15881e-05,0
1,0.04,2,1.00099e-05,1
1,0.05,1,2.20016e-05,0
1,0.06,1,7.0408e-07,0
5,0.01,1,0.000932731,0
1,0.07,2,7.01882e-05,1
1,0.08,1,1.99229e-05,0
1,0.09,2,5.75297e-05,1
1,0.1,1,7.15256e-07,0
1,0.11,1,6.37025e-07,0
1,0.12,1,0.0001342,0
1,0.13,2,3.16165e-05,1
1,0.14,1,2.5399e-05,0
1,0.15,1,1.16266e-05,0
1,0.16,2,6.63102e-07,1
1,0.17,1,1.02371e-05,0
1,0.18,1,1.04047e-05,0
1,0.19,1,3.32817e-05,0
1,0.2,2,1.02334e-05,1
1,0.21,2,1.37575e-05,1
1,0.22,1,2.76454e-05,0
1,0.23,1,9.98378e-07,0
1,0.24,1,1.87755e-05,0
1,0.25,1,1.08667e-05,0
1,0.26,2,1.39326e-05,1
1,0.27,2,9.90927e-07,1
5,0.02,1,0.00052077,0
1,0.28,1,2.46316e-05,0
9,0.02,2,0.000630148,0
1,0.29,1,3.59528e-05,0
1,0.3,1,5.24819e-05,0
1,0.31,1,4.85331e-05,0
1,0.32,1,2.07201e-05,0
1,0.33,1,1.8537e-05,0
1,0.34,1,1.21444e-06,0
1,0.35,2,1.32658e-05,1
5,0.03,2,0.000215977,0
1,0.36,1,3.63924e-05,0
1,0.37,2,1.94088e-05,1
1,0.38,2,5.1409e-07,1
1,0.39,1,2.6051e-05,0
1,0.4,2,1.61305e-06,1
1,0.41,2,3.45483e-05,1
1,0.42,1,1.79745e-05,0
1,0.43,2,1.91145e-05,1
1,0.44,1,3.78042e-05,0
1,0.45,1,1.036e-05,0
1,0.46,2,5.66244e-07,1
5,0.04,1,0.000242349,0
1,0.47,2,3.15681e-05,1
1,0.48,2,1.05724e-05,1
1,0.49,2,7.00355e-07,1
1,0.5,2,4.32134e-07,1
1,0.51,2,3.24063e-05,1
1,0.52,1,7.22706e-07,0
1,0.53,2,5.17815e-07,1
1,0.54,2,1.02632e-05,1
1,0.55,1,1.85594e-05,0
1,0.56,1,6.48201e-07,0
1,0.57,1,2.13459e-05,0
1,0.58,1,2.00309e-05,0
1,0.59,2,1.29007e-05,1
5,0.05,2,0.00018011,0
1,0.6,1,4.83915e-05,0
1,0.61,2,2.89008e-05,1
1,0.62,2,9.20147e-07,1
1,0.63,1,8.08388e-07,0
1,0.64,2,4.69387e-07,1
9,0.03,1,0.000680517,0
13,0.01,1,0.00220817,0
1,0.65,2,5.13755e-05,1
5,0.06,2,0.000119425,0
1,0.66,2,1.93678e-05,1
1,0.67,2,8.34465e-07,1
1,0.68,2,1.53407e-05,1
1,0.69,2,3.08864e-05,1
1,0.7,1,7.00355e-07,0
1,0.71,1,9.46969e-06,0
1,0.72,1,1.08145e-05,0
1,0.73,2,2.00085e-05,1
1,0.74,2,2.13087e-05,1
1,0.75,2,2.85469e-05,1
1,0.76,2,4.21852e-05,1
5,0.07,2,0.000211332,0
1,0.77,2,1.76355e-05,1
1,0.78,2,2.04258e-05,1
1,0.79,2,1.35154e-05,1
