n,p,n_steps,time,bottom_reached
1,0.01,1,0.000380542,0
1,0.02,1,9.9726e-06,0
1,0.03,1,2.81371e-05,0
1,0.04,1,9.20147e-07,0
5,0.01,1,0.000847552,0
1,0.05,1,2.9359e-05,0
1,0.06,1,1.33552e-05,0
1,0.07,1,6.63102e-07,0
9,0.01,1,0.000965443,0
5,0.02,1,0.000166487,0
1,0.08,1,0.000225447,0
1,0.09,1,1.90325e-05,0
1,0.1,1,1.11833e-05,0
1,0.11,1,2.26535e-05,0
1,0.12,1,2.07722e-05,0
1,0.13,1,2.4233e-05,0
1,0.14,1,9.913e-06,0
1,0.15,1,7.56234e-07,0
1,0.16,1,1.02557e-05,0
1,0.17,1,7.63685e-07,0
1,0.18,1,2.00607e-05,0
1,0.19,1,2.47397e-05,0
1,0.2,1,3.20189e-05,0
1,0.21,1,7.89762e-07,0
1,0.22,1,1.18315e-05,0
5,0.03,1,0.000311304,0
1,0.23,1,5.07832e-05,0
1,0.24,1,4.5076e-07,0
1,0.25,1,3.01152e-05,0
1,0.26,2,9.31323e-07,1
5,0.04,1,0.00010328,0
1,0.27,2,3.08603e-05,1
1,0.28,1,2.70158e-05,0
1,0.29,1,6.25849e-07,0
1,0.3,1,1.19731e-05,0
1,0.31,1,2.11187e-05,0
1,0.32,1,1.40034e-05,0
1,0.33,1,1.03563e-06,0
1,0.34,1,1.56499e-05,0
1,0.35,2,4.00878e-05,1
1,0.36,1,7.22706e-07,0
1,0.37,1,2.14092e-05,0
1,0.38,1,1.81049e-06,0
1,0.39,2,2.98768e-05,1
1,0.4,1,1.17533e-05,0
5,0.05,2,0.000228718,0
1,0.41,1,2.42926e-05,0
1,0.42,2,2.70829e-05,1
9,0.02,1,0.000740647,0
1,0.43,1,4.27254e-05,0
1,0.44,2,5.73695e-07,1
1,0.45,2,1.20178e-05,1
1,0.46,1,4.90844e-05,0
1,0.47,1,9.89437e-06,0
1,0.48,2,4.06355e-05,1
1,0.49,1,6.66827e-07,0
1,0.5,1,1.11014e-06,0
1,0.51,2,1.55568e-05,1
5,0.06,1,0.000230391,0
1,0.52,2,4.48413e-05,1
1,0.53,2,1.13398e-05,1
1,0.54,1,4.95464e-07,0
1,0.55,2,1.08369e-05,1
1,0.56,1,1.46776e-05,0
1,0.57,2,5.17815e-07,1
1,0.58,2,1.10641e-06,1
1,0.59,2,2.27652e-05,1
5,0.07,2,0.000118535,0
1,0.6,2,2.55927e-05,1
1,0.61,2,8.86619e-07,1
1,0.62,2,1.08629e-05,1
1,0.63,2,1.14366e-06,1
1,0.64,2,3.01749e-07,1
1,0.65,2,9.61497e-06,1
1,0.66,2,2.23741e-05,1
1,0.67,2,2.205e-05,1
1,0.68,2,1.03824e-05,1
1,0.69,2,7.37607e-07,1
1,0.7,1,9.48831e-06,0
1,0.71,2,1.11014e-05,1
1,0.72,2,2.90722e-05,1
1,0.73,1,3.09683e-05,0
