n,p,n_steps,time,bottom_reached
1,0.01,1,0.000283858,0
1,0.02,2,1.06916e-06,1
1,0.03,1,6.25849e-07,0
1,0.04,1,2.24449e-05,0
1,0.05,1,2.30372e-05,0
1,0.06,1,6.25849e-07,0
1,0.07,1,2.28137e-05,0
1,0.08,1,3.20617e-05,0
1,0.09,2,9.87016e-06,1
1,0.1,2,1.07139e-05,1
1,0.11,1,1.51359e-05,0
1,0.12,1,9.53488e-06,0
1,0.13,1,4.33996e-07,0
1,0.14,1,7.86036e-07,0
1,0.15,1,4.97513e-05,0
1,0.16,2,7.09668e-07,1
1,0.17,1,1.10399e-05,0
1,0.18,2,6.54813e-05,1
1,0.19,2,8.00937e-07,1
1,0.2,1,1.02483e-05,0
5,0.01,1,0.00094201,0
1,0.21,2,6.46338e-07,1
1,0.22,1,3.18047e-05,0
1,0.23,1,1.46404e-06,0
1,0.24,1,4.67952e-05,0
1,0.25,1,2.58833e-05,0
1,0.26,1,8.25152e-07,0
1,0.27,1,1.93212e-05,0
1,0.28,1,6.56955e-05,0
5,0.02,1,0.00021675,0
1,0.29,1,3.13576e-05,0
1,0.3,2,6.1281e-07,1
1,0.31,2,1.9297e-05,1
1,0.32,1,3.976e-05,0
1,0.33,2,2.73492e-05,1
1,0.34,2,1.9351e-05,1
1,0.35,2,1.31801e-05,1
1,0.36,1,1.01123e-05,0
1,0.37,1,5.75557e-07,0
1,0.38,2,3.76757e-05,1
1,0.39,1,5.28824e-05,0
5,0.03,1,0.000257576,0
1,0.4,1,1.15819e-05,0
9,0.01,1,0.00144223,0
1,0.41,1,6.29574e-05,0
1,0.42,2,5.56093e-05,1
1,0.43,1,5.99772e-07,0
1,0.44,2,5.97909e-07,1
1,0.45,2,2.21785e-05,1
17,0.01,2,0.0016047,0
1,0.46,1,2.54903e-05,0
1,0.47,2,1.10436e-05,1
13,0.01,1,0.00164328,0
1,0.48,2,2.05468e-05,1
1,0.49,1,5.60656e-07,0
1,0.5,1,1.95689e-05,0
5,0.04,1,0.000248944,0
1,0.51,1,2.36761e-05,0
1,0.52,2,1.36178e-05,1
1,0.53,1,1.60113e-05,0
1,0.54,2,2.32458e-05,1
1,0.55,2,1.24741e-05,1
1,0.56,2,1.02725e-05,1
1,0.57,2,9.85339e-07,1
1,0.58,2,3.94806e-05,1
1,0.59,2,1.97738e-05,1
1,0.6,2,4.01307e-05,1
1,0.61,2,8.82894e-07,1
1,0.62,2,1.01794e-05,1
5,0.05,2,0.000241926,0
1,0.63,2,2.83346e-05,1
1,0.64,2,8.75443e-07,1
1,0.65,1,2.13422e-05,0
1,0.66,2,1.18837e-06,1
1,0.67,2,9.6336e-06,1
1,0.68,2,1.19656e-05,1
1,0.69,2,2.93311e-05,1
1,0.7,2,3.3075e-05,1
1,0.71,2,9.76026e-07,1
1,0.72,1,3.89628e-05,0
1,0.73,2,6.6869e-07,1
1,0.74,2,4.15295e-05,1
1,0.75,1,4.13563e-05,0
1,0.76,2,1.44988e-05,1
1,0.77,2,2.07927e-05,1
5,0.06,1,0.000285786,0
1,0.78,2,2.40114e-05,1
1,0.79,2,2.52016e-05,1
1,0.8,2,2.54773e-05,1
1,0.81,2,2.12248e-05,1
1,0.82,2,2.12118e-05,1
1,0.83,2,1.81906e-05,1
1,0.839999,2,2.76696e-05,1
1,0.849999,2,1.84905e-05,1
1,0.859999,2,1.85054e-05,1
1,0.869999,2,9.65409e-06,1
5,0.07,1,0.00024878,0
1,0.879999,2,3.27136e-05,1
1,0.889999,2,1.90511e-05,1
1,0.899999,2,6.07222e-07,1
1,0.909999,2,9.72301e-07,1
1,0.919999,2,2.65092e-05,1
1,0.929999,2,2.78167e-05,1
1,0.939999,2,1.14217e-05,1
1,0.949999,2,1.99359e-05,1
1,0.959999,2,9.8981e-06,1
1,0.969999,2,1.14199e-05,1
1,0.979999,2,2.07964e-05,1
9,0.02,1,0.00118602,0
1,0.989999,2,2.95918e-05,1
1,0.999999,2,9.16421e-07,1
2,0.01,1,7.16019e-05,0
5,0.08,1,0.000330903,0
2,0.02,1,0.000124358,0
2,0.03,1,1.47894e-06,0
2,0.04,1,8.26176e-05,0
2,0.05,1,1.451e-05,0
2,0.06,1,6.85789e-05,0
2,0.07,1,7.80281e-05,0
13,0.02,1,0.00148422,0
2,0.08,1,4.53778e-05,0
21,0.01,1,0.00315528,0
5,0.09,1,0.000375126,0
2,0.09,1,2.11988e-05,0
2,0.1,1,5.60619e-05,0
2,0.11,1,4.15724e-05,0
2,0.12,1,7.41687e-05,0
2,0.13,1,1.44709e-05,0
5,0.1,1,0.000246497,0
17,0.02,1,0.00181181,0
2,0.14,1,7.51559e-05,0
2,0.15,1,1.60933e-06,0
5,0.11,2,9.63248e-05,0
2,0.16,1,8.94945e-05,0
2,0.17,1,6.68541e-05,0
2,0.18,3,4.30085e-05,1
2,0.19,1,4.26583e-05,0
2,0.2,1,5.69131e-05,0
5,0.12,1,0.000282941,0
2,0.21,1,7.08494e-05,0
9,0.03,1,0.00123982,0
2,0.22,2,0.000101132,0
2,0.23,1,1.16974e-06,0
2,0.24,2,6.81709e-05,0
2,0.25,1,9.05711e-05,0
2,0.26,1,3.23914e-05,0
5,0.13,1,0.000328531,0
2,0.27,1,9.1821e-05,0
13,0.03,1,0.00113911,0
5,0.14,1,0.000163449,0
9,0.04,2,0.000448944,0
2,0.28,1,0.000129774,0
25,0.01,2,0.00436957,0
2,0.29,2,9.72319e-05,0
2,0.3,1,7.21477e-05,0
5,0.15,2,0.000279425,0
2,0.31,1,9.19197e-05,0
2,0.32,3,2.14726e-05,1
2,0.33,2,1.98595e-05,0
5,0.16,1,0.000179823,0
2,0.34,3,0.000105297,1
2,0.35,3,6.09085e-05,1
2,0.36,1,1.87531e-05,0
9,0.05,2,0.000523319,0
2,0.37,1,6.28792e-05,0
2,0.38,2,5.62072e-05,0
2,0.39,2,1.90083e-05,0
2,0.4,2,3.36189e-05,0
2,0.41,2,4.12967e-05,0
2,0.42,1,1.65217e-06,0
5,0.17,2,0.000313204,0
2,0.43,3,9.15695e-05,1
2,0.44,4,6.38645e-05,1
2,0.45,1,5.04814e-05,0
13,0.04,1,0.00106546,0
2,0.46,1,7.19447e-05,0
2,0.47,2,2.17371e-06,0
2,0.48,3,3.79607e-05,1
5,0.18,2,0.000323169,0
9,0.06,1,0.000543,0
2,0.49,1,8.25729e-05,0
2,0.5,2,1.38953e-06,0
5,0.19,1,0.000139534,0
2,0.51,2,6.11991e-05,0
2,0.52,3,2.11112e-05,1
2,0.53,3,3.61558e-05,1
2,0.54,1,5.81909e-05,0
2,0.55,3,2.92957e-05,1
2,0.56,1,2.03736e-05,0
17,0.03,2,0.00236465,0
2,0.57,1,0.000105286,0
5,0.2,2,0.000319507,0
2,0.58,3,4.5998e-05,1
9,0.07,2,0.000487057,0
2,0.59,3,7.94791e-05,1
21,0.02,1,0.0027867,0
2,0.6,3,3.22666e-05,1
2,0.61,3,6.68019e-05,1
5,0.21,2,0.000218604,0
2,0.62,3,6.05453e-05,1
2,0.63,4,3.00184e-05,1
2,0.64,3,8.21929e-05,1
2,0.65,1,4.88535e-05,0
5,0.22,2,0.000219855,0
2,0.66,3,4.23621e-05,1
2,0.67,4,4.32748e-05,1
2,0.68,3,7.75922e-05,1
5,0.23,1,0.000164749,0
29,0.01,1,0.00649984,0
2,0.69,3,6.55819e-05,1
2,0.7,3,4.57875e-05,1
2,0.71,3,3.24231e-05,1
5,0.24,5,0.000150472,0
33,0.01,1,0.00662714,0
2,0.72,4,6.59153e-05,1
2,0.73,3,3.47383e-05,1
9,0.08,2,0.000822896,0
2,0.74,3,4.83673e-05,1
2,0.75,3,1.23307e-06,1
2,0.76,3,4.41093e-05,1
2,0.77,1,1.11237e-05,0
5,0.25,2,0.000216287,0
2,0.78,3,2.92547e-05,1
2,0.79,3,3.08547e-05,1
2,0.8,4,8.36644e-05,1
2,0.81,3,1.13025e-05,1
2,0.82,3,0.000113949,1
2,0.83,3,1.53854e-06,1
5,0.26,2,0.000254564,0
2,0.839999,3,4.58304e-05,1
2,0.849999,3,1.9813e-05,1
5,0.27,1,0.000106497,0
2,0.859999,4,0.000100197,1
2,0.869999,4,1.50874e-06,1
2,0.879999,3,1.92225e-06,1
2,0.889999,3,4.19803e-05,1
2,0.899999,3,3.02438e-05,1
2,0.909999,4,1.26176e-05,1
2,0.919999,3,3.9842e-05,1
9,0.09,2,0.000682525,0
2,0.929999,3,2.01631e-05,1
5,0.28,1,0.000277776,0
2,0.939999,3,8.15149e-05,1
2,0.949999,3,2.39648e-05,1
2,0.959999,4,2.76975e-06,1
2,0.969999,3,8.62181e-05,1
2,0.979999,3,1.27479e-05,1
2,0.989999,4,1.78814e-06,1
2,0.999999,3,0.000118656,1
3,0.01,1,4.66965e-06,0
5,0.29,2,0.00033067,0
3,0.02,1,6.25215e-05,0
3,0.03,1,4.47631e-05,0
37,0.01,3,0.0079634,0
5,0.3,2,0.000171632,0
9,0.1,4,0.000591217,0
3,0.04,1,0.000187438,0
17,0.04,2,0.00227479,0
3,0.05,1,2.99439e-05,0
13,0.05,1,0.00277583,0
3,0.06,1,0.000147289,0
3,0.07,1,3.61484e-05,0
5,0.31,5,0.0002975,0
3,0.08,1,0.000169983,0
3,0.09,2,0.000132952,0
5,0.32,3,0.000390116,0
21,0.03,1,0.00283154,0
3,0.1,1,0.000210227,0
9,0.11,2,0.000813767,0
3,0.11,1,0.000114286,0
3,0.12,1,4.10713e-05,0
5,0.33,3,0.000311021,0
3,0.13,1,8.36719e-05,0
25,0.02,2,0.00478353,0
5,0.34,2,0.000199616,0
3,0.14,1,0.000226999,0
3,0.15,2,4.08143e-05,0
9,0.12,1,0.00064851,0
5,0.35,2,0.000292558,0
3,0.16,1,0.000251399,0
3,0.17,4,7.43531e-05,1
3,0.18,3,3.43826e-05,0
3,0.19,2,6.10817e-05,0
17,0.05,1,0.00169767,0
3,0.2,1,0.000127165,0
3,0.21,2,2.91895e-05,0
5,0.36,4,0.000417283,0
3,0.22,5,1.28821e-05,0
9,0.13,2,0.000550846,0
3,0.23,2,0.000136681,0
13,0.06,1,0.00196997,0
5,0.37,6,0.000211006,0
3,0.24,1,0.000107331,0
41,0.01,1,0.0101852,0
3,0.25,1,0.000128815,0
5,0.38,2,0.000227619,0
3,0.26,1,0.000149749,0
3,0.27,2,3.61912e-06,0
3,0.28,3,0.000102632,0
3,0.29,2,0.000110582,0
45,0.01,1,0.0107036,0
5,0.39,3,0.000381693,0
3,0.3,2,0.000103502,0
9,0.14,1,0.000765653,0
3,0.31,2,4.45228e-05,0
5,0.4,3,0.00012695,0
5,0.41,8,0.000112882,1
3,0.32,2,0.000197191,0
5,0.42,7,0.000297466,1
3,0.33,2,0.000263747,0
9,0.15,4,0.000650849,0
21,0.04,1,0.00268762,0
5,0.43,4,0.000206061,0
13,0.07,1,0.00139162,0
3,0.34,1,0.000229172,0
5,0.44,2,3.69139e-05,0
29,0.02,1,0.00509599,0
3,0.35,2,0.000126218,0
3,0.36,1,0.000154795,0
3,0.37,5,9.64124e-05,1
5,0.45,7,0.000430277,0
9,0.16,2,0.000529831,0
17,0.06,1,0.0022954,0
3,0.38,2,0.000209527,0
3,0.39,2,3.89013e-05,0
5,0.46,11,0.000216061,1
3,0.4,2,0.000220805,0
9,0.17,2,0.000433585,0
3,0.41,3,5.4732e-05,0
13,0.08,1,0.000924962,0
33,0.02,2,0.0058192,0
5,0.47,2,0.000322176,0
3,0.42,2,0.000107916,0
3,0.43,2,2.86847e-06,0
3,0.44,2,3.39635e-05,0
5,0.48,1,0.000247894,0
3,0.45,3,0.000203393,0
5,0.49,3,0.000133233,0
3,0.46,5,0.000186944,0
3,0.47,4,6.81877e-05,1
3,0.48,5,6.49616e-05,1
5,0.5,3,0.00025055,0
3,0.49,5,0.000109706,1
9,0.18,2,0.000808494,0
3,0.5,5,1.39643e-05,1
5,0.51,2,0.000144111,0
3,0.51,3,0.000169516,0
3,0.52,5,4.52008e-05,0
3,0.53,5,3.66401e-05,1
25,0.03,2,0.00437634,0
5,0.52,5,0.000269981,0
3,0.54,1,0.000134552,0
41,0.02,1,0.00846807,0
45,0.02,1,0.00811332,0
57,0.01,2,0.0181491,0
65,0.01,1,0.0186751,0
5,0.53,9,0.000204612,1
9,0.19,2,0.00050943,0
13,0.09,2,0.00130663,0
21,0.05,1,0.0035041,0
37,0.02,2,0.00658539,0
17,0.07,1,0.00175128,0
29,0.03,2,0.00419988,0
49,0.01,2,0.0152846,0
53,0.01,2,0.0157234,0
33,0.03,1,0.00486423,0
61,0.01,2,0.01751,0
25,0.04,2,0.00209946,0
3,0.55,2,9.42908e-05,0
3,0.56,2,5.93904e-05,0
3,0.57,5,8.1094e-05,1
5,0.54,2,0.000350295,0
3,0.58,2,0.000133783,0
68,0.01,2,0.0196756,0
5,0.55,9,0.000165077,1
3,0.59,5,0.000206258,1
9,0.2,2,0.000560001,0
3,0.6,4,8.34595e-05,1
3,0.61,5,4.07044e-05,1
5,0.56,4,0.000178404,0
3,0.62,2,0.00020455,0
3,0.63,5,0.000115301,1
5,0.57,2,0.000335941,0
3,0.64,7,3.5923e-05,1
3,0.65,2,5.50635e-05,0
3,0.66,2,0.000122614,0
13,0.1,1,0.00127526,0
3,0.67,6,5.89658e-05,1
5,0.58,2,0.000320695,0
3,0.68,2,0.000112759,0
3,0.69,4,6.04913e-05,1
9,0.21,2,0.0009504,0
5,0.59,7,0.000279576,1
3,0.7,3,0.000192357,0
3,0.71,5,8.13734e-05,1
17,0.08,2,0.00172916,0
3,0.72,5,0.000174314,1
5,0.6,2,0.000334337,0
3,0.73,5,0.000151427,1
3,0.74,2,0.000111241,0
3,0.75,7,6.39465e-05,1
3,0.76,4,5.51641e-05,1
3,0.77,4,3.28626e-05,1
5,0.61,8,0.000436377,1
3,0.78,4,9.29162e-05,1
21,0.06,2,0.00250273,0
3,0.79,5,0.000115577,1
9,0.22,2,0.00104092,0
5,0.62,7,0.000178065,1
3,0.8,4,9.45069e-05,1
13,0.11,1,0.0013854,0
3,0.81,5,9.19327e-05,1
3,0.82,5,2.55015e-05,1
3,0.83,5,0.000124244,1
3,0.839999,4,8.89488e-05,1
5,0.63,7,0.000397522,1
9,0.23,2,0.000545995,0
3,0.849999,4,0.00016875,0
3,0.859999,4,0.00011275,1
5,0.64,8,0.000282986,1
3,0.869999,4,5.18113e-05,1
25,0.05,2,0.00336804,0
5,0.65,10,0.000146909,1
3,0.879999,5,0.000100637,1
3,0.889999,4,3.86257e-05,1
3,0.899999,5,4.2934e-05,1
3,0.909999,4,5.76805e-05,1
17,0.09,2,0.00184763,0
3,0.919999,6,0.000190312,1
5,0.66,9,0.000375327,1
3,0.929999,5,9.2566e-05,1
13,0.12,2,0.00127017,0
3,0.939999,4,0.000115229,1
5,0.67,4,0.000254206,0
3,0.949999,4,9.53749e-05,1
3,0.959999,4,6.48927e-05,1
3,0.969999,6,5.22789e-05,1
9,0.24,5,0.00111741,0
29,0.04,3,0.00421404,0
3,0.979999,4,0.000162441,1
5,0.68,6,0.000299815,1
3,0.989999,4,4.34406e-05,1
3,0.999999,4,0.000110704,1
9,0.25,3,0.000472326,0
5,0.69,8,0.000368368,1
4,0.01,2,0.000360882,0
4,0.02,1,8.80547e-05,0
5,0.7,8,0.000314081,1
4,0.03,1,9.00161e-05,0
21,0.07,2,0.00258006,0
4,0.04,1,0.000127247,0
4,0.05,1,4.59105e-05,0
9,0.26,2,0.000556475,0
5,0.71,10,0.000307936,1
4,0.06,1,0.000142654,0
13,0.13,2,0.00146522,0
4,0.07,2,6.75805e-05,0
5,0.72,8,0.000205351,1
4,0.08,1,0.000175213,0
5,0.73,6,0.000254752,1
4,0.09,3,0.000231961,0
17,0.1,2,0.00229095,0
5,0.74,7,0.000121197,1
4,0.1,1,0.000137677,0
4,0.11,1,4.2256e-05,0
9,0.27,2,0.000810377,0
5,0.75,12,0.000231646,1
74,0.01,2,0.025484,0
4,0.12,1,0.000172805,0
4,0.13,2,0.000109646,0
4,0.14,1,9.3637e-05,0
5,0.76,7,0.000275841,1
5,0.77,7,0.000139121,1
13,0.14,3,0.00119291,0
4,0.15,1,0.000334162,0
37,0.03,2,0.00676379,0
5,0.78,9,0.00028336,1
4,0.16,1,0.00017995,0
4,0.17,1,6.06813e-05,0
4,0.18,2,0.000132306,0
5,0.79,7,0.000335559,1
4,0.19,1,0.000367226,0
5,0.8,8,0.000377771,1
9,0.28,2,0.00157219,0
4,0.2,3,0.000227176,0
4,0.21,2,3.99817e-05,0
21,0.08,2,0.00268273,0
13,0.15,2,0.00119423,0
5,0.81,8,0.000262789,1
33,0.04,2,0.00790858,0
25,0.06,2,0.00454549,0
4,0.22,2,0.000198595,0
17,0.11,2,0.00211131,0
5,0.82,7,0.000164595,1
4,0.23,1,0.000119388,0
5,0.83,8,0.000234136,1
71,0.01,1,0.0275542,0
9,0.29,2,0.000676826,0
4,0.24,2,0.000301545,0
5,0.839999,7,0.000140823,1
4,0.25,1,0.000163831,0
5,0.849999,7,0.000187615,1
4,0.26,1,0.000262028,0
5,0.859999,7,0.000237981,1
5,0.869999,8,0.000110853,1
13,0.16,2,0.00121303,0
4,0.27,2,0.000219172,0
4,0.28,2,8.07922e-05,0
5,0.879999,7,0.000216898,1
9,0.3,14,0.000903362,1
4,0.29,2,0.000185588,0
80,0.01,2,0.0286734,0
29,0.05,1,0.00515026,0
4,0.3,5,0.000127338,0
5,0.889999,7,0.000358572,1
5,0.899999,7,0.000119867,1
13,0.17,2,0.000757901,0
4,0.31,2,0.000350431,0
5,0.909999,9,0.000201855,1
4,0.32,4,0.00015918,0
