n,p,n_steps,time,bottom_reached
100,0.01,1,0.0191475,0
100,0.02,2,0.0186242,0
100,0.03,2,0.0200251,0
200,0.01,2,0.0774116,0
100,0.04,1,0.0202229,0
100,0.05,3,0.0213481,0
100,0.06,2,0.0213301,0
100,0.07,2,0.0208975,0
300,0.01,1,0.150686,0
200,0.02,2,0.0769615,0
100,0.08,2,0.0210949,0
100,0.09,2,0.0212909,0
100,0.1,3,0.0222659,0
100,0.11,2,0.0197432,0
200,0.03,2,0.0760304,0
100,0.12,3,0.0216932,0
100,0.13,2,0.0208605,0
400,0.01,2,0.288991,0
100,0.14,4,0.021339,0
300,0.02,2,0.1462,0
200,0.04,2,0.0717029,0
100,0.15,3,0.0211804,0
100,0.16,4,0.0221744,0
100,0.17,3,0.0208371,0
100,0.18,6,0.0215152,0
200,0.05,2,0.0813692,0
100,0.19,3,0.0203144,0
100,0.2,5,0.0205908,0
100,0.21,3,0.0205358,0
300,0.03,2,0.146635,0
500,0.01,2,0.455443,0
100,0.22,11,0.0202481,0
200,0.06,2,0.0761006,0
100,0.23,6,0.0195543,0
100,0.24,5,0.0222466,0
100,0.25,7,0.0201932,0
200,0.07,3,0.0773729,0
100,0.26,3,0.0217052,0
100,0.27,7,0.0200843,0
400,0.02,2,0.28375,0
100,0.28,11,0.0199393,0
300,0.04,3,0.153256,0
100,0.29,6,0.0198321,0
600,0.01,2,0.609375,0
200,0.08,2,0.0734978,0
100,0.3,5,0.0172467,0
100,0.31,12,0.0198899,0
100,0.32,8,0.0192996,0
100,0.33,8,0.0190189,0
200,0.09,2,0.0738004,0
100,0.34,15,0.0184496,0
100,0.35,11,0.0191119,0
100,0.36,10,0.0195547,0
100,0.37,10,0.0198588,0
200,0.1,4,0.071671,0
300,0.05,2,0.161617,0
100,0.38,9,0.020319,0
700,0.01,2,0.79281,0
100,0.39,9,0.0196002,0
100,0.4,7,0.0191096,0
200,0.11,2,0.0706724,0
100,0.41,8,0.0203414,0
400,0.03,2,0.271383,0
100,0.42,13,0.0214642,0
500,0.02,2,0.409516,0
100,0.43,8,0.0198486,0
100,0.44,17,0.0223425,0
200,0.12,4,0.0719626,0
100,0.45,27,0.0197761,0
300,0.06,5,0.162682,0
100,0.46,25,0.021001,0
100,0.47,28,0.0219261,0
200,0.13,3,0.0717846,0
100,0.48,13,0.0190983,0
100,0.49,27,0.0204394,0
100,0.5,52,0.024068,0
200,0.14,3,0.0721139,0
100,0.51,60,0.0237154,0
100,0.52,51,0.0236431,0
300,0.07,2,0.160816,0
100,0.53,32,0.0222835,0
800,0.01,2,1.10511,0
200,0.15,3,0.0706551,0
100,0.54,26,0.021736,0
400,0.04,2,0.27429,0
100,0.55,122,0.0276421,0
100,0.56,69,0.0248917,0
200,0.16,6,0.0708657,0
100,0.57,105,0.0252858,0
600,0.02,2,0.591141,0
100,0.58,224,0.0310577,1
300,0.08,2,0.165687,0
100,0.59,158,0.0280572,0
200,0.17,4,0.0710307,0
500,0.03,2,0.401095,0
100,0.6,130,0.0248206,0
900,0.01,2,1.2955,0
100,0.61,183,0.0275713,1
200,0.18,4,0.0695182,0
100,0.62,321,0.0324141,1
100,0.63,188,0.0273756,1
400,0.05,4,0.269674,0
100,0.64,186,0.0263661,1
200,0.19,5,0.0714201,0
300,0.09,3,0.161536,0
100,0.65,175,0.0257117,1
100,0.66,177,0.0249721,1
100,0.67,208,0.0250699,1
200,0.2,6,0.0702226,0
100,0.68,153,0.0244688,1
100,0.69,138,0.0264229,1
100,0.7,145,0.0257339,1
200,0.21,12,0.0759566,0
700,0.02,2,0.768835,0
300,0.1,4,0.154007,0
100,0.71,139,0.0251254,1
100,0.72,143,0.0241505,1
200,0.22,4,0.0699125,0
100,0.73,136,0.0247552,1
100,0.74,131,0.0249171,1
400,0.06,3,0.268803,0
100,0.75,131,0.0255268,1
500,0.04,2,0.403876,0
1000,0.01,2,1.67531,0
200,0.23,8,0.0699069,0
100,0.76,132,0.0229099,1
100,0.77,128,0.0247416,1
300,0.11,4,0.151467,0
100,0.78,124,0.0241765,1
200,0.24,7,0.0702546,0
100,0.79,125,0.0236348,1
600,0.03,3,0.58059,0
100,0.8,119,0.0240737,1
100,0.81,121,0.0242227,1
200,0.25,8,0.0731248,0
100,0.82,119,0.0232942,1
100,0.83,117,0.0227719,1
300,0.12,5,0.150263,0
100,0.839999,117,0.0236627,1
200,0.26,10,0.0743468,0
100,0.849999,117,0.0232938,1
400,0.07,5,0.269249,0
100,0.859999,117,0.0239826,1
100,0.869999,114,0.0224489,1
100,0.879999,114,0.023423,1
200,0.27,7,0.0741087,0
100,0.889999,112,0.0236025,1
300,0.13,5,0.152996,0
100,0.899999,111,0.0234426,1
100,0.909999,110,0.0230343,1
200,0.28,6,0.0730842,0
