n,p,n_steps,time,bottom_reached
100,0.01,2,0.0253159,0
100,0.02,2,0.0268707,0
100,0.03,2,0.0269651,0
200,0.01,2,0.0954362,0
100,0.04,3,0.0236187,0
100,0.05,4,0.0255261,0
100,0.06,3,0.0244928,0
100,0.07,2,0.025802,0
200,0.02,2,0.091624,0
300,0.01,2,0.189799,0
100,0.08,4,0.0242701,0
100,0.09,3,0.0261959,0
100,0.1,4,0.0251615,0
200,0.03,2,0.0912098,0
100,0.11,3,0.0252472,0
100,0.12,4,0.0229024,0
100,0.13,3,0.0265698,0
100,0.14,3,0.0253793,0
400,0.01,2,0.359891,0
200,0.04,2,0.093511,0
100,0.15,5,0.024329,0
300,0.02,2,0.193916,0
100,0.16,4,0.0262726,0
100,0.17,6,0.0255906,0
100,0.18,5,0.0250681,0
200,0.05,2,0.0936871,0
100,0.19,4,0.0239661,0
100,0.2,3,0.0251118,0
500,0.01,2,0.515569,0
100,0.21,4,0.0253675,0
100,0.22,3,0.0255695,0
200,0.06,3,0.0962115,0
100,0.23,9,0.0240115,0
300,0.03,2,0.196045,0
100,0.24,9,0.026313,0
100,0.25,4,0.0242162,0
100,0.26,4,0.025559,0
200,0.07,3,0.095388,0
100,0.27,5,0.0264981,0
100,0.28,6,0.0283473,0
400,0.02,2,0.364987,0
100,0.29,7,0.0266308,0
200,0.08,4,0.0942565,0
100,0.3,8,0.0265111,0
300,0.04,2,0.192042,0
100,0.31,10,0.0261227,0
600,0.01,2,0.803125,0
100,0.32,14,0.0250275,0
100,0.33,13,0.0266198,0
200,0.09,4,0.0914748,0
100,0.34,13,0.0257439,0
100,0.35,6,0.0276587,0
100,0.36,5,0.0259554,0
200,0.1,5,0.0957352,0
100,0.37,10,0.0243058,0
300,0.05,3,0.193027,0
100,0.38,11,0.0252781,0
100,0.39,20,0.0259425,0
100,0.4,19,0.027621,0
500,0.02,2,0.509205,0
200,0.11,4,0.0928498,0
100,0.41,7,0.0244541,0
700,0.01,2,1.05556,0
100,0.42,15,0.0249786,0
400,0.03,2,0.363187,0
100,0.43,27,0.0271394,0
100,0.44,22,0.0247944,0
200,0.12,3,0.0944486,0
100,0.45,23,0.0250183,0
300,0.06,2,0.20346,0
100,0.46,26,0.0275547,0
100,0.47,36,0.0290319,0
200,0.13,5,0.0969817,0
100,0.48,30,0.028318,0
100,0.49,25,0.0294432,0
100,0.5,17,0.0279136,0
200,0.14,5,0.0989262,0
100,0.51,106,0.0342696,0
800,0.01,2,1.34185,0
100,0.52,23,0.0266757,0
300,0.07,3,0.200841,0
100,0.53,39,0.0280142,0
100,0.54,27,0.0284076,0
200,0.15,4,0.0965913,0
100,0.55,39,0.0277491,0
400,0.04,2,0.363486,0
100,0.56,82,0.0298336,0
100,0.57,169,0.0353325,0
200,0.16,3,0.0943448,0
500,0.03,3,0.506976,0
100,0.58,223,0.0394355,0
900,0.01,2,1.56321,0
300,0.08,5,0.200069,0
100,0.59,61,0.0293011,0
600,0.02,2,0.789186,0
100,0.6,140,0.0327663,0
200,0.17,5,0.0942393,0
100,0.61,231,0.0341494,1
100,0.62,192,0.0348382,1
200,0.18,7,0.0976323,0
100,0.63,212,0.0339029,1
100,0.64,177,0.0324816,1
300,0.09,4,0.194883,0
100,0.65,176,0.0332977,1
200,0.19,5,0.0983207,0
100,0.66,148,0.0308807,1
400,0.05,3,0.354665,0
100,0.67,181,0.0328966,1
100,0.68,161,0.03262,1
200,0.2,5,0.0949931,0
100,0.69,147,0.0293454,1
100,0.7,146,0.0310021,1
100,0.71,144,0.0308935,1
300,0.1,2,0.202154,0
200,0.21,6,0.0933053,0
100,0.72,142,0.0302104,1
100,0.73,146,0.0322462,1
700,0.02,2,0.989367,0
500,0.04,3,0.51661,0
100,0.74,135,0.0298227,1
200,0.22,6,0.092433,0
100,0.75,132,0.0303496,1
100,0.76,138,0.0313493,1
1000,0.01,3,2.13238,0
100,0.77,129,0.0293507,1
300,0.11,4,0.194652,0
400,0.06,4,0.356573,0
100,0.78,124,0.0281999,1
200,0.23,8,0.0917302,0
100,0.79,124,0.0291304,1
100,0.8,123,0.0297491,1
100,0.81,121,0.0286097,1
200,0.24,7,0.0952147,0
100,0.82,123,0.0279467,1
100,0.83,119,0.0287407,1
600,0.03,2,0.743165,0
100,0.839999,118,0.0272751,1
300,0.12,4,0.196734,0
200,0.25,5,0.0934976,0
100,0.849999,117,0.0287281,1
100,0.859999,116,0.0275231,1
100,0.869999,115,0.0288213,1
100,0.879999,116,0.028804,1
200,0.26,6,0.0962063,0
100,0.889999,114,0.0270087,1
100,0.899999,112,0.0282377,1
400,0.07,2,0.359435,0
100,0.909999,110,0.0295028,1
500,0.05,2,0.494501,0
300,0.13,4,0.190134,0
200,0.27,11,0.0942766,0
100,0.919999,110,0.0264942,1
100,0.929999,110,0.0285249,1
100,0.939999,108,0.0290563,1
800,0.02,2,1.30408,0
200,0.28,9,0.097598,0
100,0.949999,108,0.0284737,1
100,0.959999,107,0.0279667,1
100,0.969999,105,0.0285041,1
100,0.979999,105,0.0276231,1
200,0.29,6,0.092045,0
300,0.14,4,0.199772,0
100,0.989999,104,0.029102,1
100,0.999999,101,0.0288868,1
200,0.3,10,0.090828,0
400,0.08,4,0.344875,0
200,0.31,6,0.0835591,0
300,0.15,6,0.181441,0
700,0.03,2,0.952691,0
200,0.32,14,0.0868648,0
500,0.06,3,0.476593,0
600,0.04,2,0.712733,0
900,0.02,2,1.51347,0
200,0.33,13,0.0852997,0
300,0.16,4,0.183062,0
200,0.34,13,0.0883326,0
400,0.09,5,0.321708,0
200,0.35,11,0.0863548,0
300,0.17,4,0.180701,0
200,0.36,9,0.0856316,0
200,0.37,22,0.09138,0
300,0.18,4,0.18151,0
500,0.07,3,0.469934,0
400,0.1,3,0.321468,0
200,0.38,15,0.0854825,0
200,0.39,19,0.0929621,0
300,0.19,8,0.185052,0
200,0.4,10,0.0827619,0
600,0.05,3,0.681201,0
200,0.41,15,0.0874594,0
400,0.11,5,0.323056,0
300,0.2,5,0.185955,0
800,0.03,2,1.21241,0
200,0.42,22,0.085558,0
