n,p,n_steps,time,bottom_reached
1,0.01,1,0.00034266,0
9,0.01,1,0.000814844,0
1,0.02,1,8.9258e-06,0
5,0.01,1,0.000882495,0
1,0.03,1,4.63016e-05,0
1,0.04,1,1.17011e-05,0
1,0.05,1,3.59677e-05,0
1,0.06,1,3.61279e-05,0
1,0.07,1,2.84873e-05,0
1,0.08,1,1.4782e-05,0
1,0.09,1,5.96046e-07,0
1,0.1,1,1.57319e-05,0
1,0.11,2,2.30074e-05,1
1,0.12,1,8.64267e-07,0
1,0.13,2,4.47817e-05,1
1,0.14,1,1.97291e-05,0
5,0.02,1,0.00030382,0
1,0.15,1,2.19755e-05,0
1,0.16,2,6.4075e-07,1
1,0.17,1,1.09449e-05,0
1,0.18,1,1.00695e-05,0
1,0.19,1,2.07946e-05,0
1,0.2,1,7.45058e-07,0
1,0.21,1,2.186e-05,0
1,0.22,1,2.23927e-05,0
1,0.23,1,9.94653e-06,0
1,0.24,1,9.94653e-07,0
1,0.25,1,1.02147e-05,0
5,0.03,1,0.000126787,0
1,0.26,1,2.75634e-05,0
1,0.27,1,1.22227e-05,0
1,0.28,1,5.94966e-05,0
1,0.29,2,5.10216e-05,1
1,0.3,2,6.4075e-07,1
1,0.31,2,1.10641e-06,1
1,0.32,1,7.1153e-07,0
1,0.33,2,1.50204e-05,1
1,0.34,2,2.00607e-05,1
1,0.35,2,2.1033e-05,1
9,0.02,1,0.000689868,0
1,0.36,2,8.07717e-05,1
1,0.37,1,4.22001e-05,0
1,0.38,1,5.1409e-07,0
5,0.04,1,0.00036566,0
1,0.39,1,1.96882e-05,0
1,0.4,1,4.70951e-05,0
17,0.01,1,0.00187507,0
13,0.01,2,0.00188174,0
1,0.41,2,1.04792e-05,1
1,0.42,2,4.99301e-05,1
1,0.43,2,1.52066e-05,1
1,0.44,1,2.21729e-05,0
1,0.45,1,9.0152e-07,0
1,0.46,2,2.70829e-05,1
5,0.05,1,0.000198543,0
1,0.47,1,2.4654e-05,0
1,0.48,2,2.91169e-05,1
1,0.49,2,9.35048e-07,1
1,0.5,2,2.57082e-05,1
1,0.51,1,1.49682e-05,0
1,0.52,2,3.53754e-05,1
1,0.53,1,2.18004e-05,0
1,0.54,1,2.84947e-05,0
9,0.03,1,0.000507034,0
1,0.55,1,3.61726e-05,0
1,0.56,2,5.07757e-05,1
1,0.57,2,2.89567e-05,1
5,0.06,1,0.00032562,0
1,0.58,1,3.18773e-05,0
1,0.59,1,1.04494e-05,0
1,0.6,2,2.0396e-05,1
1,0.61,2,1.03153e-05,1
1,0.62,2,1.07363e-05,1
1,0.63,2,3.25143e-05,1
1,0.64,1,5.78016e-05,0
1,0.65,1,3.4038e-05,0
1,0.66,1,8.00937e-07,0
1,0.67,1,1.5527e-05,0
1,0.68,1,7.56234e-07,0
1,0.69,2,8.08388e-07,1
1,0.7,2,9.6485e-07,1
5,0.07,1,0.000237573,0
1,0.71,2,6.20373e-05,1
1,0.72,1,7.59959e-07,0
1,0.73,2,1.12355e-05,1
1,0.74,2,6.4075e-07,1
1,0.75,1,2.42442e-05,0
1,0.76,2,9.52557e-06,1
1,0.77,2,5.92321e-07,1
