n,p,n_steps,time,bottom_reached
1,0.01,1,0.000247285,0
1,0.02,1,2.12714e-05,0
1,0.03,1,1.39363e-05,0
1,0.04,1,2.73101e-05,0
1,0.05,1,1.00769e-05,0
1,0.06,1,1.29268e-06,0
1,0.07,1,2.11075e-05,0
9,0.01,1,0.000684321,0
1,0.08,1,3.68208e-05,0
5,0.01,1,0.000722121,0
1,0.09,1,1.07996e-05,0
1,0.1,2,9.6485e-07,1
1,0.11,1,2.71015e-05,0
1,0.12,1,3.6601e-05,0
1,0.13,1,5.02914e-07,0
1,0.14,2,3.26373e-05,1
1,0.15,1,9.23872e-07,0
1,0.16,1,1.1351e-05,0
1,0.17,2,1.16974e-06,1
1,0.18,2,1.81422e-05,1
1,0.19,1,1.31167e-05,0
1,0.2,2,4.11458e-05,1
1,0.21,1,2.97315e-05,0
1,0.22,2,1.06096e-05,1
5,0.02,1,0.000296544,0
9,0.02,2,0.000373039,0
1,0.23,1,9.57362e-05,0
1,0.24,2,3.86126e-05,1
1,0.25,1,1.15484e-06,0
1,0.26,1,3.28831e-05,0
1,0.27,1,2.54326e-05,0
1,0.28,2,1.14217e-05,1
1,0.29,1,9.23872e-07,0
1,0.3,1,1.04569e-05,0
1,0.31,2,3.50326e-05,1
1,0.32,2,5.55068e-07,1
1,0.33,2,1.19731e-05,1
1,0.34,1,8.99285e-06,0
1,0.35,2,4.63016e-05,1
1,0.36,1,2.38679e-05,0
1,0.37,1,7.97212e-07,0
5,0.03,1,0.000336029,0
1,0.38,1,2.67997e-05,0
1,0.39,2,1.06543e-05,1
1,0.4,1,2.77087e-05,0
1,0.41,2,3.77782e-05,1
1,0.42,2,1.08778e-05,1
1,0.43,1,5.99772e-07,0
1,0.44,2,4.84027e-05,1
1,0.45,2,1.03563e-05,1
1,0.46,2,2.46763e-05,1
1,0.47,2,1.00806e-05,1
1,0.48,2,9.53674e-07,1
1,0.49,2,1.89729e-05,1
5,0.04,1,0.000246666,0
1,0.5,2,2.53394e-05,1
1,0.51,1,2.25566e-05,0
1,0.52,2,2.6267e-05,1
1,0.53,1,4.44651e-05,0
1,0.54,2,8.41916e-07,1
1,0.55,2,3.40529e-05,1
1,0.56,2,1.0591e-05,1
1,0.57,2,2.31452e-05,1
1,0.58,2,1.28858e-05,1
1,0.59,2,3.8553e-05,1
1,0.6,2,7.12536e-05,1
1,0.61,2,9.68575e-07,1
9,0.03,1,0.000867229,0
1,0.62,2,3.10615e-05,1
1,0.63,2,2.14763e-05,1
1,0.64,2,1.07326e-05,1
1,0.65,1,1.67489e-05,0
1,0.66,2,3.89479e-05,1
1,0.67,1,1.92262e-05,0
5,0.05,2,0.000461422,0
1,0.68,2,1.44243e-05,1
1,0.69,2,1.07959e-05,1
1,0.7,1,1.21184e-05,0
1,0.71,2,5.05969e-05,1
1,0.72,2,9.08971e-07,1
1,0.73,2,2.45944e-05,1
1,0.74,2,1.527e-05,1
1,0.75,2,2.16775e-05,1
1,0.76,1,1.09226e-05,0
13,0.01,2,0.00222697,0
1,0.77,2,1.96248e-05,1
1,0.78,2,1.60038e-05,1
5,0.06,1,0.000227764,0
1,0.79,1,5.48922e-05,0
1,0.8,2,1.23791e-05,1
9,0.04,1,0.000411667,0
1,0.81,2,2.16737e-05,1
1,0.82,2,9.14931e-06,1
1,0.83,2,1.04979e-05,1
1,0.839999,2,1.36644e-05,1
1,0.849999,2,1.35563e-05,1
1,0.859999,2,1.10939e-05,1
1,0.869999,1,9.98378e-07,0
1,0.879999,2,7.00355e-07,1
1,0.889999,2,6.92904e-07,1
1,0.899999,2,1.20588e-05,1
1,0.909999,2,5.96046e-07,1
1,0.919999,2,8.60542e-07,1
1,0.929999,2,7.56234e-07,1
5,0.07,1,0.000173606,0
1,0.939999,2,2.6904e-05,1
1,0.949999,2,7.0408e-07,1
1,0.959999,2,7.6741e-07,1
1,0.969999,2,1.38767e-05,1
1,0.979999,2,3.09944e-05,1
1,0.989999,2,1.18352e-05,1
1,0.999999,2,1.16453e-05,1
17,0.01,1,0.0025769,0
2,0.01,1,0.000143226,0
5,0.08,1,0.000260822,0
2,0.02,1,6.19851e-05,0
2,0.03,1,3.48128e-05,0
5,0.09,1,0.000125945,0
2,0.04,1,5.72093e-05,0
9,0.05,1,0.00052432,0
2,0.05,1,1.26511e-05,0
2,0.06,1,3.39635e-05,0
2,0.07,1,8.22507e-05,0
