n,p,n_steps,time,bottom_reached
1,0.01,1,0.000347089,0
5,0.01,1,0.000831161,0
1,0.02,1,5.31115e-05,0
1,0.03,1,1.98595e-05,0
1,0.04,1,2.86214e-05,0
1,0.05,1,6.78003e-07,0
1,0.06,1,1.99005e-05,0
1,0.07,1,1.33626e-05,0
1,0.08,2,2.05971e-05,1
1,0.09,1,5.67883e-05,0
1,0.1,1,9.65968e-06,0
5,0.02,1,0.000269178,0
1,0.11,1,3.77782e-05,0
1,0.12,1,1.40071e-05,0
1,0.13,1,6.85081e-05,0
1,0.14,1,7.56234e-07,0
1,0.15,2,1.30534e-05,1
1,0.16,1,3.66084e-05,0
1,0.17,1,1.03079e-05,0
9,0.01,1,0.00133289,0
1,0.18,1,2.56151e-05,0
1,0.19,1,9.27225e-06,0
13,0.01,1,0.00140899,0
1,0.2,1,4.82947e-05,0
1,0.21,1,6.33299e-07,0
1,0.22,2,2.44975e-05,1
1,0.23,1,1.00061e-05,0
1,0.24,1,7.33882e-07,0
5,0.03,1,0.000303034,0
1,0.25,1,5.87404e-05,0
1,0.26,1,4.00953e-05,0
1,0.27,1,7.78586e-07,0
1,0.28,1,1.33365e-06,0
1,0.29,1,1.88947e-05,0
1,0.3,1,1.47708e-05,0
1,0.31,1,8.53091e-07,0
1,0.32,2,2.74219e-05,1
1,0.33,1,9.80869e-06,0
1,0.34,1,2.68258e-05,0
1,0.35,1,7.45058e-07,0
1,0.36,1,3.81544e-05,0
1,0.37,1,6.81728e-07,0
1,0.38,1,1.3534e-05,0
1,0.39,1,1.06134e-05,0
5,0.04,2,0.000282571,0
1,0.4,1,7.38986e-05,0
1,0.41,2,1.35377e-05,1
1,0.42,1,3.3319e-05,0
1,0.43,1,1.97925e-05,0
1,0.44,1,7.63685e-07,0
1,0.45,2,1.11014e-06,1
1,0.46,1,5.69969e-07,0
5,0.05,1,0.000144728,0
1,0.47,2,3.04058e-05,1
1,0.48,2,3.6411e-05,1
1,0.49,1,3.78154e-05,0
1,0.5,2,3.35872e-05,1
1,0.51,1,6.06626e-05,0
1,0.52,1,1.98632e-05,0
1,0.53,2,1.45622e-05,1
1,0.54,2,6.70552e-07,1
1,0.55,2,6.18398e-07,1
1,0.56,2,8.56817e-07,1
1,0.57,1,3.53754e-05,0
1,0.58,2,1.07512e-05,1
1,0.59,2,8.34465e-07,1
1,0.6,1,1.00769e-05,0
1,0.61,1,6.44475e-07,0
1,0.62,1,2.02097e-05,0
5,0.06,1,0.000322983,0
9,0.02,1,0.000884689,0
1,0.63,2,3.29204e-05,1
1,0.64,2,8.9407e-07,1
1,0.65,1,3.59863e-05,0
5,0.07,1,9.94802e-05,0
1,0.66,1,3.76664e-05,0
1,0.67,2,5.06639e-07,1
1,0.68,2,1.32769e-05,1
1,0.69,2,2.07126e-05,1
17,0.01,1,0.00238692,0
1,0.7,1,9.74908e-06,0
1,0.71,2,1.32173e-05,1
1,0.72,2,8.19564e-07,1
1,0.73,2,1.8958e-05,1
1,0.74,1,1.37724e-05,0
1,0.75,2,7.63685e-07,1
1,0.76,2,3.43025e-05,1
1,0.77,1,2.02172e-05,0
1,0.78,2,1.80937e-05,1
1,0.79,1,1.93715e-05,0
5,0.08,1,0.000203256,0
21,0.01,1,0.0025717,0
1,0.8,1,3.96892e-05,0
1,0.81,1,1.84402e-05,0
1,0.82,1,8.30293e-05,0
5,0.09,2,0.000202794,0
13,0.02,1,0.0013763,0
1,0.83,1,0.000103746,0
1,0.839999,2,1.05314e-05,1
1,0.849999,1,1.03451e-05,0
1,0.859999,1,1.01253e-05,0
1,0.869999,2,7.26432e-07,1
1,0.879999,2,5.73695e-07,1
1,0.889999,2,0.000254802,1
1,0.899999,2,3.6478e-05,1
1,0.909999,1,1.02073e-06,0
5,0.1,1,0.000380997,0
1,0.919999,1,1.47261e-05,0
1,0.929999,2,8.19564e-07,1
1,0.939999,2,1.57952e-05,1
1,0.949999,2,1.07698e-05,1
1,0.959999,2,1.03414e-05,1
1,0.969999,2,2.6796e-05,1
1,0.979999,1,8.65757e-06,0
1,0.989999,2,3.05101e-05,1
5,0.11,1,0.000133764,0
1,0.999999,2,1.99042e-05,1
2,0.01,1,1.93343e-06,0
2,0.02,1,2.36519e-05,0
2,0.03,1,1.41189e-06,0
2,0.04,1,2.33129e-05,0
2,0.05,1,6.74911e-05,0
2,0.06,1,4.90546e-05,0
5,0.12,3,0.000210762,0
9,0.03,1,0.00129031,0
2,0.07,1,9.46075e-05,0
2,0.08,1,5.9247e-05,0
5,0.13,1,0.000144552,0
2,0.09,1,6.36615e-05,0
2,0.1,1,4.64693e-05,0
5,0.14,2,9.85861e-05,0
2,0.11,1,4.38504e-05,0
2,0.12,2,3.21865e-05,0
5,0.15,6,0.000298075,0
5,0.16,1,6.44103e-05,0
2,0.13,1,0.000303894,0
2,0.14,2,8.4348e-05,0
5,0.17,2,0.000209555,0
2,0.15,2,0.000154391,0
2,0.16,1,4.47482e-05,0
2,0.17,1,1.56462e-06,0
5,0.18,2,0.000112392,0
2,0.18,1,6.6191e-05,0
2,0.19,1,9.30689e-05,0
2,0.2,2,3.45893e-05,0
2,0.21,1,9.90927e-06,0
2,0.22,2,2.1942e-05,0
9,0.04,1,0.00109389,0
13,0.03,2,0.00189842,0
2,0.23,2,8.73283e-05,0
2,0.24,1,1.10641e-06,0
5,0.19,1,0.00032774,0
25,0.01,1,0.00474676,0
2,0.25,1,6.42464e-05,0
2,0.26,1,1.57952e-06,0
5,0.2,2,4.7408e-05,0
17,0.02,1,0.00244277,0
2,0.27,1,6.22794e-05,0
2,0.28,1,5.92433e-05,0
2,0.29,2,5.81369e-05,0
2,0.3,1,2.92063e-06,0
5,0.21,2,0.000229176,0
2,0.31,2,6.6191e-05,0
2,0.32,1,7.6592e-05,0
2,0.33,2,1.99191e-05,0
2,0.34,1,1.2517e-06,0
2,0.35,1,3.54126e-05,0
2,0.36,3,4.87901e-05,1
5,0.22,2,0.000213265,0
2,0.37,3,4.14625e-05,1
2,0.38,1,1.60187e-06,0
2,0.39,4,1.77696e-06,1
9,0.05,2,0.000640899,0
29,0.01,2,0.00537872,0
21,0.02,1,0.00284432,0
2,0.4,2,0.000158884,0
2,0.41,4,3.46377e-05,1
13,0.04,2,0.000846017,0
5,0.23,1,0.000308476,0
2,0.42,2,0.000117995,0
2,0.43,3,9.00738e-05,1
2,0.44,1,3.83221e-05,0
5,0.24,1,0.000191346,0
2,0.45,2,5.41173e-05,0
2,0.46,4,6.66194e-05,1
2,0.47,1,1.885e-06,0
2,0.48,1,1.74344e-06,0
5,0.25,2,0.000124831,0
2,0.49,4,5.86174e-05,1
2,0.5,2,1.50502e-06,0
2,0.51,4,1.39326e-06,1
2,0.52,3,6.07669e-05,1
2,0.53,2,6.53528e-05,0
2,0.54,3,1.35228e-06,1
2,0.55,1,8.44449e-05,0
9,0.06,2,0.000861306,0
5,0.26,3,0.000300404,0
2,0.56,2,6.89663e-05,0
2,0.57,3,6.68354e-05,1
2,0.58,2,1.30758e-06,0
2,0.59,2,7.79219e-05,0
5,0.27,1,0.000212822,0
2,0.6,2,6.74836e-05,0
2,0.61,1,5.80028e-05,0
2,0.62,3,3.336e-05,1
13,0.05,2,0.000981823,0
2,0.63,4,3.64855e-05,1
2,0.64,4,3.10279e-05,1
5,0.28,2,0.000243817,0
2,0.65,2,6.79567e-05,0
2,0.66,3,1.3411e-06,1
2,0.67,2,1.94125e-05,0
2,0.68,1,2.09846e-05,0
2,0.69,3,4.38802e-05,1
2,0.7,4,1.9934e-05,1
2,0.71,4,2.81632e-06,1
17,0.03,1,0.00193779,0
2,0.72,1,1.85035e-05,0
2,0.73,2,3.64594e-05,0
2,0.74,2,5.15319e-05,0
5,0.29,8,0.000255279,1
2,0.75,2,2.37674e-05,0
2,0.76,3,5.00195e-05,1
2,0.77,3,4.21628e-05,1
2,0.78,3,1.75089e-06,1
2,0.79,3,5.88447e-05,1
5,0.3,2,0.000215635,0
2,0.8,3,7.59177e-05,1
2,0.81,2,1.42828e-05,0
2,0.82,2,7.7758e-05,0
5,0.31,3,0.000141993,0
2,0.83,3,5.11669e-05,1
9,0.07,1,0.0011842,0
2,0.839999,3,4.62383e-05,1
2,0.849999,1,0.000128645,0
2,0.859999,3,6.49057e-05,1
5,0.32,10,0.000355225,1
2,0.869999,3,7.10562e-05,1
2,0.879999,3,1.24797e-06,1
13,0.06,2,0.00112043,0
2,0.889999,3,6.44475e-05,1
2,0.899999,3,1.85892e-06,1
2,0.909999,3,1.72853e-06,1
2,0.919999,3,2.81706e-05,1
2,0.929999,3,6.0752e-05,1
2,0.939999,3,2.9102e-05,1
2,0.949999,3,3.27341e-05,1
5,0.33,7,0.000229865,0
2,0.959999,3,3.02866e-05,1
2,0.969999,3,3.76478e-05,1
2,0.979999,3,5.73993e-05,1
37,0.01,1,0.00795553,0
2,0.989999,3,5.1599e-05,1
2,0.999999,3,1.18092e-06,1
5,0.34,1,0.000198156,0
21,0.03,2,0.00269669,0
3,0.01,1,9.99048e-05,0
9,0.08,2,0.000816029,0
5,0.35,4,0.000220615,0
5,0.36,5,0.000125781,0
3,0.02,1,0.000468358,0
3,0.03,1,0.00010699,0
5,0.37,2,0.000328843,0
3,0.04,1,0.000208277,0
5,0.38,2,0.000289671,0
3,0.05,1,9.68874e-05,0
3,0.06,1,2.5887e-05,0
5,0.39,2,5.06081e-05,0
3,0.07,2,7.12574e-05,0
17,0.04,2,0.00233312,0
3,0.08,1,9.53898e-05,0
33,0.01,1,0.00921335,0
9,0.09,1,0.0010882,0
3,0.09,1,8.04923e-05,0
5,0.4,6,0.000286821,0
3,0.1,1,6.81914e-05,0
13,0.07,1,0.00180696,0
3,0.11,1,9.13292e-05,0
3,0.12,1,9.22196e-05,0
5,0.41,3,0.000239763,0
3,0.13,1,7.19689e-05,0
29,0.02,1,0.00435906,0
3,0.14,2,0.000221819,0
5,0.42,3,0.0003094,0
3,0.15,1,0.000141531,0
3,0.16,1,4.83319e-05,0
5,0.43,2,0.00033031,0
3,0.17,1,0.000213236,0
3,0.18,2,7.42525e-05,0
3,0.19,3,4.57279e-05,0
25,0.02,1,0.00563786,0
3,0.2,2,6.72601e-05,0
3,0.21,2,1.24946e-05,0
3,0.22,1,3.64929e-05,0
9,0.1,2,0.00127699,0
5,0.44,4,0.00034029,0
3,0.23,2,9.7394e-05,0
13,0.08,2,0.00116975,0
3,0.24,3,8.8267e-05,0
21,0.04,2,0.00258065,0
3,0.25,6,2.89194e-05,1
5,0.45,1,0.000181321,0
3,0.26,1,0.000131559,0
5,0.46,3,0.000166647,0
3,0.27,3,8.75182e-05,0
5,0.47,2,0.000115588,0
3,0.28,2,0.000109956,0
17,0.05,2,0.00206887,0
3,0.29,1,0.000161715,0
5,0.48,2,0.000350751,0
3,0.3,1,0.000200726,0
41,0.01,1,0.0114194,0
3,0.31,3,8.92915e-05,0
9,0.11,2,0.000994269,0
5,0.49,12,0.000152875,1
3,0.32,1,4.85368e-05,0
3,0.33,2,0.000118274,0
5,0.5,2,0.000227574,0
3,0.34,1,0.000159185,0
13,0.09,2,0.00124605,0
3,0.35,2,0.000183683,0
49,0.01,2,0.0120529,0
5,0.51,9,0.000314955,1
3,0.36,2,9.74126e-05,0
9,0.12,3,0.000621386,0
3,0.37,3,0.000214841,0
3,0.38,2,2.33203e-06,0
5,0.52,4,0.000263691,0
3,0.39,5,4.19691e-05,1
3,0.4,2,0.000123825,0
5,0.53,5,0.00020013,0
45,0.01,1,0.0125761,0
3,0.41,2,0.00013604,0
5,0.54,9,0.000126123,1
3,0.42,3,0.000229225,0
3,0.43,2,2.32458e-06,0
17,0.06,2,0.00172761,0
