n,p,n_steps,time,bottom_reached
1,0.01,1,0.000390273,0
1,0.02,1,2.39648e-05,0
1,0.03,2,1.2219e-05,1
1,0.04,1,1.26138e-05,0
1,0.05,1,4.9606e-05,0
1,0.06,1,8.3819e-07,0
1,0.07,1,5.02914e-07,0
1,0.08,1,3.01525e-05,0
1,0.09,1,2.09808e-05,0
1,0.1,1,7.33882e-07,0
1,0.11,1,1.02445e-06,0
9,0.01,1,0.000986021,0
1,0.12,1,1.82167e-05,0
5,0.01,1,0.00101724,0
1,0.13,1,2.36109e-05,0
1,0.14,1,1.0781e-05,0
1,0.15,1,1.2774e-05,0
1,0.16,1,1.2178e-05,0
1,0.17,1,1.17347e-06,0
1,0.18,1,2.35513e-05,0
1,0.19,1,1.19954e-06,0
1,0.2,1,2.66954e-05,0
1,0.21,1,1.1526e-05,0
5,0.02,1,0.000134967,0
1,0.22,1,2.36109e-05,0
1,0.23,1,9.85712e-06,0
1,0.24,1,6.07222e-07,0
1,0.25,1,7.59959e-07,0
1,0.26,1,2.09622e-05,0
1,0.27,2,5.96046e-07,1
1,0.28,1,2.28062e-05,0
1,0.29,1,2.38493e-05,0
1,0.3,1,1.51731e-05,0
1,0.31,1,3.32594e-05,0
1,0.32,2,9.23872e-07,1
1,0.33,2,2.3067e-05,1
1,0.34,1,1.72779e-05,0
5,0.03,1,0.000222042,0
1,0.35,1,3.56063e-05,0
1,0.36,1,3.98904e-05,0
1,0.37,2,5.81145e-07,1
1,0.38,1,2.36034e-05,0
1,0.39,2,1.5907e-06,1
1,0.4,1,5.55068e-07,0
1,0.41,2,7.78586e-07,1
1,0.42,2,7.22706e-07,1
1,0.43,2,6.4075e-07,1
1,0.44,2,1.23233e-05,1
1,0.45,1,7.22706e-07,0
1,0.46,2,3.00966e-05,1
1,0.47,2,1.13957e-05,1
1,0.48,2,1.20327e-05,1
1,0.49,2,1.51917e-05,1
1,0.5,1,1.59368e-05,0
1,0.51,1,1.14739e-06,0
1,0.52,2,2.88561e-05,1
1,0.53,1,1.66781e-05,0
1,0.54,2,5.84871e-07,1
1,0.55,2,2.59578e-05,1
1,0.56,2,8.41916e-07,1
5,0.04,1,0.000367094,0
9,0.02,1,0.000742171,0
1,0.57,1,8.78237e-05,0
1,0.58,2,2.4423e-05,1
1,0.59,1,1.19545e-05,0
1,0.6,1,2.15285e-05,0
1,0.61,1,8.97795e-07,0
1,0.62,2,1.60821e-05,1
1,0.63,2,7.15256e-07,1
17,0.01,1,0.00185005,0
1,0.64,2,2.34321e-05,1
1,0.65,1,2.13534e-05,0
5,0.05,1,0.000150699,0
1,0.66,1,2.77199e-05,0
1,0.67,2,2.22027e-05,1
1,0.68,2,1.67005e-05,1
1,0.69,1,2.69748e-05,0
1,0.7,2,9.23872e-07,1
1,0.71,1,1.06506e-05,0
1,0.72,2,1.02445e-06,1
1,0.73,2,6.33299e-07,1
1,0.74,2,2.50675e-05,1
1,0.75,2,5.84871e-07,1
1,0.76,2,2.66954e-05,1
1,0.77,2,9.42498e-07,1
1,0.78,2,1.95689e-05,1
1,0.79,1,1.53668e-05,0
1,0.8,2,1.48304e-05,1
1,0.81,2,8.60542e-07,1
1,0.82,2,1.35899e-05,1
1,0.83,2,1.20886e-05,1
1,0.839999,2,6.92904e-07,1
5,0.06,1,0.000271354,0
1,0.849999,2,3.86089e-05,1
1,0.859999,2,1.04681e-06,1
1,0.869999,2,3.41684e-05,1
1,0.879999,2,1.50129e-05,1
1,0.889999,2,4.76465e-05,1
1,0.899999,2,8.00937e-07,1
1,0.909999,2,1.07624e-05,1
1,0.919999,2,1.50502e-06,1
1,0.929999,2,9.96143e-06,1
1,0.939999,2,1.2625e-05,1
1,0.949999,2,3.15905e-05,1
1,0.959999,2,6.74278e-07,1
1,0.969999,2,6.70552e-07,1
1,0.979999,2,8.04663e-07,1
5,0.07,2,0.00021828,0
13,0.01,1,0.00241353,0
1,0.989999,2,3.44664e-05,1
1,0.999999,2,8.3074e-07,1
2,0.01,1,3.24771e-05,0
9,0.03,1,0.000704676,0
2,0.02,1,6.22198e-05,0
2,0.03,1,7.89762e-05,0
5,0.08,1,0.000240341,0
2,0.04,1,5.27538e-05,0
2,0.05,1,2.88486e-05,0
2,0.06,1,2.00048e-06,0
2,0.07,1,6.78413e-05,0
2,0.08,1,3.05846e-05,0
2,0.09,1,0.000120241,0
2,0.1,1,2.63639e-05,0
5,0.09,2,0.000356328,0
9,0.04,1,0.000571385,0
2,0.11,1,0.000110708,0
2,0.12,2,2.97204e-05,0
2,0.13,1,4.56311e-05,0
2,0.14,2,8.18074e-05,0
5,0.1,1,0.000222109,0
2,0.15,1,4.24311e-05,0
2,0.16,1,1.19619e-05,0
13,0.02,1,0.000877384,0
2,0.17,1,2.58014e-05,0
2,0.18,1,2.17743e-05,0
2,0.19,1,3.94285e-05,0
2,0.2,1,8.43666e-05,0
2,0.21,2,1.74716e-06,0
5,0.11,1,0.000238176,0
2,0.22,2,5.92582e-05,0
2,0.23,1,1.33179e-05,0
2,0.24,2,1.82167e-06,0
2,0.25,1,1.59144e-05,0
2,0.26,1,1.3113e-06,0
2,0.27,2,3.50922e-06,0
5,0.12,1,0.000131004,0
2,0.28,2,6.85006e-05,0
9,0.05,1,0.000616923,0
2,0.29,1,0.000106011,0
2,0.3,3,4.41708e-05,1
17,0.02,1,0.00193252,0
5,0.13,3,0.000227869,0
2,0.31,1,0.000106353,0
2,0.32,1,4.5266e-05,0
2,0.33,1,4.29899e-05,0
2,0.34,1,8.27275e-05,0
2,0.35,4,4.77098e-05,1
21,0.01,1,0.00412638,0
2,0.36,1,0.000103243,0
2,0.37,1,6.87167e-05,0
13,0.03,1,0.000995073,0
5,0.14,1,0.000459034,0
2,0.38,1,0.000114314,0
2,0.39,3,2.14018e-05,1
2,0.4,2,6.24247e-05,0
9,0.06,1,0.000831783,0
25,0.01,1,0.00450851,0
5,0.15,2,0.000239715,0
2,0.41,1,5.98356e-05,0
2,0.42,2,1.15074e-05,0
2,0.43,2,1.71363e-06,0
2,0.44,1,4.17866e-05,0
2,0.45,1,6.26221e-05,0
2,0.46,2,0.000114098,0
5,0.16,2,0.000320457,0
2,0.47,1,9.52445e-05,0
5,0.17,3,8.60766e-05,0
2,0.48,1,7.06986e-05,0
2,0.49,2,6.65598e-05,0
9,0.07,1,0.000525422,0
2,0.5,2,2.80663e-05,0
2,0.51,2,6.45481e-05,0
2,0.52,2,1.35601e-06,0
2,0.53,4,6.5051e-05,1
2,0.54,4,1.9446e-06,1
2,0.55,4,8.12411e-05,1
5,0.18,1,0.000346527,0
13,0.04,2,0.00101204,0
2,0.56,3,8.28616e-05,1
2,0.57,3,1.65775e-06,1
2,0.58,4,8.13752e-05,1
2,0.59,2,2.15322e-06,0
2,0.6,3,4.98816e-05,1
2,0.61,3,3.65712e-05,1
5,0.19,1,0.000242714,0
2,0.62,3,2.16514e-05,1
2,0.63,2,2.42069e-05,0
2,0.64,1,5.28507e-05,0
29,0.01,2,0.00566539,0
9,0.08,1,0.000657447,0
2,0.65,3,5.55404e-05,1
5,0.2,2,0.000170115,0
2,0.66,3,6.99237e-05,1
2,0.67,3,1.27405e-06,1
2,0.68,3,7.77654e-05,1
2,0.69,4,4.62644e-05,1
17,0.03,1,0.00210939,0
2,0.7,3,6.34119e-05,1
2,0.71,3,7.17938e-05,1
5,0.21,4,0.000327352,0
2,0.72,4,4.87044e-05,1
2,0.73,3,9.53935e-05,1
2,0.74,3,3.08938e-05,1
2,0.75,2,3.24026e-05,0
9,0.09,2,0.000594124,0
2,0.76,3,6.84634e-05,1
2,0.77,1,8.73581e-05,0
5,0.22,2,0.000411838,0
21,0.02,1,0.00233859,0
2,0.78,3,6.90855e-05,1
2,0.79,3,1.24052e-06,1
2,0.8,2,5.57713e-05,0
13,0.05,1,0.00122868,0
2,0.81,3,4.36455e-05,1
2,0.82,3,4.94868e-05,1
33,0.01,1,0.00663114,0
2,0.83,3,4.25242e-05,1
2,0.839999,3,3.90969e-05,1
2,0.849999,4,1.64658e-06,1
5,0.23,2,0.000282642,0
2,0.859999,4,6.33635e-05,1
2,0.869999,3,5.36516e-05,1
2,0.879999,3,8.71904e-05,1
5,0.24,2,0.000212036,0
9,0.1,1,0.000703853,0
2,0.889999,3,6.15604e-05,1
2,0.899999,3,5.90347e-05,1
2,0.909999,3,1.75238e-05,1
2,0.919999,3,1.59219e-05,1
2,0.929999,3,1.32173e-05,1
2,0.939999,3,6.47716e-05,1
