n,p,n_steps,time,bottom_reached
1,0.01,1,0.000354353,0
5,0.01,1,0.000451483,0
1,0.02,1,1.23307e-06,0
1,0.03,1,1.017e-06,0
1,0.04,1,7.07805e-07,0
1,0.05,1,2.19978e-05,0
1,0.06,1,1.38655e-05,0
1,0.07,1,1.80975e-05,0
1,0.08,1,9.9577e-06,0
1,0.09,1,2.55294e-05,0
1,0.1,1,3.09423e-05,0
1,0.11,1,2.25008e-05,0
1,0.12,1,4.50984e-05,0
1,0.13,1,7.26432e-07,0
1,0.14,1,1.97142e-05,0
1,0.15,2,1.017e-06,1
1,0.16,1,6.48201e-07,0
1,0.17,2,2.94037e-05,1
1,0.18,1,2.87928e-05,0
1,0.19,1,7.00355e-07,0
1,0.2,1,1.43051e-06,0
1,0.21,2,6.29574e-07,1
1,0.22,1,1.3411e-06,0
1,0.23,1,1.20625e-05,0
1,0.24,1,1.10231e-05,0
5,0.02,1,0.000366163,0
1,0.25,2,3.9693e-05,1
1,0.26,1,7.18981e-07,0
9,0.01,1,0.00120025,0
1,0.27,1,6.07334e-05,0
1,0.28,1,3.7469e-05,0
1,0.29,1,2.06605e-05,0
1,0.3,1,9.27597e-07,0
1,0.31,2,5.25266e-07,1
1,0.32,2,2.07424e-05,1
1,0.33,2,2.6904e-05,1
1,0.34,2,1.15633e-05,1
1,0.35,1,2.55555e-05,0
1,0.36,1,2.42628e-05,0
1,0.37,2,2.08877e-05,1
1,0.38,2,1.93417e-05,1
1,0.39,1,3.17059e-05,0
1,0.4,1,3.05437e-05,0
5,0.03,1,0.000370957,0
1,0.41,1,5.01275e-05,0
1,0.42,1,8.04663e-07,0
1,0.43,1,1.23829e-05,0
1,0.44,1,2.33538e-05,0
1,0.45,1,2.60361e-05,0
1,0.46,1,8.26716e-05,0
1,0.47,2,2.24486e-05,1
1,0.48,1,2.16961e-05,0
1,0.49,2,2.71425e-05,1
1,0.5,2,1.17198e-05,1
5,0.04,1,0.000278097,0
1,0.51,1,1.18017e-05,0
1,0.52,1,2.34395e-05,0
9,0.02,1,0.000659473,0
1,0.53,1,2.85096e-05,0
1,0.54,2,3.5122e-05,1
1,0.55,1,1.01328e-06,0
1,0.56,2,7.7486e-07,1
1,0.57,1,8.58009e-05,0
1,0.58,2,9.40636e-06,1
1,0.59,2,2.77348e-05,1
5,0.05,1,0.000243217,0
1,0.6,1,1.42194e-05,0
1,0.61,2,1.00769e-05,1
1,0.62,2,1.22562e-06,1
1,0.63,2,3.22722e-05,1
1,0.64,1,1.69016e-05,0
1,0.65,2,5.02095e-05,1
1,0.66,2,9.53674e-06,1
17,0.01,1,0.00220447,0
1,0.67,2,1.3411e-06,1
1,0.68,2,1.01328e-06,1
5,0.06,1,0.000162348,0
1,0.69,1,3.34121e-05,0
1,0.7,2,2.62521e-05,1
1,0.71,2,2.15806e-05,1
13,0.01,1,0.0023164,0
5,0.07,3,7.76462e-05,0
1,0.72,2,2.78614e-05,1
9,0.03,1,0.000464626,0
1,0.73,2,4.10564e-05,1
1,0.74,2,1.03638e-05,1
5,0.08,1,7.38911e-05,0
1,0.75,1,2.02656e-05,0
1,0.76,1,1.16006e-05,0
1,0.77,1,3.4079e-05,0
1,0.78,1,8.86247e-06,0
1,0.79,2,2.32644e-05,1
1,0.8,2,7.0408e-07,1
1,0.81,2,9.6485e-07,1
1,0.82,2,1.11014e-06,1
1,0.83,2,9.73418e-06,1
1,0.839999,1,2.74107e-05,0
1,0.849999,2,1.1839e-05,1
1,0.859999,2,2.78838e-05,1
1,0.869999,2,4.54485e-07,1
1,0.879999,2,1.47782e-05,1
1,0.889999,2,2.2985e-05,1
1,0.899999,2,7.93487e-07,1
1,0.909999,1,6.66827e-07,0
1,0.919999,2,1.48565e-05,1
1,0.929999,2,2.98955e-05,1
1,0.939999,2,1.32024e-05,1
1,0.949999,2,1.25878e-05,1
1,0.959999,2,1.18613e-05,1
1,0.969999,2,2.13571e-05,1
21,0.01,1,0.00273304,0
1,0.979999,2,1.05798e-06,1
1,0.989999,2,7.48783e-07,1
1,0.999999,2,1.01477e-05,1
2,0.01,1,6.14449e-05,0
5,0.09,1,0.000511732,0
2,0.02,1,0.000100173,0
2,0.03,1,1.20178e-05,0
2,0.04,1,5.00269e-05,0
2,0.05,2,5.71683e-05,0
2,0.06,1,8.36067e-05,0
9,0.04,1,0.000852425,0
5,0.1,1,0.000287782,0
2,0.07,1,0.000161961,0
5,0.11,1,0.000133872,0
2,0.08,1,4.66555e-05,0
2,0.09,2,1.6477e-05,0
2,0.1,1,6.9499e-05,0
2,0.11,1,6.4455e-05,0
5,0.12,1,0.000165477,0
13,0.02,1,0.0012452,0
2,0.12,1,8.92878e-05,0
2,0.13,1,6.61165e-05,0
2,0.14,1,0.000106096,0
2,0.15,1,1.83284e-06,0
5,0.13,1,0.00027404,0
2,0.16,1,0.000102714,0
2,0.17,1,3.01562e-05,0
9,0.05,1,0.000771668,0
2,0.18,1,7.73445e-05,0
2,0.19,1,4.63128e-05,0
5,0.14,1,0.000283748,0
2,0.2,1,6.59525e-05,0
2,0.21,3,2.16775e-05,1
2,0.22,1,0.000114169,0
2,0.23,2,3.08231e-05,0
5,0.15,2,0.000259075,0
2,0.24,1,9.62578e-05,0
2,0.25,1,4.04604e-05,0
17,0.02,1,0.00222467,0
2,0.26,1,7.29635e-05,0
2,0.27,1,1.68756e-06,0
9,0.06,1,0.000555623,0
5,0.16,3,0.000204377,0
