n,p,n_steps,time,bottom_reached
1,0.01,1,0.000488877,0
5,0.01,1,0.00065754,0
1,0.02,1,2.51457e-05,0
1,0.03,1,1.22339e-05,0
1,0.04,1,4.88013e-07,0
9,0.01,1,0.000870921,0
1,0.05,1,4.2025e-05,0
1,0.06,1,1.26287e-06,0
1,0.07,2,1.40928e-05,1
1,0.08,1,6.37025e-07,0
1,0.09,1,5.99772e-07,0
1,0.1,1,1.2327e-05,0
1,0.11,1,7.97212e-07,0
1,0.12,2,6.69733e-05,1
1,0.13,2,2.09212e-05,1
1,0.14,1,1.38544e-05,0
1,0.15,1,6.96629e-07,0
1,0.16,1,8.41916e-07,0
5,0.02,1,0.00023023,0
1,0.17,1,4.30569e-05,0
1,0.18,2,5.25266e-07,1
1,0.19,1,5.27054e-05,0
1,0.2,1,1.12653e-05,0
1,0.21,1,4.4331e-07,0
1,0.22,1,5.25266e-07,0
1,0.23,1,2.88635e-05,0
1,0.24,1,2.33948e-05,0
1,0.25,1,8.38339e-05,0
5,0.03,2,0.000261463,0
1,0.26,1,1.0848e-05,0
9,0.02,1,0.000467509,0
1,0.27,1,5.06267e-05,0
1,0.28,2,8.04663e-07,1
1,0.29,1,1.36085e-05,0
1,0.3,1,8.45641e-07,0
1,0.31,1,2.2471e-05,0
1,0.32,1,1.08965e-05,0
1,0.33,2,2.16737e-05,1
1,0.34,1,1.52029e-05,0
1,0.35,1,7.48783e-07,0
1,0.36,1,5.02914e-07,0
1,0.37,1,7.37607e-07,0
1,0.38,2,3.97265e-05,1
1,0.39,1,2.18563e-05,0
1,0.4,2,3.35574e-05,1
1,0.41,1,1.08033e-06,0
1,0.42,1,1.09076e-05,0
1,0.43,2,5.73695e-07,1
1,0.44,2,1.28523e-06,1
1,0.45,1,9.83477e-07,0
5,0.04,1,0.000285797,0
1,0.46,1,4.3001e-05,0
13,0.01,1,0.00163982,0
1,0.47,1,2.32868e-05,0
1,0.48,1,5.43892e-07,0
1,0.49,1,2.26237e-05,0
1,0.5,1,1.05128e-05,0
1,0.51,1,3.60124e-05,0
1,0.52,2,1.13249e-06,1
1,0.53,1,7.86036e-07,0
1,0.54,2,4.17233e-07,1
1,0.55,2,9.23872e-07,1
1,0.56,1,7.45058e-07,0
1,0.57,1,8.41916e-07,0
1,0.58,2,1.35489e-05,1
5,0.05,1,0.000179373,0
1,0.59,1,2.39722e-05,0
1,0.6,1,4.95464e-07,0
1,0.61,1,5.99772e-07,0
1,0.62,2,4.26061e-05,1
1,0.63,1,2.7597e-05,0
1,0.64,2,5.17815e-07,1
1,0.65,2,3.09199e-07,1
1,0.66,2,1.24238e-05,1
1,0.67,1,1.4171e-05,0
1,0.68,1,1.25691e-05,0
1,0.69,2,2.24002e-05,1
5,0.06,1,0.000175372,0
1,0.7,2,2.5589e-05,1
9,0.03,1,0.000627059,0
1,0.71,2,4.75906e-05,1
1,0.72,1,1.26474e-05,0
1,0.73,1,1.19954e-06,0
1,0.74,1,6.33299e-07,0
1,0.75,2,2.50451e-05,1
1,0.76,1,8.9407e-07,0
1,0.77,1,4.54485e-07,0
1,0.78,2,7.33882e-07,1
1,0.79,1,2.26125e-05,0
1,0.8,2,7.86036e-07,1
1,0.81,2,3.22275e-05,1
1,0.82,1,5.06639e-07,0
1,0.83,2,1.2897e-05,1
1,0.839999,2,2.40877e-05,1
5,0.07,1,0.000223666,0
1,0.849999,2,3.25628e-05,1
1,0.859999,2,2.43001e-05,1
1,0.869999,2,4.21628e-05,1
1,0.879999,2,6.44475e-07,1
1,0.889999,2,8.15839e-07,1
1,0.899999,1,1.6652e-06,0
1,0.909999,2,3.9503e-05,1
1,0.919999,2,1.24834e-05,1
1,0.929999,2,1.09896e-06,1
1,0.939999,2,6.93426e-05,1
1,0.949999,2,1.24313e-05,1
1,0.959999,2,1.18986e-05,1
1,0.969999,2,2.19271e-05,1
1,0.979999,2,9.84967e-06,1
1,0.989999,2,1.39847e-05,1
1,0.999999,2,8.34465e-07,1
9,0.04,1,0.000515215,0
2,0.01,1,2.94298e-05,0
17,0.01,1,0.00252402,0
5,0.08,2,0.000345301,0
13,0.02,2,0.000929233,0
2,0.02,1,0.000120621,0
5,0.09,2,0.000162218,0
21,0.01,1,0.00269401,0
2,0.03,2,0.000107747,0
2,0.04,1,4.06988e-05,0
5,0.1,2,9.85973e-05,0
9,0.05,1,0.00031003,0
2,0.05,1,3.51816e-05,0
2,0.06,1,3.2492e-05,0
2,0.07,1,1.17719e-06,0
2,0.08,2,6.42948e-05,0
2,0.09,1,6.50026e-05,0
5,0.11,1,0.000226792,0
2,0.1,1,7.74786e-05,0
2,0.11,1,1.11982e-05,0
2,0.12,2,3.43435e-05,0
2,0.13,1,4.92446e-05,0
5,0.12,2,0.000182405,0
2,0.14,1,3.95402e-05,0
2,0.15,1,2.06605e-05,0
2,0.16,1,6.96704e-05,0
2,0.17,2,1.45659e-06,0
2,0.18,1,4.93526e-05,0
2,0.19,3,2.39834e-05,1
2,0.2,1,7.11195e-05,0
2,0.21,1,3.41646e-05,0
5,0.13,1,0.000303134,0
2,0.22,3,4.4249e-05,1
9,0.06,2,0.000736471,0
