n,p,n_steps,time,bottom_reached
1,0.01,1,0.000395611,0
5,0.01,1,0.000525199,0
1,0.02,1,1.16415e-05,0
1,0.03,1,2.3555e-05,0
1,0.04,1,3.17246e-05,0
1,0.05,1,2.24002e-05,0
1,0.06,1,9.9875e-06,0
1,0.07,1,8.71718e-07,0
1,0.08,1,1.40257e-05,0
1,0.09,1,1.29044e-05,0
1,0.1,2,1.20178e-05,1
1,0.11,1,4.06392e-05,0
1,0.12,1,9.16049e-06,0
1,0.13,1,8.90344e-07,0
1,0.14,1,1.43014e-05,0
1,0.15,1,5.74403e-05,0
5,0.02,1,0.000270106,0
1,0.16,1,4.56721e-05,0
1,0.17,1,4.69387e-07,0
1,0.18,1,4.80562e-07,0
1,0.19,1,8.0999e-05,0
1,0.2,1,1.18725e-05,0
5,0.03,1,0.000166271,0
1,0.21,1,5.22472e-05,0
1,0.22,2,4.97364e-05,1
1,0.23,2,2.24337e-05,1
1,0.24,1,5.32717e-07,0
9,0.01,1,0.00153438,0
1,0.25,2,2.08281e-05,1
1,0.26,2,1.4741e-05,1
1,0.27,1,2.99215e-05,0
1,0.28,1,2.08169e-05,0
1,0.29,1,1.05798e-06,0
1,0.3,1,2.26162e-05,0
1,0.31,2,2.90126e-05,1
1,0.32,1,2.26088e-05,0
1,0.33,1,9.31323e-07,0
1,0.34,1,3.00221e-05,0
1,0.35,1,2.49222e-05,0
1,0.36,2,2.21319e-05,1
1,0.37,1,3.49358e-05,0
1,0.38,1,1.91852e-05,0
1,0.39,1,6.60233e-05,0
1,0.4,1,3.10801e-05,0
1,0.41,2,1.38804e-05,1
5,0.04,2,0.000546996,0
1,0.42,1,3.09572e-05,0
1,0.43,2,1.11498e-05,1
1,0.44,2,8.04663e-07,1
1,0.45,1,1.14739e-06,0
1,0.46,2,1.10716e-05,1
1,0.47,1,7.99447e-06,0
1,0.48,2,4.20026e-05,1
13,0.01,1,0.00206265,0
1,0.49,2,6.33299e-07,1
1,0.5,1,1.6652e-06,0
1,0.51,2,6.78003e-07,1
1,0.52,2,2.81595e-05,1
1,0.53,2,2.15881e-05,1
1,0.54,2,2.33576e-05,1
1,0.55,2,1.03563e-06,1
1,0.56,2,9.52929e-06,1
1,0.57,1,4.3124e-05,0
9,0.02,1,0.000678197,0
1,0.58,2,1.75089e-05,1
1,0.59,1,4.5076e-07,0
1,0.6,1,2.87481e-05,0
1,0.61,2,3.44366e-05,1
1,0.62,2,7.15256e-07,1
1,0.63,2,1.46031e-06,1
1,0.64,1,8.47131e-06,0
1,0.65,2,2.11634e-05,1
1,0.66,1,1.10008e-05,0
1,0.67,1,1.2517e-06,0
1,0.68,2,1.10604e-05,1
1,0.69,2,1.06543e-06,1
1,0.7,2,9.90927e-07,1
1,0.71,1,6.74278e-07,0
1,0.72,2,2.35401e-05,1
1,0.73,1,4.28408e-07,0
5,0.05,1,0.000430316,0
1,0.74,2,2.42293e-05,1
1,0.75,2,7.37607e-07,1
1,0.76,2,7.7486e-07,1
1,0.77,1,3.87244e-05,0
1,0.78,1,3.75621e-05,0
1,0.79,1,7.93487e-07,0
1,0.8,2,2.0992e-05,1
1,0.81,2,1.44392e-05,1
1,0.82,2,5.43892e-07,1
5,0.06,2,0.000152364,0
1,0.83,2,1.96919e-05,1
1,0.839999,2,5.55068e-07,1
1,0.849999,2,4.65661e-07,1
1,0.859999,2,7.71135e-07,1
1,0.869999,2,2.81446e-05,1
1,0.879999,2,5.21541e-07,1
1,0.889999,2,8.60542e-07,1
1,0.899999,2,4.99189e-07,1
1,0.909999,2,2.32942e-05,1
1,0.919999,2,1.21817e-06,1
1,0.929999,2,5.28991e-07,1
1,0.939999,2,2.18414e-05,1
1,0.949999,2,1.13994e-06,1
1,0.959999,2,1.43796e-06,1
5,0.07,2,0.000153001,0
1,0.969999,2,5.39757e-05,1
1,0.979999,2,5.05261e-05,1
1,0.989999,2,7.89315e-05,1
1,0.999999,2,6.33299e-07,1
2,0.01,1,3.11509e-05,0
5,0.08,3,0.000214763,0
2,0.02,1,9.17427e-05,0
2,0.03,1,3.53232e-05,0
2,0.04,2,2.19755e-05,0
2,0.05,2,2.15694e-05,0
5,0.09,1,0.000152964,0
2,0.06,1,2.71015e-05,0
2,0.07,1,4.53442e-05,0
9,0.03,1,0.000946149,0
2,0.08,2,5.78389e-05,0
2,0.09,1,7.74078e-05,0
25,0.01,2,0.00329183,0
13,0.02,1,0.00122374,0
2,0.1,1,5.80624e-05,0
2,0.11,1,4.56125e-05,0
2,0.12,2,1.20141e-05,0
2,0.13,1,5.59203e-05,0
5,0.1,2,0.000366833,0
2,0.14,1,3.19742e-05,0
17,0.01,1,0.0036517,0
2,0.15,1,0.000208732,0
5,0.11,1,0.000241552,0
2,0.16,2,2.70717e-05,0
2,0.17,2,1.25766e-05,0
2,0.18,1,2.43038e-05,0
2,0.19,1,1.24648e-05,0
2,0.2,2,8.01422e-05,0
9,0.04,1,0.000708882,0
2,0.21,1,6.77444e-05,0
2,0.22,2,4.4629e-05,0
5,0.12,1,0.000293713,0
2,0.23,1,5.45718e-05,0
21,0.01,1,0.00404006,0
2,0.24,1,4.01735e-05,0
2,0.25,2,5.17294e-05,0
5,0.13,1,0.00016126,0
2,0.26,2,5.98766e-05,0
2,0.27,3,6.18584e-05,1
2,0.28,3,6.15567e-05,1
2,0.29,1,3.36096e-05,0
9,0.05,2,0.000471268,0
5,0.14,2,0.000216093,0
2,0.3,3,3.87691e-05,1
2,0.31,4,1.92635e-05,1
2,0.32,2,1.34483e-06,0
2,0.33,2,0.000100158,0
2,0.34,3,3.78042e-05,1
2,0.35,1,1.21184e-05,0
2,0.36,3,2.30595e-06,1
2,0.37,1,6.11097e-05,0
5,0.15,2,0.000261661,0
2,0.38,1,7.1723e-05,0
2,0.39,2,9.54792e-06,0
2,0.4,1,3.1177e-05,0
2,0.41,1,4.60781e-05,0
2,0.42,1,1.03377e-05,0
2,0.43,1,1.34856e-06,0
2,0.44,2,1.42679e-06,0
2,0.45,1,2.46279e-05,0
2,0.46,3,9.42796e-05,1
2,0.47,3,2.31899e-05,1
2,0.48,2,2.41399e-06,0
13,0.03,2,0.00165466,0
5,0.16,1,0.00033766,0
9,0.06,2,0.000632644,0
2,0.49,4,5.92992e-05,1
2,0.5,2,5.17406e-05,0
2,0.51,2,6.39297e-05,0
2,0.52,3,2.38754e-05,1
2,0.53,1,1.38953e-05,0
2,0.54,3,3.91714e-05,1
2,0.55,1,3.10093e-05,0
2,0.56,3,1.51694e-05,1
5,0.17,5,0.000300579,0
2,0.57,3,4.052e-05,1
2,0.58,2,4.56311e-05,0
2,0.59,2,1.28672e-05,0
2,0.6,2,5.27948e-05,0
17,0.02,1,0.00176257,0
2,0.61,3,7.87675e-05,1
2,0.62,2,1.38953e-06,0
2,0.63,3,1.1649e-05,1
2,0.64,3,5.38379e-05,1
5,0.18,1,0.000329275,0
9,0.07,2,0.000638753,0
2,0.65,2,7.08885e-05,0
2,0.66,3,0.000115469,1
2,0.67,3,6.37732e-05,1
2,0.68,4,8.2016e-05,1
5,0.19,2,0.000355177,0
2,0.69,2,7.66963e-05,0
29,0.01,1,0.00598028,0
2,0.7,3,2.28323e-05,1
2,0.71,2,1.44541e-06,0
2,0.72,3,1.43014e-05,1
9,0.08,2,0.000443883,0
2,0.73,4,8.14833e-05,1
5,0.2,4,0.000200316,0
2,0.74,3,0.000106905,1
2,0.75,3,1.37426e-05,1
25,0.02,2,0.002964,0
2,0.76,1,5.36256e-05,0
13,0.04,1,0.00134511,0
2,0.77,4,2.21543e-05,1
2,0.78,3,2.79881e-05,1
2,0.79,4,0.000128731,1
9,0.09,1,0.000445027,0
2,0.8,3,0.000109926,1
2,0.81,4,5.43706e-05,1
5,0.21,1,0.000477694,0
2,0.82,3,1.25915e-05,1
2,0.83,4,1.14664e-05,1
2,0.839999,3,7.42078e-05,1
2,0.849999,3,7.60742e-05,1
2,0.859999,3,1.15596e-05,1
5,0.22,1,0.000248928,0
2,0.869999,3,8.47131e-05,1
2,0.879999,3,3.86909e-05,1
17,0.03,2,0.0015678,0
2,0.889999,3,7.68937e-05,1
2,0.899999,3,1.33738e-06,1
5,0.23,2,0.000179373,0
2,0.909999,3,3.71858e-05,1
2,0.919999,3,1.15857e-05,1
2,0.929999,4,2.44379e-06,1
9,0.1,2,0.000592262,0
2,0.939999,3,5.2575e-05,1
2,0.949999,3,1.00322e-05,1
2,0.959999,3,7.48336e-05,1
2,0.969999,3,1.67526e-05,1
2,0.979999,3,1.25915e-05,1
2,0.989999,3,1.22935e-06,1
2,0.999999,3,1.65403e-06,1
5,0.24,2,0.000222709,0
3,0.01,1,9.43989e-05,0
3,0.02,1,4.03449e-05,0
3,0.03,1,7.89054e-05,0
3,0.04,1,4.45507e-05,0
5,0.25,2,0.00028225,0
21,0.02,1,0.00358799,0
3,0.05,1,0.00013034,0
3,0.06,1,0.000158355,0
5,0.26,1,0.000302423,0
9,0.11,1,0.000825703,0
3,0.07,1,0.000129383,0
3,0.08,1,0.0001023,0
3,0.09,1,9.52221e-05,0
5,0.27,3,0.000308324,0
13,0.05,2,0.0019394,0
5,0.28,2,5.42104e-05,0
3,0.1,1,0.000114165,0
3,0.11,1,8.60319e-05,0
33,0.01,1,0.00839816,0
3,0.12,3,9.79155e-05,0
3,0.13,2,3.90448e-05,0
5,0.29,2,0.000337046,0
3,0.14,1,0.000273488,0
9,0.12,1,0.00088745,0
5,0.3,2,0.000272039,0
3,0.15,1,0.000107478,0
5,0.31,3,8.82186e-05,0
17,0.04,1,0.00197645,0
3,0.16,1,0.000129428,0
3,0.17,2,5.60172e-05,0
3,0.18,3,9.01818e-05,0
5,0.32,2,0.000339206,0
3,0.19,1,0.000186838,0
9,0.13,3,0.000587344,0
25,0.03,2,0.00326284,0
3,0.2,2,0.000181537,0
5,0.33,2,0.000323642,0
37,0.01,1,0.00968078,0
3,0.21,2,0.000151817,0
3,0.22,3,6.45891e-05,0
5,0.34,2,0.000249028,0
3,0.23,1,0.000129327,0
3,0.24,2,9.31732e-05,0
9,0.14,2,0.000621188,0
5,0.35,2,0.000233922,0
3,0.25,2,0.000132833,0
13,0.06,2,0.00190474,0
5,0.36,1,0.000195429,0
3,0.26,2,0.000241026,0
3,0.27,3,2.97129e-05,0
9,0.15,2,0.00040124,0
3,0.28,2,0.000187065,0
5,0.37,5,0.000304658,0
3,0.29,3,3.7834e-05,0
21,0.03,1,0.0030238,0
3,0.3,1,6.49281e-05,0
3,0.31,2,4.12837e-05,0
41,0.01,2,0.0108223,0
17,0.05,2,0.0018334,0
3,0.32,1,0.000151545,0
3,0.33,1,5.42291e-05,0
5,0.38,1,0.000388131,0
3,0.34,3,0.000240531,0
5,0.39,5,0.00019427,0
9,0.16,2,0.00093016,0
13,0.07,2,0.00123577,0
5,0.4,3,0.000201188,0
3,0.35,1,0.000266638,0
29,0.02,3,0.00556173,0
3,0.36,1,0.000199232,0
3,0.37,2,5.1558e-06,0
3,0.38,5,9.19104e-05,1
5,0.41,4,0.000346512,0
3,0.39,1,8.64193e-05,0
3,0.4,2,6.51293e-05,0
3,0.41,2,8.65906e-05,0
5,0.42,6,0.000305101,0
3,0.42,4,6.65784e-05,0
3,0.43,4,7.38502e-05,0
3,0.44,2,0.00011763,0
9,0.17,2,0.000887062,0
5,0.43,2,0.000266511,0
3,0.45,4,0.000139907,1
3,0.46,4,3.32706e-05,1
3,0.47,4,0.00010841,1
45,0.01,1,0.0125852,0
3,0.48,4,0.000123657,1
5,0.44,2,0.000440158,0
17,0.06,2,0.0019511,0
3,0.49,4,0.000125851,1
3,0.5,5,5.00306e-06,1
3,0.51,3,0.000167537,0
13,0.08,2,0.00160684,0
5,0.45,2,0.000288785,0
9,0.18,2,0.000853434,0
3,0.52,2,0.000188109,0
25,0.04,2,0.00363346,0
21,0.04,1,0.00259425,0
3,0.53,4,0.000170846,1
3,0.54,4,5.37559e-05,1
3,0.55,4,8.9597e-05,1
5,0.46,5,0.000556275,0
3,0.56,1,0.000170376,0
3,0.57,2,6.83181e-05,0
49,0.01,1,0.0137659,0
9,0.19,4,0.000683151,0
3,0.58,4,0.000150178,1
33,0.02,2,0.005551,0
5,0.47,3,0.00036497,0
5,0.48,2,0.00010531,0
3,0.59,2,0.000120681,0
13,0.09,2,0.00120567,0
3,0.6,2,0.00012159,0
5,0.49,7,0.000277866,1
3,0.61,5,0.000190813,1
3,0.62,4,0.000102684,1
3,0.63,4,6.5539e-05,1
3,0.64,4,6.10575e-05,1
3,0.65,5,6.42613e-05,1
5,0.5,2,0.000367727,0
3,0.66,5,8.96081e-05,1
5,0.51,5,9.66117e-05,0
3,0.67,4,3.97898e-05,1
3,0.68,5,0.000112377,1
9,0.2,2,0.00117976,0
3,0.69,4,0.000108145,1
3,0.7,5,0.000100881,1
3,0.71,3,7.69757e-05,0
5,0.52,7,0.000468791,1
3,0.72,5,9.26703e-05,1
3,0.73,4,0.000119492,1
9,0.21,2,0.000498667,0
3,0.74,2,0.000127375,0
3,0.75,4,3.58447e-05,1
17,0.07,2,0.00285803,0
5,0.53,2,0.000378467,0
5,0.54,5,0.000124108,0
3,0.76,5,0.000198912,1
3,0.77,4,7.34553e-05,1
3,0.78,2,6.68541e-05,0
9,0.22,1,0.000509519,0
21,0.05,2,0.00278622,0
3,0.79,4,8.82857e-05,1
13,0.1,3,0.00188781,0
3,0.8,4,9.74722e-05,1
3,0.81,4,4.76763e-05,1
5,0.55,9,0.000522666,0
3,0.82,4,0.000190809,1
3,0.83,5,0.000153132,1
5,0.56,7,0.000288725,1
3,0.839999,4,0.000127088,1
9,0.23,2,0.000752766,0
3,0.849999,5,8.62963e-05,1
5,0.57,3,0.000180632,0
3,0.859999,5,0.000102926,1
3,0.869999,4,0.000118788,1
3,0.879999,4,6.35721e-05,1
3,0.889999,4,3.63961e-06,1
5,0.58,3,0.000274718,0
3,0.899999,6,8.63411e-05,1
