n,p,n_steps,time,bottom_reached
1,0.01,1,0.000141431,0
13,0.01,2,0.000516534,0
9,0.01,1,0.000444639,0
1,0.02,1,3.36766e-05,0
1,0.03,1,9.98378e-07,0
1,0.04,1,2.31303e-05,0
1,0.05,1,6.85453e-07,0
1,0.06,1,1.06543e-05,0
1,0.07,1,6.4075e-07,0
1,0.08,1,5.62519e-07,0
1,0.09,1,1.06618e-05,0
5,0.01,1,0.000738487,0
1,0.1,1,2.35327e-05,0
1,0.11,1,5.73695e-07,0
1,0.12,1,4.04492e-05,0
1,0.13,1,1.96695e-05,0
1,0.14,1,6.33299e-07,0
1,0.15,1,7.30157e-07,0
1,0.16,1,4.39584e-07,0
1,0.17,1,7.89762e-07,0
1,0.18,1,5.73695e-07,0
1,0.19,1,4.17233e-07,0
1,0.2,2,1.16974e-06,1
1,0.21,1,2.20574e-05,0
1,0.22,1,3.20561e-05,0
1,0.23,1,2.1439e-05,0
1,0.24,2,3.32147e-05,1
1,0.25,1,7.22706e-07,0
1,0.26,2,6.07222e-07,1
1,0.27,2,5.62519e-07,1
1,0.28,1,4.76837e-07,0
1,0.29,1,6.14673e-07,0
1,0.3,1,1.02445e-05,0
1,0.31,2,2.35438e-06,1
1,0.32,1,9.69321e-06,0
1,0.33,1,2.92473e-05,0
5,0.02,1,0.000274096,0
1,0.34,2,2.78763e-05,1
1,0.35,1,2.99588e-05,0
1,0.36,1,2.44379e-05,0
1,0.37,2,2.15098e-05,1
1,0.38,2,4.47184e-05,1
1,0.39,1,1.86637e-06,0
1,0.4,2,3.01301e-05,1
1,0.41,1,1.09896e-06,0
1,0.42,1,7.15256e-07,0
1,0.43,2,1.09188e-05,1
1,0.44,1,4.72069e-05,0
1,0.45,2,2.80254e-05,1
1,0.46,2,2.14428e-05,1
1,0.47,1,2.24262e-05,0
1,0.48,2,8.67993e-07,1
1,0.49,1,9.52184e-06,0
1,0.5,1,1.04457e-05,0
5,0.03,1,0.000364579,0
1,0.51,2,2.20388e-05,1
1,0.52,2,1.90325e-05,1
1,0.53,2,4.15631e-05,1
1,0.54,2,1.13957e-05,1
1,0.55,1,1.07102e-05,0
1,0.56,2,5.99772e-07,1
1,0.57,2,1.07549e-05,1
1,0.58,2,5.51343e-07,1
1,0.59,2,1.12057e-05,1
1,0.6,2,9.83477e-07,1
9,0.02,1,0.00084427,0
1,0.61,1,1.21631e-05,0
5,0.04,1,0.000164092,0
1,0.62,1,3.20114e-05,0
1,0.63,1,5.02914e-07,0
1,0.64,1,6.81728e-07,0
1,0.65,1,1.02632e-05,0
1,0.66,2,1.04569e-05,1
1,0.67,2,2.09995e-05,1
1,0.68,2,3.34568e-05,1
1,0.69,2,9.73046e-06,1
1,0.7,2,5.21541e-07,1
1,0.71,1,4.95464e-07,0
1,0.72,2,7.93487e-07,1
1,0.73,2,3.91789e-05,1
1,0.74,2,9.90927e-07,1
1,0.75,1,3.3766e-05,0
1,0.76,1,6.4075e-07,0
1,0.77,1,5.99772e-07,0
1,0.78,1,3.43658e-05,0
1,0.79,1,1.29417e-05,0
1,0.8,2,1.51172e-05,1
1,0.81,2,9.9428e-06,1
5,0.05,2,0.000261284,0
1,0.82,1,2.22102e-05,0
1,0.83,2,2.30633e-05,1
1,0.839999,2,2.2456e-05,1
1,0.849999,2,6.78003e-07,1
1,0.859999,2,1.79671e-05,1
1,0.869999,2,7.59959e-07,1
1,0.879999,2,1.97589e-05,1
1,0.889999,2,1.02334e-05,1
1,0.899999,2,1.508e-05,1
1,0.909999,2,2.45534e-05,1
1,0.919999,2,1.21631e-05,1
9,0.03,1,0.000491999,0
1,0.929999,2,1.19731e-05,1
1,0.939999,2,7.7486e-07,1
17,0.01,1,0.00201232,0
1,0.949999,2,2.97874e-05,1
1,0.959999,2,2.08914e-05,1
1,0.969999,2,2.58721e-05,1
5,0.06,1,0.000279762,0
1,0.979999,2,1.01738e-05,1
1,0.989999,2,1.36718e-06,1
13,0.02,1,0.00146514,0
1,0.999999,2,2.34954e-05,1
2,0.01,1,2.69152e-05,0
2,0.02,1,4.28036e-05,0
9,0.04,1,0.000338878,0
5,0.07,3,0.000329785,0
2,0.03,1,0.000371739,0
2,0.04,1,1.99974e-05,0
2,0.05,1,2.30446e-05,0
2,0.06,1,0.000188038,0
2,0.07,1,2.9806e-05,0
9,0.05,1,0.000513703,0
2,0.08,1,0.000144526,0
2,0.09,1,1.97999e-05,0
21,0.01,1,0.00303041,0
2,0.1,1,0.000132326,0
2,0.11,2,0.00010841,0
25,0.01,1,0.00327985,0
2,0.12,1,5.32232e-05,0
5,0.08,2,0.000878461,0
9,0.06,1,0.000486325,0
2,0.13,1,7.87377e-05,0
2,0.14,2,5.19119e-05,0
2,0.15,1,5.47096e-05,0
17,0.02,1,0.00148297,0
2,0.16,3,8.49478e-05,1
2,0.17,1,6.65523e-05,0
2,0.18,1,2.23704e-05,0
2,0.19,1,6.51963e-05,0
2,0.2,2,1.27517e-05,0
2,0.21,2,5.46277e-05,0
2,0.22,3,1.56462e-06,1
2,0.23,2,3.65786e-05,0
2,0.24,1,5.43818e-05,0
13,0.03,1,0.00180413,0
2,0.25,1,0.000123229,0
5,0.09,1,0.000735294,0
2,0.26,1,8.48733e-05,0
2,0.27,3,5.15096e-05,1
2,0.28,3,1.39326e-06,1
2,0.29,1,8.2761e-05,0
2,0.3,2,5.82337e-05,0
9,0.07,2,0.00101724,0
5,0.1,1,0.000321645,0
2,0.31,1,6.61239e-05,0
2,0.32,3,1.41002e-05,1
2,0.33,3,1.98521e-05,1
2,0.34,1,1.51619e-06,0
2,0.35,2,0.00010566,0
2,0.36,3,4.15072e-05,1
2,0.37,2,0.000113495,0
2,0.38,2,1.90921e-05,0
5,0.11,2,0.000406057,0
2,0.39,2,0.000184126,0
9,0.08,1,0.000578985,0
2,0.4,2,5.51865e-05,0
5,0.12,1,0.000290252,0
2,0.41,3,0.000251692,1
2,0.42,3,5.918e-05,1
