n,p,n_steps,time,bottom_reached
1,0.01,1,0.000466887,0
1,0.02,1,1.29752e-05,0
1,0.03,1,4.50388e-05,0
1,0.04,1,6.70552e-07,0
1,0.05,1,2.03922e-05,0
5,0.01,1,0.000748798,0
1,0.06,1,2.28435e-05,0
1,0.07,1,4.75757e-05,0
1,0.08,1,4.97214e-05,0
1,0.09,2,7.6998e-05,1
1,0.1,1,1.4741e-05,0
1,0.11,1,2.45795e-05,0
1,0.12,2,2.80589e-05,1
1,0.13,1,1.45733e-05,0
1,0.14,1,1.06655e-05,0
1,0.15,1,1.489e-05,0
1,0.16,2,1.34856e-06,1
1,0.17,1,5.47618e-07,0
1,0.18,1,2.88934e-05,0
5,0.02,1,0.000348601,0
1,0.19,1,1.32546e-05,0
9,0.01,2,0.00115165,0
1,0.2,1,8.56556e-05,0
1,0.21,1,2.13385e-05,0
1,0.22,2,2.31005e-05,1
1,0.23,2,1.06171e-06,1
1,0.24,1,3.87318e-05,0
1,0.25,1,4.32134e-07,0
1,0.26,1,6.51926e-07,0
1,0.27,1,6.81728e-07,0
1,0.28,2,1.41636e-05,1
1,0.29,1,5.99772e-07,0
1,0.3,2,9.52184e-06,1
1,0.31,1,1.94348e-05,0
1,0.32,2,1.97515e-05,1
1,0.33,1,2.33725e-05,0
1,0.34,1,7.6741e-07,0
1,0.35,1,2.93255e-05,0
1,0.36,1,5.36442e-07,0
5,0.03,1,0.000329036,0
1,0.37,2,2.3637e-05,1
1,0.38,2,4.91738e-07,1
1,0.39,1,1.3981e-05,0
1,0.4,1,1.2517e-05,0
1,0.41,1,5.62519e-07,0
1,0.42,2,2.60249e-05,1
1,0.43,1,6.48201e-07,0
1,0.44,2,1.09449e-05,1
1,0.45,1,2.04109e-05,0
1,0.46,1,9.0152e-06,0
1,0.47,1,3.18848e-05,0
1,0.48,1,1.12318e-05,0
1,0.49,2,3.69996e-05,1
9,0.02,1,0.00049717,0
1,0.5,2,7.77282e-05,1
1,0.51,2,1.45435e-05,1
1,0.52,1,6.74278e-07,0
1,0.53,1,2.01948e-05,0
1,0.54,2,2.05673e-05,1
1,0.55,2,2.67513e-05,1
5,0.04,1,0.000371549,0
1,0.56,1,3.37698e-05,0
1,0.57,1,1.95652e-05,0
1,0.58,2,4.35263e-05,1
1,0.59,2,9.67085e-06,1
1,0.6,2,3.40715e-05,1
1,0.61,1,5.7742e-07,0
1,0.62,2,2.17594e-05,1
1,0.63,2,9.16421e-07,1
1,0.64,2,1.13286e-05,1
1,0.65,2,6.51926e-07,1
1,0.66,1,2.53469e-05,0
1,0.67,2,5.10365e-07,1
1,0.68,1,6.48201e-07,0
1,0.69,2,1.98744e-05,1
1,0.7,2,4.91738e-07,1
1,0.71,2,6.07222e-07,1
1,0.72,1,5.36442e-07,0
1,0.73,1,1.19433e-05,0
1,0.74,1,1.19582e-06,0
1,0.75,2,8.04663e-07,1
1,0.76,2,2.50675e-05,1
1,0.77,1,1.3154e-05,0
1,0.78,1,3.62881e-05,0
1,0.79,2,4.26061e-05,1
1,0.8,2,2.00197e-05,1
1,0.81,2,9.27597e-07,1
1,0.82,2,6.70552e-07,1
1,0.83,2,7.59959e-07,1
5,0.05,1,0.000401277,0
1,0.839999,2,2.16179e-05,1
1,0.849999,2,1.06879e-05,1
9,0.03,1,0.00059332,0
1,0.859999,2,1.20997e-05,1
1,0.869999,2,1.63987e-05,1
13,0.01,1,0.00228486,0
1,0.879999,2,9.93162e-06,1
1,0.889999,2,6.59376e-07,1
1,0.899999,2,2.16253e-05,1
1,0.909999,2,2.11783e-05,1
1,0.919999,2,3.90261e-05,1
1,0.929999,2,3.93838e-05,1
1,0.939999,2,9.31323e-07,1
1,0.949999,2,6.59376e-07,1
1,0.959999,2,3.94359e-05,1
1,0.969999,2,4.96246e-05,1
1,0.979999,2,1.05426e-06,1
1,0.989999,2,3.56846e-05,1
1,0.999999,2,1.21184e-05,1
2,0.01,1,3.22461e-05,0
2,0.02,1,1.43535e-05,0
2,0.03,1,1.69501e-06,0
2,0.04,1,1.71363e-06,0
5,0.06,1,0.000409752,0
2,0.05,1,4.60148e-05,0
2,0.06,1,2.67476e-05,0
2,0.07,1,4.92819e-05,0
2,0.08,1,1.09896e-06,0
9,0.04,2,0.000598423,0
2,0.09,1,0.000113823,0
2,0.1,1,5.52908e-05,0
2,0.11,1,2.4803e-05,0
5,0.07,2,0.000337958,0
2,0.12,1,8.65683e-05,0
2,0.13,1,1.21444e-06,0
2,0.14,1,6.38478e-05,0
5,0.08,1,0.000187404,0
2,0.15,1,8.5067e-05,0
2,0.16,1,0.000103969,0
2,0.17,2,1.43424e-06,0
2,0.18,1,1.30758e-06,0
2,0.19,3,0.000116751,1
2,0.2,1,1.24797e-06,0
17,0.01,1,0.00344184,0
2,0.21,1,5.13233e-05,0
2,0.22,2,2.13124e-05,0
2,0.23,2,7.14958e-05,0
