n,p,n_steps,time,bottom_reached
1,0.01,1,0.000322629,0
13,0.01,1,0.000665467,0
1,0.02,1,1.0062e-05,0
1,0.03,1,3.50103e-05,0
1,0.04,1,1.82167e-05,0
1,0.05,1,2.35178e-05,0
5,0.01,1,0.000898764,0
1,0.06,1,1.5147e-05,0
1,0.07,1,1.79894e-05,0
1,0.08,1,1.56574e-05,0
1,0.09,1,2.4654e-05,0
1,0.1,1,9.82732e-06,0
1,0.11,2,4.30457e-05,1
1,0.12,1,2.47955e-05,0
1,0.13,1,7.52509e-07,0
1,0.14,1,8.15839e-07,0
5,0.02,1,0.000150982,0
1,0.15,1,2.60659e-05,0
1,0.16,1,1.97589e-05,0
1,0.17,1,1.05612e-05,0
1,0.18,1,8.9407e-07,0
1,0.19,1,6.96629e-07,0
1,0.2,2,5.73695e-07,1
1,0.21,1,1.89617e-05,0
1,0.22,1,2.31341e-05,0
1,0.23,2,3.38033e-05,1
1,0.24,2,2.01724e-05,1
1,0.25,2,1.33105e-05,1
1,0.26,1,5.7742e-07,0
1,0.27,2,3.45185e-05,1
1,0.28,2,9.63733e-06,1
1,0.29,2,1.06134e-05,1
1,0.3,1,1.25654e-05,0
1,0.31,2,1.95242e-05,1
9,0.01,1,0.00134783,0
1,0.32,2,1.35787e-05,1
5,0.03,1,0.00030205,0
1,0.33,1,1.1649e-05,0
1,0.34,1,5.92321e-07,0
1,0.35,1,4.69387e-07,0
1,0.36,1,2.1372e-05,0
1,0.37,1,5.40167e-07,0
1,0.38,1,1.31205e-05,0
1,0.39,1,1.92113e-05,0
1,0.4,1,9.69321e-06,0
1,0.41,1,5.62519e-07,0
1,0.42,1,7.15256e-07,0
1,0.43,1,7.26432e-07,0
1,0.44,1,2.06605e-05,0
1,0.45,1,2.86847e-05,0
1,0.46,2,1.97627e-05,1
1,0.47,2,6.63102e-07,1
1,0.48,1,2.66284e-05,0
1,0.49,1,5.60656e-05,0
1,0.5,1,7.97212e-07,0
1,0.51,1,5.96046e-07,0
1,0.52,2,5.36442e-07,1
1,0.53,1,1.1161e-05,0
1,0.54,1,4.28408e-07,0
1,0.55,1,2.48961e-05,0
1,0.56,1,1.99862e-05,0
5,0.04,2,0.000368755,0
1,0.57,1,6.62617e-05,0
1,0.58,2,6.78003e-07,1
1,0.59,2,1.28075e-05,1
1,0.6,2,9.6038e-06,1
1,0.61,2,9.6485e-07,1
1,0.62,2,1.94684e-05,1
1,0.63,2,3.28869e-05,1
1,0.64,2,3.45185e-05,1
1,0.65,1,6.59376e-07,0
1,0.66,2,9.06363e-06,1
1,0.67,1,1.32881e-05,0
1,0.68,2,1.23307e-06,1
1,0.69,2,2.12304e-05,1
1,0.7,2,1.95764e-05,1
1,0.71,2,2.21431e-05,1
1,0.72,1,2.84687e-05,0
1,0.73,2,7.63685e-07,1
1,0.74,2,1.92448e-05,1
1,0.75,2,2.14241e-05,1
1,0.76,2,2.34544e-05,1
5,0.05,1,0.000333134,0
1,0.77,2,5.20609e-05,1
1,0.78,2,3.60496e-05,1
1,0.79,2,1.05985e-05,1
1,0.8,2,7.33882e-07,1
1,0.81,2,1.24499e-05,1
1,0.82,1,4.47854e-05,0
9,0.02,1,0.000864606,0
1,0.83,2,2.48477e-05,1
1,0.839999,2,7.71135e-07,1
1,0.849999,2,2.21059e-05,1
1,0.859999,1,7.6741e-07,0
