n,p,n_steps,time,bottom_reached
1,0.01,1,0.0003605,0
5,0.01,1,0.000617962,0
1,0.02,1,3.42727e-05,0
1,0.03,1,6.33299e-07,0
1,0.04,1,9.38773e-07,0
1,0.05,1,2.80738e-05,0
1,0.06,1,5.21168e-05,0
1,0.07,1,2.91243e-05,0
1,0.08,1,6.44475e-07,0
1,0.09,1,9.08971e-07,0
1,0.1,1,2.10144e-05,0
1,0.11,1,3.11285e-05,0
1,0.12,1,1.4428e-05,0
9,0.01,1,0.0010321,0
1,0.13,2,5.35287e-05,1
1,0.14,1,7.18981e-07,0
1,0.15,1,2.18153e-05,0
1,0.16,1,2.4721e-05,0
5,0.02,1,0.000335071,0
1,0.17,1,1.25878e-05,0
1,0.18,1,1.11163e-05,0
1,0.19,1,1.32769e-05,0
1,0.2,2,1.53072e-05,1
1,0.21,1,2.99215e-05,0
1,0.22,1,3.12179e-05,0
1,0.23,1,2.21469e-05,0
1,0.24,1,1.18874e-05,0
1,0.25,1,1.32471e-05,0
1,0.26,1,2.10702e-05,0
1,0.27,1,2.16216e-05,0
1,0.28,2,1.26623e-05,1
5,0.03,1,0.000236955,0
1,0.29,1,3.29539e-05,0
1,0.3,2,5.43892e-07,1
1,0.31,2,3.86536e-05,1
1,0.32,2,3.42466e-05,1
1,0.33,2,2.45124e-05,1
1,0.34,1,9.46224e-07,0
1,0.35,2,2.19978e-05,1
1,0.36,2,3.54648e-05,1
5,0.04,1,0.000277746,0
5,0.05,1,5.01573e-05,0
1,0.37,1,0.000178471,0
17,0.01,1,0.00172211,0
1,0.38,2,1.40183e-05,1
1,0.39,1,1.1269e-05,0
1,0.4,1,3.16165e-05,0
1,0.41,2,3.94732e-05,1
5,0.06,1,0.000158984,0
1,0.42,2,3.84562e-05,1
1,0.43,2,6.89179e-07,1
1,0.44,2,2.05152e-05,1
1,0.45,1,7.45058e-07,0
1,0.46,1,2.71611e-05,0
13,0.01,1,0.00192549,0
1,0.47,2,6.07222e-07,1
1,0.48,1,7.18981e-07,0
1,0.49,1,3.17618e-05,0
1,0.5,2,2.243e-05,1
1,0.51,2,8.12113e-07,1
1,0.52,2,1.08033e-06,1
1,0.53,1,2.30223e-05,0
5,0.07,1,0.000200499,0
1,0.54,1,0.000103623,0
1,0.55,1,1.9256e-05,0
1,0.56,1,9.27597e-07,0
1,0.57,1,9.84967e-06,0
5,0.08,2,0.000153475,0
1,0.58,2,0.000177015,1
1,0.59,2,2.63192e-05,1
1,0.6,2,1.40481e-05,1
1,0.61,2,8.00937e-07,1
1,0.62,2,7.52509e-07,1
1,0.63,2,1.98744e-05,1
1,0.64,1,2.77534e-05,0
1,0.65,1,8.19564e-07,0
1,0.66,1,4.73112e-07,0
1,0.67,1,4.61936e-07,0
5,0.09,2,0.000232745,0
1,0.68,1,2.23666e-05,0
1,0.69,1,2.16439e-05,0
1,0.7,2,2.20239e-05,1
1,0.71,2,6.29574e-07,1
1,0.72,1,8.53091e-07,0
