n,p,n_steps,time,bottom_reached
1,0.01,1,0.000404362,0
1,0.02,1,2.41771e-06,0
1,0.03,1,6.92904e-07,0
1,0.04,1,3.05027e-05,0
1,0.05,1,5.96046e-07,0
1,0.06,1,7.37607e-07,0
1,0.07,1,1.57468e-05,0
1,0.08,1,4.84288e-07,0
1,0.09,1,2.59988e-05,0
1,0.1,1,5.32717e-07,0
1,0.11,1,1.33887e-05,0
1,0.12,1,7.59959e-07,0
1,0.13,1,4.17605e-05,0
5,0.01,1,0.000863843,0
1,0.14,1,3.32817e-05,0
1,0.15,1,5.55068e-07,0
1,0.16,2,1.37687e-05,1
1,0.17,1,5.66244e-07,0
1,0.18,1,1.07475e-05,0
1,0.19,1,1.94982e-05,0
1,0.2,2,1.77249e-05,1
1,0.21,1,1.05612e-05,0
1,0.22,2,1.44988e-05,1
1,0.23,1,2.90014e-05,0
1,0.24,1,1.08033e-06,0
1,0.25,1,9.28342e-06,0
1,0.26,1,5.44228e-05,0
1,0.27,1,5.28395e-05,0
1,0.28,2,6.63102e-07,1
1,0.29,1,4.99189e-07,0
1,0.3,1,2.9549e-05,0
1,0.31,1,1.47037e-05,0
5,0.02,1,0.000314035,0
1,0.32,1,2.38381e-05,0
1,0.33,1,1.34744e-05,0
1,0.34,2,6.63102e-07,1
1,0.35,1,1.91554e-05,0
1,0.36,2,3.60422e-05,1
1,0.37,1,1.00546e-05,0
1,0.38,1,1.83694e-05,0
1,0.39,2,1.14962e-05,1
1,0.4,1,7.37607e-07,0
1,0.41,1,4.50239e-05,0
1,0.42,2,5.73695e-07,1
1,0.43,1,9.72301e-07,0
1,0.44,1,1.92411e-05,0
1,0.45,2,3.15718e-05,1
1,0.46,2,1.15559e-05,1
9,0.01,1,0.00146542,0
5,0.03,1,0.000270743,0
1,0.47,1,1.43871e-05,0
1,0.48,2,9.27597e-07,1
1,0.49,2,7.41333e-07,1
1,0.5,1,2.8912e-05,0
1,0.51,1,3.95142e-05,0
1,0.52,1,5.7742e-07,0
1,0.53,1,1.36644e-05,0
1,0.54,1,1.42977e-05,0
1,0.55,2,2.1603e-05,1
