n,p,n_steps,time,bottom_reached
1,0.01,1,0.000309281,0
5,0.01,1,0.000534289,0
9,0.01,1,0.000701208,0
1,0.02,1,1.62162e-05,0
1,0.03,1,2.91169e-05,0
1,0.04,1,4.99636e-05,0
1,0.05,1,1.37538e-05,0
1,0.06,1,7.15256e-07,0
1,0.07,1,1.20737e-05,0
1,0.08,1,2.50489e-05,0
1,0.09,1,1.17421e-05,0
1,0.1,1,4.73112e-07,0
5,0.02,2,0.00016775,0
1,0.11,1,2.56933e-05,0
1,0.12,1,4.91738e-07,0
1,0.13,1,6.67088e-05,0
1,0.14,1,9.05246e-07,0
1,0.15,2,1.12057e-05,1
1,0.16,1,2.41846e-05,0
1,0.17,1,1.32248e-05,0
1,0.18,1,3.32035e-05,0
5,0.03,1,0.000200327,0
1,0.19,1,2.03177e-05,0
1,0.2,1,7.71135e-07,0
1,0.21,1,6.51926e-07,0
1,0.22,1,6.81728e-07,0
1,0.23,1,1.49943e-05,0
1,0.24,1,2.83159e-05,0
1,0.25,1,8.19564e-07,0
1,0.26,2,5.62519e-07,1
1,0.27,1,4.38467e-05,0
1,0.28,1,7.82311e-07,0
9,0.02,1,0.000467394,0
1,0.29,1,5.02914e-07,0
1,0.3,2,3.07262e-05,1
1,0.31,2,2.35289e-05,1
1,0.32,1,2.00942e-05,0
1,0.33,1,2.05897e-05,0
1,0.34,1,5.40167e-07,0
1,0.35,1,5.36777e-05,0
1,0.36,2,3.29018e-05,1
1,0.37,2,1.04532e-05,1
1,0.38,1,5.7742e-07,0
1,0.39,1,9.73046e-06,0
1,0.4,2,2.00309e-05,1
1,0.41,1,2.99476e-05,0
5,0.04,1,0.000374202,0
1,0.42,1,7.86036e-07,0
1,0.43,2,7.59959e-07,1
1,0.44,1,1.90102e-05,0
1,0.45,2,2.28919e-05,1
1,0.46,1,5.55068e-07,0
1,0.47,1,2.37562e-05,0
1,0.48,1,8.77269e-05,0
1,0.49,1,2.41771e-05,0
1,0.5,1,3.01152e-05,0
1,0.51,2,7.7486e-07,1
5,0.05,1,0.000250395,0
1,0.52,1,3.93018e-05,0
1,0.53,2,1.09896e-05,1
1,0.54,2,8.71718e-07,1
1,0.55,1,1.05761e-05,0
1,0.56,2,2.74703e-05,1
1,0.57,1,5.40167e-07,0
1,0.58,2,5.66244e-07,1
1,0.59,1,7.89762e-07,0
1,0.6,1,1.77734e-05,0
17,0.01,1,0.00192171,0
1,0.61,2,1.09151e-06,1
1,0.62,1,8.00937e-07,0
1,0.63,2,1.31093e-05,1
1,0.64,2,1.03191e-06,1
13,0.01,1,0.00196715,0
1,0.65,2,2.02134e-05,1
1,0.66,2,1.99601e-05,1
1,0.67,1,2.94298e-05,0
1,0.68,1,5.17815e-07,0
5,0.06,2,0.000202861,0
1,0.69,2,9.82359e-06,1
1,0.7,1,3.88809e-05,0
9,0.03,1,0.00078306,0
1,0.71,2,3.23541e-05,1
1,0.72,1,1.70134e-05,0
1,0.73,2,1.00583e-06,1
1,0.74,2,1.0334e-05,1
1,0.75,2,6.44475e-07,1
1,0.76,2,1.16602e-06,1
1,0.77,2,9.68575e-07,1
1,0.78,1,1.95727e-05,0
1,0.79,2,3.83444e-05,1
1,0.8,2,1.00583e-06,1
1,0.81,2,7.30157e-07,1
1,0.82,1,1.12802e-05,0
1,0.83,2,1.86302e-05,1
5,0.07,1,0.000223268,0
1,0.839999,1,2.01464e-05,0
1,0.849999,2,8.00937e-07,1
1,0.859999,2,9.31323e-07,1
1,0.869999,2,1.06432e-05,1
1,0.879999,2,1.49943e-05,1
1,0.889999,2,2.06158e-05,1
1,0.899999,2,1.03377e-05,1
1,0.909999,2,1.99117e-05,1
1,0.919999,2,1.12206e-05,1
1,0.929999,2,1.24648e-05,1
1,0.939999,2,5.1409e-07,1
1,0.949999,2,2.62409e-05,1
1,0.959999,2,9.6634e-06,1
1,0.969999,2,1.885e-05,1
1,0.979999,2,9.98005e-06,1
1,0.989999,2,1.28113e-05,1
1,0.999999,2,6.92904e-07,1
2,0.01,1,8.10064e-05,0
5,0.08,1,0.00031158,0
2,0.02,1,8.34204e-05,0
2,0.03,1,7.63908e-05,0
2,0.04,1,1.61678e-06,0
5,0.09,1,0.000171386,0
2,0.05,2,0.000116214,0
2,0.06,1,3.8065e-05,0
2,0.07,2,8.71122e-05,0
9,0.04,1,0.000876062,0
5,0.1,1,0.000236176,0
13,0.02,1,0.00102267,0
2,0.08,2,5.43445e-05,0
2,0.09,2,6.73234e-05,0
2,0.1,1,8.02353e-05,0
2,0.11,1,5.64232e-05,0
5,0.11,1,0.000263005,0
2,0.12,1,5.17368e-05,0
2,0.13,1,3.12366e-05,0
2,0.14,1,4.0438e-05,0
2,0.15,1,1.28746e-05,0
9,0.05,1,0.000429519,0
2,0.16,1,5.26197e-05,0
2,0.17,2,3.99165e-05,0
2,0.18,1,5.33648e-05,0
5,0.12,2,0.000288125,0
2,0.19,2,2.25417e-05,0
2,0.2,1,1.48267e-06,0
2,0.21,3,1.6503e-06,1
2,0.22,1,4.61899e-05,0
2,0.23,1,1.16192e-05,0
2,0.24,3,8.75071e-05,1
2,0.25,2,7.18758e-05,0
5,0.13,2,0.000279907,0
17,0.02,1,0.00194672,0
2,0.26,1,0.000108052,0
2,0.27,2,6.41458e-05,0
2,0.28,2,2.07871e-06,0
5,0.14,3,0.000158098,0
2,0.29,1,7.09184e-05,0
9,0.06,2,0.000621375,0
5,0.15,2,8.20234e-05,0
2,0.3,3,0.000101421,1
2,0.31,1,2.1942e-06,0
2,0.32,3,0.000111673,1
2,0.33,2,3.29986e-05,0
2,0.34,3,9.06661e-05,1
2,0.35,3,1.80677e-06,1
5,0.16,2,0.000315398,0
2,0.36,3,2.07201e-05,1
2,0.37,1,1.73971e-06,0
29,0.01,2,0.00441234,0
2,0.38,2,3.01749e-05,0
2,0.39,2,1.42306e-06,0
2,0.4,4,5.24335e-05,1
9,0.07,1,0.000486277,0
13,0.03,1,0.00152231,0
5,0.17,1,0.000187304,0
2,0.41,2,9.1102e-05,0
21,0.01,2,0.00459038,0
25,0.01,2,0.00459228,0
2,0.42,1,6.86646e-05,0
2,0.43,3,5.39348e-05,1
2,0.44,1,0.000114795,0
2,0.45,3,9.3095e-05,1
2,0.46,2,6.08377e-05,0
5,0.18,2,0.000402879,0
2,0.47,3,8.25711e-05,1
2,0.48,3,1.39214e-05,1
2,0.49,1,7.88718e-05,0
9,0.08,1,0.000639826,0
2,0.5,2,4.31985e-05,0
2,0.51,2,1.04681e-05,0
2,0.52,3,8.13566e-05,1
13,0.04,2,0.000766072,0
2,0.53,1,8.68589e-05,0
2,0.54,2,3.279e-05,0
2,0.55,1,1.9148e-06,0
2,0.56,3,2.31341e-06,1
2,0.57,3,1.73599e-06,1
2,0.58,2,5.5477e-05,0
2,0.59,3,5.70379e-05,1
5,0.19,2,0.000564151,0
2,0.6,4,4.55789e-05,1
5,0.2,4,7.50385e-05,0
9,0.09,2,0.000482064,0
2,0.61,3,5.94705e-05,1
2,0.62,3,1.79559e-06,1
17,0.03,1,0.00180673,0
2,0.63,3,4.37684e-05,1
2,0.64,3,5.47916e-05,1
5,0.21,2,0.000194218,0
2,0.65,3,8.86433e-05,1
2,0.66,3,2.26423e-05,1
2,0.67,4,3.18699e-05,1
2,0.68,4,2.08654e-05,1
2,0.69,4,9.75989e-05,1
2,0.7,2,8.60542e-05,0
2,0.71,3,3.75137e-05,1
5,0.22,1,0.000335108,0
2,0.72,2,3.19444e-05,0
2,0.73,3,5.02765e-05,1
9,0.1,1,0.000643022,0
2,0.74,2,6.0007e-05,0
2,0.75,3,3.23355e-05,1
2,0.76,1,1.05873e-05,0
5,0.23,2,0.00018302,0
13,0.05,1,0.00106393,0
2,0.77,3,7.09817e-05,1
2,0.78,4,4.12054e-05,1
2,0.79,3,6.25774e-05,1
2,0.8,3,3.12142e-05,1
5,0.24,6,0.00024398,0
2,0.81,4,4.8507e-05,1
2,0.82,3,1.42232e-05,1
5,0.25,2,8.14646e-05,0
2,0.83,3,7.7337e-05,1
2,0.839999,4,7.12238e-05,1
5,0.26,1,0.000217531,0
2,0.849999,3,0.000154007,1
2,0.859999,3,3.50326e-05,1
5,0.27,1,0.000113294,0
2,0.869999,3,7.04937e-05,1
13,0.06,1,0.000702273,0
2,0.879999,3,7.93003e-05,1
9,0.11,1,0.000831593,0
2,0.889999,4,2.04518e-05,1
21,0.02,1,0.00252763,0
2,0.899999,3,1.42306e-06,1
2,0.909999,3,2.79248e-05,1
2,0.919999,3,4.56795e-05,1
2,0.929999,2,5.66132e-05,0
5,0.28,2,0.000269275,0
2,0.939999,3,4.99412e-05,1
2,0.949999,3,2.6308e-05,1
2,0.959999,3,1.10082e-05,1
2,0.969999,3,1.80304e-06,1
2,0.979999,3,1.28895e-06,1
2,0.989999,3,7.62902e-05,1
2,0.999999,3,5.64605e-05,1
5,0.29,2,0.000302885,0
3,0.01,1,0.000157692,0
5,0.3,2,8.13901e-05,0
3,0.02,1,5.72391e-05,0
9,0.12,2,0.000610821,0
3,0.03,1,0.000200275,0
3,0.04,1,7.41184e-05,0
5,0.31,2,0.00033832,0
9,0.13,2,0.000464972,0
17,0.04,1,0.00252539,0
5,0.32,2,0.00021759,0
13,0.07,2,0.00115997,0
3,0.05,2,0.000280462,0
3,0.06,1,4.44651e-05,0
3,0.07,1,2.61962e-05,0
33,0.01,1,0.00837722,0
3,0.08,1,9.93796e-05,0
29,0.02,2,0.00408141,0
5,0.33,3,0.000349291,0
5,0.34,2,0.000162847,0
25,0.02,1,0.00413823,0
9,0.14,2,0.000628706,0
3,0.09,1,0.000469808,0
5,0.35,4,0.000224657,0
3,0.1,1,3.82401e-05,0
3,0.11,2,5.08241e-05,0
37,0.01,2,0.00904665,0
3,0.12,1,7.51019e-05,0
5,0.36,2,0.000209797,0
3,0.13,1,0.000187188,0
5,0.37,2,0.000149757,0
3,0.14,1,9.29423e-05,0
13,0.08,2,0.00123937,0
3,0.15,4,0.000100486,0
5,0.38,5,0.000210922,0
3,0.16,1,6.03385e-05,0
9,0.15,2,0.000743952,0
5,0.39,2,8.25338e-05,0
3,0.17,1,0.000115644,0
5,0.4,1,0.000135247,0
3,0.18,2,0.000167698,0
3,0.19,1,0.00025076,0
21,0.03,1,0.00305511,0
5,0.41,1,0.000436839,0
3,0.2,1,0.000173703,0
9,0.16,1,0.000774622,0
13,0.09,2,0.000898153,0
5,0.42,4,0.000304736,0
3,0.21,1,0.000375587,0
17,0.05,2,0.00245618,0
5,0.43,3,0.000188436,0
5,0.44,3,0.00023846,0
