n,p,n_steps,time,bottom_reached
1,0.01,1,0.000332791,0
9,0.01,1,0.000918303,0
1,0.02,1,1.12243e-05,0
1,0.03,1,1.37761e-05,0
13,0.01,1,0.00109814,0
1,0.04,1,2.94372e-05,0
1,0.05,1,1.94758e-05,0
1,0.06,1,1.94833e-05,0
1,0.07,1,2.10926e-05,0
1,0.08,1,7.78586e-07,0
1,0.09,1,1.0781e-05,0
1,0.1,1,2.0422e-05,0
1,0.11,2,9.92045e-06,1
5,0.01,1,0.00123943,0
1,0.12,1,0.000222214,0
1,0.13,1,5.02914e-07,0
1,0.14,1,1.80528e-05,0
1,0.15,2,9.31695e-06,1
1,0.16,1,6.55651e-07,0
1,0.17,1,1.18092e-06,0
1,0.18,1,1.96286e-05,0
1,0.19,1,1.06394e-05,0
1,0.2,1,9.9577e-06,0
5,0.02,1,0.000313699,0
1,0.21,1,8.41171e-05,0
1,0.22,1,1.75126e-05,0
1,0.23,1,5.73695e-07,0
1,0.24,2,1.112e-05,1
5,0.03,1,8.63858e-05,0
1,0.25,2,1.33738e-06,1
1,0.26,1,5.33871e-05,0
1,0.27,1,3.07634e-05,0
1,0.28,1,1.33738e-06,0
1,0.29,1,2.04928e-05,0
9,0.02,1,0.000708994,0
1,0.3,1,1.13137e-05,0
1,0.31,2,1.67638e-05,1
1,0.32,1,1.42865e-05,0
1,0.33,1,1.16602e-06,0
1,0.34,2,6.14673e-07,1
1,0.35,1,2.11373e-05,0
1,0.36,1,1.86116e-05,0
1,0.37,1,4.97624e-05,0
1,0.38,1,3.43025e-05,0
1,0.39,1,1.8701e-05,0
1,0.4,1,9.12696e-06,0
5,0.04,1,0.000329029,0
1,0.41,2,2.25827e-05,1
1,0.42,1,2.05897e-05,0
1,0.43,1,2.2538e-05,0
1,0.44,2,1.15633e-05,1
5,0.05,1,0.000147589,0
1,0.45,2,0.000102457,1
1,0.46,1,2.03587e-05,0
9,0.03,1,0.000457183,0
1,0.47,2,5.62854e-05,1
1,0.48,2,2.33054e-05,1
1,0.49,2,2.26684e-05,1
1,0.5,2,9.90927e-07,1
5,0.06,1,0.000166532,0
1,0.51,1,2.21357e-05,0
1,0.52,1,1.0021e-06,0
1,0.53,2,3.30359e-05,1
1,0.54,2,1.24797e-06,1
1,0.55,1,1.904e-05,0
