n,p,n_steps,time,bottom_reached
1,0.01,1,0.00042586,0
1,0.02,1,1.58325e-06,0
1,0.03,1,0.000155672,0
9,0.01,1,0.000878282,0
5,0.01,1,0.000871878,0
1,0.04,1,7.52434e-05,0
1,0.05,1,1.41636e-05,0
1,0.06,2,1.96509e-05,1
1,0.07,1,9.83849e-06,0
1,0.08,1,5.62519e-07,0
1,0.09,1,2.89194e-05,0
1,0.1,1,2.31937e-05,0
1,0.11,1,1.11423e-05,0
1,0.12,1,2.59764e-05,0
1,0.13,2,2.15955e-05,1
1,0.14,1,1.36793e-05,0
1,0.15,1,1.06171e-06,0
5,0.02,1,0.000197358,0
1,0.16,2,1.07922e-05,1
1,0.17,1,5.76191e-05,0
1,0.18,1,4.37051e-05,0
1,0.19,1,3.96743e-05,0
1,0.2,1,7.22706e-07,0
1,0.21,1,8.67993e-07,0
1,0.22,1,1.26958e-05,0
1,0.23,1,2.73846e-05,0
1,0.24,1,2.86512e-05,0
5,0.03,1,0.000242483,0
1,0.25,1,2.88002e-05,0
1,0.26,2,1.41002e-05,1
1,0.27,1,3.26522e-05,0
1,0.28,1,9.28342e-06,0
1,0.29,1,4.88013e-07,0
1,0.3,1,1.00583e-05,0
9,0.02,1,0.000581071,0
1,0.31,1,2.12453e-05,0
1,0.32,1,9.52184e-06,0
1,0.33,1,1.19507e-05,0
1,0.34,1,8.3819e-07,0
1,0.35,2,1.30013e-05,1
13,0.01,1,0.00153075,0
1,0.36,1,1.53296e-05,0
1,0.37,2,4.7572e-05,1
1,0.38,2,1.17607e-05,1
1,0.39,2,4.64916e-05,1
1,0.4,1,8.00937e-07,0
1,0.41,1,6.89179e-07,0
1,0.42,2,2.98843e-05,1
1,0.43,2,7.82311e-07,1
1,0.44,1,1.54153e-05,0
1,0.45,1,1.17719e-06,0
1,0.46,1,1.23121e-05,0
1,0.47,2,1.15819e-05,1
5,0.04,1,0.000358883,0
1,0.48,2,1.08369e-05,1
1,0.49,1,1.06543e-06,0
1,0.5,2,2.06418e-05,1
1,0.51,1,8.79169e-07,0
1,0.52,2,2.88226e-05,1
1,0.53,1,1.18837e-06,0
1,0.54,1,1.35414e-05,0
1,0.55,2,1.94162e-05,1
1,0.56,2,2.13608e-05,1
1,0.57,2,1.17049e-05,1
1,0.58,2,2.42256e-05,1
1,0.59,2,5.02914e-07,1
1,0.6,1,2.91206e-05,0
1,0.61,1,2.69488e-05,0
1,0.62,2,1.07288e-06,1
1,0.63,1,9.44734e-06,0
1,0.64,2,1.06134e-05,1
1,0.65,1,5.32717e-07,0
1,0.66,2,1.10455e-05,1
1,0.67,2,9.76026e-06,1
5,0.05,1,0.000273541,0
1,0.68,1,3.71113e-05,0
1,0.69,2,1.00397e-05,1
9,0.03,2,0.000611726,0
1,0.7,2,1.92411e-05,1
1,0.71,1,8.41916e-07,0
1,0.72,2,1.92448e-05,1
1,0.73,2,8.9556e-06,1
1,0.74,2,9.05246e-07,1
1,0.75,2,5.75781e-05,1
1,0.76,2,9.19774e-06,1
1,0.77,2,2.02507e-05,1
1,0.78,2,7.89762e-07,1
1,0.79,1,1.89506e-05,0
1,0.8,1,7.13542e-05,0
1,0.81,1,4.69387e-07,0
1,0.82,2,6.35833e-05,1
1,0.83,2,2.55816e-05,1
1,0.839999,2,4.23566e-05,1
1,0.849999,2,1.6354e-06,1
1,0.859999,1,7.07805e-07,0
1,0.869999,2,1.33552e-05,1
1,0.879999,2,8.72463e-06,1
1,0.889999,2,1.27517e-05,1
1,0.899999,2,1.29119e-05,1
1,0.909999,2,9.05246e-07,1
1,0.919999,2,3.14862e-05,1
1,0.929999,2,2.78801e-05,1
1,0.939999,1,1.10269e-06,0
1,0.949999,2,4.04418e-05,1
1,0.959999,2,3.79384e-05,1
5,0.06,2,0.000648189,0
1,0.969999,1,3.40231e-05,0
1,0.979999,2,6.07222e-07,1
1,0.989999,2,1.04457e-05,1
9,0.04,2,0.00062713,0
1,0.999999,2,1.89058e-05,1
17,0.01,1,0.00270085,0
2,0.01,1,2.3637e-05,0
2,0.02,1,7.90842e-05,0
2,0.03,1,2.53133e-05,0
2,0.04,1,3.0309e-05,0
5,0.07,1,0.000225559,0
2,0.05,1,0.000112098,0
2,0.06,1,9.29944e-05,0
21,0.01,1,0.00314188,0
5,0.08,1,0.000262339,0
2,0.07,1,0.000102434,0
2,0.08,1,1.5758e-06,0
2,0.09,1,1.51806e-05,0
2,0.1,1,6.39036e-05,0
9,0.05,1,0.00061601,0
2,0.11,1,4.39137e-05,0
2,0.12,1,8.00081e-05,0
5,0.09,1,0.000317477,0
2,0.13,1,9.41753e-05,0
2,0.14,1,1.36718e-06,0
2,0.15,2,9.83626e-05,0
2,0.16,2,6.98008e-05,0
2,0.17,1,1.64285e-06,0
2,0.18,1,6.61463e-05,0
2,0.19,1,6.06999e-05,0
13,0.02,1,0.0023169,0
25,0.01,1,0.0038726,0
5,0.1,1,0.000443857,0
2,0.2,1,0.000111874,0
2,0.21,1,5.27762e-05,0
9,0.06,1,0.000710759,0
2,0.22,1,6.75134e-05,0
2,0.23,1,4.97922e-05,0
2,0.24,1,1.22041e-05,0
2,0.25,2,8.33534e-05,0
5,0.11,2,0.000290923,0
2,0.26,3,3.19555e-05,1
2,0.27,3,4.23193e-05,1
2,0.28,1,5.00306e-05,0
2,0.29,1,1.055e-05,0
2,0.3,1,2.40467e-05,0
2,0.31,2,6.64964e-05,0
5,0.12,1,0.000286303,0
2,0.32,1,0.000132963,0
9,0.07,2,0.000543948,0
2,0.33,1,6.22049e-05,0
2,0.34,1,3.77968e-05,0
2,0.35,2,5.59092e-05,0
2,0.36,2,3.43882e-05,0
2,0.37,3,1.88872e-06,1
5,0.13,1,0.000363562,0
2,0.38,3,0.000107944,1
2,0.39,3,2.92882e-05,1
2,0.4,4,1.9446e-06,1
5,0.14,1,7.52322e-05,0
17,0.02,1,0.00227037,0
2,0.41,3,0.000130467,1
9,0.08,2,0.000486005,0
5,0.15,2,0.000139467,0
2,0.42,2,5.89825e-05,0
2,0.43,4,1.62683e-05,1
2,0.44,3,5.39497e-05,1
2,0.45,3,4.5076e-05,1
2,0.46,1,5.91278e-05,0
2,0.47,3,3.28161e-05,1
5,0.16,2,0.000230502,0
2,0.48,2,6.30803e-05,0
2,0.49,3,3.39411e-05,1
2,0.5,3,8.12598e-05,1
2,0.51,4,2.71201e-06,1
2,0.52,4,4.12986e-05,1
9,0.09,1,0.000568755,0
2,0.53,3,0.000119418,1
2,0.54,1,6.15604e-05,0
2,0.55,3,1.51992e-06,1
5,0.17,2,0.00045583,0
2,0.56,2,5.05149e-05,0
13,0.03,1,0.00196252,0
2,0.57,2,9.9998e-05,0
21,0.02,2,0.00277311,0
2,0.58,4,4.29638e-05,1
2,0.59,2,2.8424e-06,0
2,0.6,4,2.98172e-05,1
2,0.61,2,1.12541e-05,0
2,0.62,1,0.000107739,0
2,0.63,1,1.28523e-06,0
2,0.64,3,1.90698e-05,1
5,0.18,1,0.000368331,0
2,0.65,3,8.6721e-05,1
2,0.66,3,1.56388e-05,1
2,0.67,2,6.40005e-05,0
5,0.19,1,0.000202268,0
2,0.68,3,8.23289e-05,1
2,0.69,1,1.49757e-06,0
2,0.7,2,6.19814e-05,0
2,0.71,3,0.000118785,1
2,0.72,3,3.50289e-05,1
2,0.73,3,6.71484e-05,1
9,0.1,1,0.00104225,0
2,0.74,4,5.34542e-05,1
2,0.75,3,4.86076e-05,1
29,0.01,1,0.00679906,0
2,0.76,3,4.58993e-05,1
5,0.2,3,0.000449169,0
2,0.77,3,7.25351e-05,1
2,0.78,4,3.13781e-05,1
2,0.79,3,1.73971e-06,1
2,0.8,2,5.47692e-05,0
5,0.21,2,0.000180606,0
2,0.81,4,2.13943e-05,1
33,0.01,2,0.00702285,0
2,0.82,4,5.52759e-05,1
2,0.83,3,5.28656e-05,1
2,0.839999,3,1.16415e-05,1
13,0.04,2,0.0013606,0
2,0.849999,3,0.000127491,1
17,0.03,1,0.00225494,0
2,0.859999,3,3.59043e-05,1
5,0.22,1,0.000347808,0
9,0.11,2,0.00071666,0
2,0.869999,2,0.000165101,0
2,0.879999,3,1.38246e-05,1
2,0.889999,3,3.74466e-05,1
2,0.899999,3,4.66406e-05,1
2,0.909999,3,0.000107493,1
2,0.919999,3,7.55191e-05,1
5,0.23,1,0.000439648,0
2,0.929999,4,6.00591e-05,1
2,0.939999,3,6.64219e-05,1
25,0.02,1,0.0041032,0
2,0.949999,4,0.000119764,1
2,0.959999,3,2.24002e-05,1
5,0.24,2,0.000271514,0
2,0.969999,3,7.76611e-05,1
2,0.979999,3,0.000102647,1
2,0.989999,4,3.08752e-05,1
2,0.999999,3,3.82178e-05,1
5,0.25,2,0.000212021,0
9,0.12,2,0.00100454,0
5,0.26,7,0.000146654,0
3,0.01,1,0.000172749,0
13,0.05,2,0.0013142,0
3,0.02,1,6.96965e-05,0
3,0.03,1,5.53317e-05,0
5,0.27,3,0.000169273,0
3,0.04,1,0.000157967,0
5,0.28,2,0.000163022,0
3,0.05,1,9.45032e-05,0
5,0.29,2,0.000242073,0
9,0.13,3,0.000603627,0
3,0.06,1,0.000196982,0
3,0.07,1,7.38651e-05,0
5,0.3,2,0.000148028,0
3,0.08,2,0.000104066,0
3,0.09,2,4.22858e-05,0
17,0.04,2,0.00209561,0
3,0.1,1,0.000115611,0
3,0.11,1,0.000116095,0
13,0.06,2,0.00104403,0
5,0.31,2,0.000417549,0
3,0.12,1,0.000213645,0
9,0.14,1,0.000726532,0
3,0.13,1,0.000106856,0
37,0.01,1,0.00989742,0
3,0.14,1,0.000151731,0
5,0.32,4,0.000431448,0
3,0.15,1,6.14524e-05,0
5,0.33,3,0.000187468,0
3,0.16,1,0.000253882,0
21,0.03,1,0.00441848,0
9,0.15,1,0.000620361,0
5,0.34,1,0.000208348,0
3,0.17,2,0.000173248,0
13,0.07,2,0.00109618,0
3,0.18,1,0.000201926,0
3,0.19,2,6.43954e-05,0
3,0.2,1,4.22075e-06,0
5,0.35,4,0.000374556,0
9,0.16,2,0.000444714,0
3,0.21,1,0.000146918,0
17,0.05,2,0.0016081,0
3,0.22,2,0.000101831,0
5,0.36,3,0.000237755,0
3,0.23,1,0.000123188,0
25,0.03,2,0.00323496,0
5,0.37,4,0.00026346,0
3,0.24,3,0.000222605,0
3,0.25,1,4.93266e-05,0
3,0.26,3,5.66877e-05,0
9,0.17,2,0.000650719,0
29,0.02,2,0.00478497,0
13,0.08,2,0.000956349,0
3,0.27,2,0.00022288,0
5,0.38,7,0.000394683,0
3,0.28,1,0.000108287,0
3,0.29,2,0.000138957,0
3,0.3,3,4.22038e-05,0
3,0.31,2,8.24668e-05,0
5,0.39,6,0.000390042,0
9,0.18,1,0.000681333,0
3,0.32,1,0.000129331,0
3,0.33,4,5.5179e-05,0
5,0.4,8,0.000201888,1
3,0.34,2,7.00355e-05,0
