n,p,n_steps,time,bottom_reached
1,0.01,1,0.000251923,0
5,0.01,1,0.000377975,0
9,0.01,1,0.000637591,0
1,0.02,1,1.88947e-05,0
1,0.03,1,0.000168532,0
1,0.04,1,1.29044e-05,0
1,0.05,1,8.27014e-07,0
1,0.06,1,6.4075e-07,0
1,0.07,1,3.46527e-05,0
1,0.08,2,2.59094e-05,1
1,0.09,1,1.90772e-05,0
5,0.02,1,0.000287563,0
1,0.1,1,1.03563e-05,0
1,0.11,1,1.41189e-05,0
1,0.12,1,5.32717e-07,0
1,0.13,2,1.15857e-06,1
1,0.14,1,2.10144e-05,0
1,0.15,1,3.24361e-05,0
1,0.16,2,7.33882e-07,1
1,0.17,2,1.18278e-05,1
1,0.18,1,7.22706e-07,0
1,0.19,1,2.04593e-05,0
1,0.2,1,4.22411e-05,0
5,0.03,1,0.000184201,0
1,0.21,1,2.4993e-05,0
1,0.22,1,3.74615e-05,0
1,0.23,1,7.30157e-07,0
1,0.24,1,1.37351e-05,0
1,0.25,2,3.09236e-05,1
1,0.26,1,1.95354e-05,0
1,0.27,2,2.40579e-05,1
1,0.28,1,2.25864e-05,0
1,0.29,1,9.49949e-07,0
1,0.3,1,7.97212e-07,0
1,0.31,1,1.32546e-05,0
1,0.32,1,9.79751e-07,0
5,0.04,2,0.000192016,0
1,0.33,1,1.57543e-05,0
1,0.34,1,7.6741e-07,0
1,0.35,1,2.90237e-05,0
1,0.36,1,3.17581e-05,0
1,0.37,2,5.92321e-07,1
1,0.38,1,6.66827e-07,0
1,0.39,1,2.90684e-05,0
1,0.4,1,3.14973e-05,0
1,0.41,1,1.12057e-05,0
9,0.02,1,0.000823077,0
1,0.42,2,1.40518e-05,1
1,0.43,1,6.59376e-07,0
1,0.44,1,1.15894e-05,0
1,0.45,1,1.16751e-05,0
1,0.46,2,1.16862e-05,1
1,0.47,2,4.89242e-05,1
1,0.48,1,6.74278e-07,0
1,0.49,1,2.3149e-05,0
1,0.5,2,1.14031e-05,1
1,0.51,1,3.69139e-05,0
5,0.05,1,0.000345863,0
1,0.52,1,1.12094e-05,0
1,0.53,2,5.28991e-07,1
1,0.54,2,8.15839e-07,1
1,0.55,1,3.12664e-05,0
1,0.56,1,4.47035e-05,0
1,0.57,2,1.01328e-06,1
1,0.58,2,1.95429e-05,1
1,0.59,1,3.14787e-05,0
1,0.6,2,1.48863e-05,1
5,0.06,2,0.000177965,0
1,0.61,1,1.93194e-05,0
1,0.62,1,8.75443e-07,0
1,0.63,2,7.89762e-07,1
1,0.64,2,6.37025e-07,1
