n,p,n_steps,time,bottom_reached
1,0.01,1,0.000411078,0
1,0.02,1,1.20699e-06,0
1,0.03,1,2.11187e-05,0
1,0.04,1,1.38432e-05,0
1,0.05,1,1.30013e-06,0
1,0.06,1,6.4075e-07,0
1,0.07,1,2.15843e-05,0
1,0.08,1,3.00892e-05,0
1,0.09,1,2.88971e-05,0
5,0.01,1,0.00112287,0
1,0.1,1,8.27275e-05,0
1,0.11,1,9.23127e-06,0
1,0.12,1,7.15703e-05,0
1,0.13,1,9.67458e-06,0
1,0.14,1,2.74144e-05,0
5,0.02,1,0.00015229,0
1,0.15,1,2.39201e-05,0
1,0.16,1,1.07288e-06,0
1,0.17,1,1.58399e-05,0
9,0.01,1,0.00133561,0
1,0.18,1,4.02033e-05,0
1,0.19,1,2.4043e-05,0
1,0.2,1,1.35861e-05,0
1,0.21,1,6.07222e-07,0
1,0.22,1,7.73743e-06,0
1,0.23,1,3.1393e-05,0
1,0.24,1,2.60659e-05,0
1,0.25,1,8.64267e-07,0
1,0.26,1,1.92858e-05,0
1,0.27,1,2.0545e-05,0
1,0.28,1,1.07884e-05,0
1,0.29,1,1.47149e-05,0
1,0.3,1,9.74536e-06,0
1,0.31,1,8.15839e-07,0
1,0.32,1,2.79024e-05,0
1,0.33,1,2.87518e-05,0
5,0.03,1,0.000346404,0
1,0.34,1,3.016e-05,0
1,0.35,2,2.41809e-05,1
1,0.36,2,1.04569e-05,1
5,0.04,1,5.33611e-05,0
1,0.37,1,2.07424e-05,0
1,0.38,2,8.04663e-07,1
1,0.39,1,2.96868e-05,0
1,0.4,2,5.08726e-05,1
1,0.41,2,2.10553e-05,1
1,0.42,1,3.2369e-05,0
1,0.43,2,2.14912e-05,1
1,0.44,1,8.3074e-07,0
1,0.45,1,5.17815e-07,0
1,0.46,2,3.59192e-05,1
1,0.47,2,1.19731e-05,1
1,0.48,2,2.75262e-05,1
1,0.49,1,7.30157e-07,0
5,0.05,1,0.000274058,0
1,0.5,2,1.92001e-05,1
1,0.51,1,2.89716e-05,0
1,0.52,2,2.06009e-05,1
1,0.53,1,1.12429e-05,0
1,0.54,1,6.92904e-07,0
1,0.55,1,9.87202e-06,0
1,0.56,2,1.21482e-05,1
1,0.57,1,2.17222e-05,0
1,0.58,2,3.45744e-05,1
1,0.59,2,2.20872e-05,1
5,0.06,1,0.000188284,0
1,0.6,1,1.37463e-05,0
1,0.61,1,1.37538e-05,0
1,0.62,2,9.74163e-06,1
1,0.63,2,9.6187e-06,1
1,0.64,2,1.04718e-05,1
1,0.65,2,1.11461e-05,1
1,0.66,2,2.29701e-05,1
1,0.67,2,3.06331e-05,1
1,0.68,2,1.15111e-06,1
1,0.69,1,5.40167e-07,0
13,0.01,1,0.00231233,0
1,0.7,2,5.06155e-05,1
1,0.71,2,8.15839e-07,1
1,0.72,2,2.36407e-05,1
5,0.07,1,0.00020593,0
1,0.73,1,2.902e-06,0
1,0.74,1,1.39698e-05,0
1,0.75,2,5.55068e-07,1
1,0.76,1,7.6741e-07,0
1,0.77,2,7.82311e-07,1
1,0.78,2,1.00955e-06,1
1,0.79,2,6.66827e-07,1
1,0.8,1,9.0152e-07,0
1,0.81,2,7.15069e-05,1
9,0.02,2,0.00114972,0
1,0.82,2,5.03883e-05,1
1,0.83,2,9.23499e-06,1
1,0.839999,2,4.85331e-05,1
1,0.849999,2,1.45286e-06,1
1,0.859999,2,2.0247e-05,1
1,0.869999,2,9.23872e-06,1
1,0.879999,2,7.22706e-07,1
5,0.08,2,0.000293031,0
1,0.889999,2,4.8086e-05,1
1,0.899999,2,4.67151e-05,1
1,0.909999,2,3.24138e-05,1
1,0.919999,2,1.07884e-05,1
1,0.929999,2,2.54773e-05,1
1,0.939999,2,8.3074e-07,1
1,0.949999,2,1.11796e-05,1
1,0.959999,2,7.71135e-07,1
1,0.969999,2,2.31192e-05,1
1,0.979999,2,1.44839e-05,1
1,0.989999,2,6.18398e-07,1
1,0.999999,2,2.59839e-05,1
2,0.01,1,2.48626e-05,0
2,0.02,1,2.3149e-05,0
2,0.03,1,2.32235e-05,0
5,0.09,1,0.00031716,0
2,0.04,1,9.84408e-05,0
2,0.05,1,4.34779e-05,0
2,0.06,1,1.15857e-06,0
5,0.1,2,0.000120442,0
17,0.01,1,0.00311363,0
2,0.07,2,7.25575e-05,0
2,0.08,1,3.0838e-05,0
2,0.09,1,4.16525e-05,0
2,0.1,1,3.07821e-05,0
2,0.11,1,1.10641e-06,0
21,0.01,2,0.00333773,0
2,0.12,2,5.7701e-05,0
5,0.11,2,0.000237394,0
9,0.03,1,0.00086261,0
2,0.13,1,5.01722e-05,0
2,0.14,1,1.71065e-05,0
2,0.15,1,4.64916e-05,0
5,0.12,1,0.000153657,0
2,0.16,2,9.4302e-05,0
2,0.17,1,0.000158165,0
13,0.02,1,0.00139383,0
2,0.18,1,2.18228e-05,0
5,0.13,1,0.000279643,0
2,0.19,2,0.000111885,0
2,0.2,1,1.15857e-06,0
2,0.21,1,1.11088e-05,0
2,0.22,3,5.90757e-05,1
