n,p,n_steps,time,bottom_reached
1,0.01,1,0.000314616,0
5,0.01,1,0.000684563,0
9,0.01,1,0.000646885,0
1,0.02,1,4.18983e-05,0
1,0.03,1,1.44802e-05,0
1,0.04,1,2.1562e-05,0
1,0.05,1,2.98359e-05,0
1,0.06,1,1.99266e-05,0
1,0.07,1,4.70728e-05,0
1,0.08,1,2.03326e-05,0
1,0.09,2,9.68575e-07,1
1,0.1,1,2.2985e-06,0
5,0.02,1,0.000195898,0
1,0.11,1,2.07499e-05,0
1,0.12,1,8.08388e-07,0
1,0.13,1,1.37463e-06,0
1,0.14,1,1.05612e-05,0
1,0.15,1,7.22706e-07,0
1,0.16,1,2.39164e-05,0
1,0.17,1,1.17198e-05,0
1,0.18,1,1.12988e-05,0
1,0.19,1,7.93487e-07,0
1,0.2,1,1.03563e-05,0
1,0.21,1,1.24685e-05,0
1,0.22,2,2.32831e-05,1
1,0.23,2,1.11237e-05,1
1,0.24,1,6.33299e-07,0
1,0.25,1,5.13792e-05,0
1,0.26,1,5.36442e-07,0
1,0.27,1,2.49147e-05,0
1,0.28,2,9.574e-07,1
1,0.29,1,3.18848e-05,0
9,0.02,1,0.000470094,0
1,0.3,2,1.37314e-05,1
1,0.31,1,3.16314e-05,0
5,0.03,2,0.000322923,0
1,0.32,1,2.18078e-05,0
1,0.33,2,3.31067e-05,1
1,0.34,2,7.30157e-07,1
1,0.35,1,2.205e-05,0
1,0.36,2,6.4075e-07,1
1,0.37,1,9.22009e-06,0
1,0.38,1,3.90895e-05,0
5,0.04,2,0.000148486,0
1,0.39,1,2.10516e-05,0
1,0.4,1,9.93609e-05,0
1,0.41,2,1.50129e-05,1
1,0.42,1,2.0396e-05,0
1,0.43,2,1.45622e-05,1
1,0.44,1,1.03191e-06,0
1,0.45,1,3.28049e-05,0
1,0.46,1,1.28597e-05,0
5,0.05,2,0.000234395,0
1,0.47,1,3.97302e-05,0
1,0.48,2,5.06639e-07,1
1,0.49,1,7.00355e-07,0
1,0.5,1,6.03497e-07,0
13,0.01,1,0.00171039,0
1,0.51,2,2.72729e-05,1
1,0.52,2,4.45433e-05,1
1,0.53,2,2.11708e-05,1
1,0.54,1,9.48086e-06,0
1,0.55,1,2.40989e-05,0
1,0.56,2,1.93156e-05,1
1,0.57,2,2.08803e-05,1
1,0.58,2,1.06767e-05,1
1,0.59,2,1.03712e-05,1
1,0.6,2,5.36442e-07,1
