n,p,n_steps,time,bottom_reached
1,0.01,1,0.000264328,0
9,0.01,1,0.000537079,0
1,0.02,1,2.37636e-05,0
1,0.03,1,2.15173e-05,0
1,0.04,1,7.41333e-07,0
1,0.05,1,1.95205e-05,0
1,0.06,1,4.13507e-07,0
1,0.07,1,2.19084e-05,0
1,0.08,1,1.22301e-05,0
1,0.09,2,2.73474e-05,1
1,0.1,1,7.71135e-07,0
1,0.11,1,4.58211e-07,0
1,0.12,1,1.12876e-06,0
1,0.13,2,5.17815e-07,1
1,0.14,1,6.22123e-07,0
1,0.15,1,2.0273e-05,0
1,0.16,1,1.51508e-05,0
1,0.17,1,1.11051e-05,0
1,0.18,1,2.58721e-05,0
1,0.19,2,2.9631e-05,1
5,0.01,1,0.000886556,0
1,0.2,1,2.70978e-05,0
1,0.21,1,2.84426e-05,0
1,0.22,1,3.97526e-05,0
1,0.23,1,5.55068e-07,0
1,0.24,1,7.6741e-07,0
1,0.25,1,9.41008e-06,0
1,0.26,2,3.63179e-05,1
1,0.27,2,3.28645e-05,1
1,0.28,1,1.45696e-05,0
1,0.29,1,1.9107e-05,0
1,0.3,1,1.49757e-06,0
1,0.31,1,2.72542e-05,0
1,0.32,1,1.47894e-05,0
5,0.02,1,0.000242256,0
1,0.33,2,5.43892e-07,1
1,0.34,2,1.05426e-06,1
1,0.35,1,3.95738e-05,0
9,0.02,1,0.000600766,0
1,0.36,1,5.25862e-05,0
1,0.37,1,1.66632e-05,0
1,0.38,1,2.43858e-05,0
1,0.39,1,4.2554e-05,0
1,0.4,2,6.29574e-07,1
1,0.41,1,1.01067e-05,0
1,0.42,1,1.47223e-05,0
13,0.01,1,0.00135485,0
1,0.43,2,1.72593e-05,1
1,0.44,1,5.42775e-05,0
1,0.45,1,1.04979e-05,0
1,0.46,1,3.08454e-05,0
1,0.47,1,2.20761e-05,0
1,0.48,1,7.6741e-07,0
1,0.49,2,7.22706e-07,1
1,0.5,2,1.09896e-06,1
1,0.51,2,7.6741e-07,1
5,0.03,1,0.000406504,0
1,0.52,2,8.26307e-05,1
1,0.53,2,6.51926e-07,1
1,0.54,1,1.18949e-05,0
1,0.55,2,3.09385e-05,1
1,0.56,2,5.88596e-07,1
1,0.57,2,1.16713e-05,1
1,0.58,1,3.65749e-05,0
1,0.59,2,7.1153e-07,1
1,0.6,1,6.66827e-07,0
5,0.04,1,0.000153575,0
1,0.61,1,1.96472e-05,0
1,0.62,1,2.45906e-05,0
1,0.63,2,2.68668e-05,1
1,0.64,1,5.32717e-07,0
1,0.65,2,2.92957e-05,1
1,0.66,1,3.56175e-05,0
1,0.67,2,2.17706e-05,1
1,0.68,2,1.31428e-05,1
1,0.69,2,1.78963e-05,1
1,0.7,2,1.37612e-05,1
5,0.05,1,0.000224408,0
17,0.01,1,0.00193235,0
1,0.71,2,5.22658e-05,1
1,0.72,1,2.43187e-05,0
1,0.73,2,1.65962e-05,1
1,0.74,2,1.32248e-06,1
1,0.75,2,1.09822e-05,1
9,0.03,1,0.000806473,0
1,0.76,1,4.24981e-05,0
1,0.77,2,9.48831e-06,1
1,0.78,1,2.44603e-05,0
1,0.79,1,1.32881e-05,0
1,0.8,2,2.64458e-05,1
1,0.81,1,3.0648e-05,0
1,0.82,2,6.48201e-07,1
1,0.83,2,1.05798e-06,1
5,0.06,2,0.000248265,0
1,0.839999,1,1.87345e-05,0
1,0.849999,2,2.76342e-05,1
1,0.859999,2,7.45058e-07,1
1,0.869999,2,4.02555e-05,1
1,0.879999,2,4.39584e-07,1
1,0.889999,2,7.56234e-07,1
1,0.899999,1,5.73695e-07,0
1,0.909999,1,3.82625e-05,0
1,0.919999,2,1.9636e-05,1
1,0.929999,2,1.90698e-05,1
