n,p,n_steps,time,bottom_reached
1,0.01,1,0.000279538,0
9,0.01,2,0.000592288,0
5,0.01,1,0.000448376,0
13,0.01,1,0.000682354,0
1,0.02,1,2.35066e-06,0
21,0.01,1,0.000817575,0
1,0.03,1,2.90871e-05,0
1,0.04,1,7.26432e-07,0
1,0.05,1,4.80376e-05,0
1,0.06,1,1.55084e-05,0
1,0.07,1,7.42339e-05,0
5,0.02,1,0.000207093,0
1,0.08,2,2.32495e-05,1
1,0.09,1,4.00804e-05,0
1,0.1,1,2.55853e-05,0
1,0.11,1,7.48783e-07,0
1,0.12,1,5.04032e-05,0
1,0.13,1,8.00937e-07,0
1,0.14,1,1.1269e-05,0
1,0.15,1,8.60542e-07,0
1,0.16,1,1.21854e-05,0
1,0.17,1,2.07499e-05,0
1,0.18,1,5.36442e-07,0
1,0.19,1,7.22706e-07,0
1,0.2,1,2.02097e-05,0
1,0.21,1,4.54485e-07,0
1,0.22,1,2.05934e-05,0
1,0.23,1,6.70105e-05,0
1,0.24,1,1.07922e-05,0
1,0.25,1,2.22847e-05,0
1,0.26,1,1.47335e-05,0
1,0.27,1,2.42069e-05,0
9,0.02,1,0.00060067,0
1,0.28,1,1.18092e-05,0
17,0.01,1,0.00147293,0
1,0.29,1,4.40814e-05,0
1,0.3,1,1.06543e-06,0
5,0.03,1,0.000437696,0
1,0.31,1,5.39608e-05,0
1,0.32,2,1.4253e-05,1
1,0.33,1,1.90958e-05,0
1,0.34,1,3.07932e-05,0
1,0.35,1,1.92747e-05,0
1,0.36,1,6.48201e-07,0
1,0.37,1,1.93864e-05,0
1,0.38,1,8.45641e-07,0
5,0.04,2,0.000201516,0
1,0.39,1,3.82178e-05,0
1,0.4,2,2.03103e-05,1
1,0.41,1,2.2497e-05,0
1,0.42,1,1.76691e-05,0
1,0.43,2,2.27354e-05,1
1,0.44,1,7.41333e-07,0
1,0.45,2,8.75443e-07,1
1,0.46,1,3.06629e-05,0
1,0.47,2,2.97278e-05,1
5,0.05,1,0.000156179,0
1,0.48,2,5.81145e-07,1
1,0.49,2,1.42865e-05,1
1,0.5,1,9.06363e-06,0
1,0.51,2,2.05226e-05,1
1,0.52,1,1.22562e-06,0
1,0.53,1,1.14515e-05,0
1,0.54,2,3.7998e-05,1
1,0.55,1,1.23791e-05,0
1,0.56,1,1.17309e-05,0
1,0.57,2,5.10365e-07,1
9,0.03,1,0.000554577,0
1,0.58,1,2.32346e-05,0
1,0.59,1,4.50723e-05,0
1,0.6,2,5.92321e-07,1
1,0.61,2,3.31551e-07,1
1,0.62,1,2.03848e-05,0
5,0.06,1,0.000242155,0
1,0.63,1,4.88237e-05,0
1,0.64,2,1.90362e-05,1
1,0.65,2,2.14241e-05,1
1,0.66,1,1.48304e-05,0
1,0.67,2,7.63685e-07,1
1,0.68,1,3.08305e-05,0
1,0.69,2,2.15024e-05,1
5,0.07,1,0.000149969,0
1,0.7,2,2.15545e-05,1
1,0.71,2,3.05921e-05,1
