n,p,n_steps,time,bottom_reached
1,0.01,1,0.000239402,0
5,0.01,1,0.000451766,0
9,0.01,1,0.000598662,0
1,0.02,1,1.0591e-05,0
1,0.03,1,9.03644e-05,0
1,0.04,2,2.71574e-05,1
1,0.05,1,8.97795e-07,0
1,0.06,1,3.713e-05,0
1,0.07,1,1.2219e-06,0
1,0.08,1,5.32717e-07,0
1,0.09,1,8.9407e-07,0
1,0.1,1,1.42492e-05,0
1,0.11,1,9.40263e-06,0
5,0.02,1,0.000214342,0
1,0.12,1,2.71164e-05,0
1,0.13,1,2.07238e-05,0
1,0.14,2,2.16775e-05,1
1,0.15,1,7.0408e-07,0
1,0.16,1,1.09002e-05,0
1,0.17,1,4.24683e-07,0
1,0.18,1,1.31279e-05,0
1,0.19,2,2.52984e-05,1
1,0.2,2,1.91405e-05,1
1,0.21,1,8.18484e-05,0
1,0.22,1,2.27578e-05,0
5,0.03,1,0.000269532,0
1,0.23,1,7.42488e-05,0
1,0.24,1,2.15955e-05,0
1,0.25,1,2.59727e-05,0
1,0.26,1,6.74278e-07,0
1,0.27,1,9.38773e-07,0
1,0.28,1,1.32993e-06,0
1,0.29,1,2.6457e-05,0
1,0.3,2,1.99787e-05,1
1,0.31,1,2.54437e-05,0
1,0.32,1,2.10479e-05,0
1,0.33,1,6.66827e-07,0
9,0.02,1,0.000696685,0
5,0.04,1,0.0002243,0
1,0.34,1,2.66433e-05,0
1,0.35,2,3.0797e-05,1
1,0.36,2,9.04128e-06,1
1,0.37,1,4.54485e-07,0
1,0.38,2,1.09524e-06,1
1,0.39,1,7.07358e-05,0
1,0.4,2,5.58794e-07,1
1,0.41,2,1.00248e-05,1
1,0.42,1,1.25207e-05,0
1,0.43,2,1.14366e-06,1
1,0.44,2,2.81483e-05,1
1,0.45,1,3.14526e-05,0
1,0.46,2,8.19564e-07,1
1,0.47,2,1.82651e-05,1
1,0.48,1,2.10479e-05,0
1,0.49,2,2.09585e-05,1
1,0.5,2,1.81086e-05,1
1,0.51,2,5.40167e-07,1
1,0.52,2,3.57628e-07,1
1,0.53,1,1.37724e-05,0
5,0.05,1,0.000329126,0
1,0.54,2,1.64658e-05,1
1,0.55,2,7.59959e-07,1
1,0.56,2,2.61441e-05,1
1,0.57,1,9.62242e-06,0
1,0.58,1,2.8044e-05,0
1,0.59,2,1.23307e-05,1
1,0.6,2,7.71135e-07,1
1,0.61,2,5.13345e-05,1
9,0.03,1,0.000508651,0
1,0.62,2,2.72244e-05,1
1,0.63,2,6.66827e-07,1
1,0.64,1,1.83322e-05,0
1,0.65,2,5.7932e-05,1
1,0.66,2,5.02914e-07,1
13,0.01,1,0.00218357,0
1,0.67,2,2.32421e-05,1
1,0.68,2,1.04681e-06,1
5,0.06,1,0.000300724,0
1,0.69,1,2.72729e-05,0
1,0.7,2,4.99189e-07,1
1,0.71,2,6.96629e-07,1
1,0.72,2,8.83639e-06,1
1,0.73,1,1.95168e-05,0
1,0.74,2,1.04606e-05,1
1,0.75,1,6.09756e-05,0
1,0.76,2,4.69387e-07,1
1,0.77,2,0.000108279,1
5,0.07,2,0.000242639,0
1,0.78,2,1.44094e-05,1
1,0.79,2,6.07222e-07,1
1,0.8,1,1.82875e-05,0
1,0.81,2,1.41114e-05,1
17,0.01,1,0.00249507,0
1,0.82,2,3.5204e-05,1
1,0.83,1,0.000124194,0
1,0.839999,2,1.02445e-05,1
1,0.849999,2,9.38028e-06,1
1,0.859999,2,9.55909e-06,1
5,0.08,4,0.000233412,0
9,0.04,1,0.000610314,0
1,0.869999,1,1.08518e-05,0
1,0.879999,2,2.58163e-05,1
1,0.889999,2,2.1711e-05,1
1,0.899999,2,1.30944e-05,1
1,0.909999,2,8.12113e-07,1
1,0.919999,2,9.31323e-07,1
21,0.01,2,0.00285062,0
5,0.09,1,0.000209514,0
1,0.929999,2,0.000271708,1
1,0.939999,2,1.90996e-05,1
1,0.949999,2,1.90437e-05,1
1,0.959999,2,2.95602e-05,1
1,0.969999,2,1.05835e-05,1
1,0.979999,2,1.06916e-06,1
5,0.1,2,0.000231341,0
1,0.989999,2,2.03028e-05,1
1,0.999999,2,1.07586e-05,1
2,0.01,1,7.60071e-05,0
2,0.02,1,1.64658e-06,0
2,0.03,1,6.98641e-05,0
2,0.04,1,7.68714e-05,0
5,0.11,1,0.00028795,0
2,0.05,1,0.000114806,0
5,0.12,2,0.000128713,0
13,0.02,1,0.00142235,0
2,0.06,1,0.000148032,0
5,0.13,1,0.000250973,0
5,0.14,1,7.11903e-05,0
2,0.07,1,0.000274342,0
9,0.05,2,0.00130112,0
5,0.15,3,0.00022338,0
2,0.08,1,0.000186913,0
2,0.09,1,1.52625e-05,0
2,0.1,1,5.60805e-05,0
2,0.11,1,9.6336e-06,0
5,0.16,2,0.000181388,0
2,0.12,1,0.00010366,0
2,0.13,1,3.54759e-05,0
2,0.14,1,1.76951e-06,0
2,0.15,1,3.82178e-05,0
2,0.16,1,3.22387e-05,0
2,0.17,1,1.94088e-06,0
2,0.18,1,0.000101805,0
2,0.19,3,2.50041e-05,1
5,0.17,2,0.000378292,0
2,0.2,1,0.000104267,0
9,0.06,2,0.000680391,0
2,0.21,2,2.83532e-05,0
5,0.18,1,7.16224e-05,0
17,0.02,1,0.0023347,0
2,0.22,1,0.000134386,0
2,0.23,3,0.000107385,1
5,0.19,2,0.000209235,0
2,0.24,1,8.04439e-05,0
13,0.03,1,0.00142113,0
25,0.01,1,0.00507085,0
5,0.2,2,0.000126839,0
2,0.25,2,6.78152e-05,0
29,0.01,1,0.00512329,0
5,0.21,4,5.53988e-05,0
2,0.26,2,6.34938e-05,0
5,0.22,2,0.000141051,0
2,0.27,1,0.00013268,0
2,0.28,1,1.43051e-06,0
2,0.29,4,9.21898e-05,1
2,0.3,4,1.81422e-06,1
5,0.23,2,0.000123728,0
2,0.31,1,6.0197e-05,0
21,0.02,2,0.0026418,0
2,0.32,1,5.75185e-05,0
2,0.33,3,1.6503e-06,1
2,0.34,2,1.92598e-06,0
