n,p,n_steps,time,bottom_reached
1,0.01,1,0.000216465,0
13,0.01,1,0.000472117,0
1,0.02,1,2.02283e-06,0
5,0.01,1,0.000237133,0
1,0.03,1,2.10255e-05,0
1,0.04,2,2.27615e-05,1
1,0.05,1,9.87202e-07,0
1,0.06,1,2.41473e-05,0
1,0.07,1,4.99189e-07,0
1,0.08,1,1.11051e-05,0
1,0.09,1,5.06639e-07,0
1,0.1,1,8.11927e-05,0
1,0.11,1,3.01972e-05,0
1,0.12,1,3.12738e-05,0
1,0.13,1,6.96629e-07,0
1,0.14,1,1.49086e-05,0
1,0.15,1,7.0408e-07,0
5,0.02,1,0.000262659,0
1,0.16,2,3.78974e-05,1
1,0.17,1,2.90312e-05,0
1,0.18,1,3.04766e-05,0
1,0.19,2,1.47149e-06,1
1,0.2,1,2.90722e-05,0
1,0.21,2,6.70552e-07,1
1,0.22,1,1.18464e-06,0
1,0.23,1,2.47695e-05,0
1,0.24,2,7.07805e-07,1
5,0.03,1,0.000185464,0
1,0.25,2,3.73498e-05,1
1,0.26,1,1.2517e-05,0
1,0.27,1,7.33882e-07,0
1,0.28,2,3.66978e-05,1
1,0.29,1,1.90139e-05,0
1,0.3,1,2.23145e-05,0
9,0.01,1,0.00114332,0
1,0.31,1,2.03401e-05,0
5,0.04,1,0.000134263,0
1,0.32,1,1.12019e-05,0
1,0.33,2,4.43496e-05,1
1,0.34,1,6.48201e-07,0
1,0.35,1,2.21543e-05,0
1,0.36,1,7.59959e-07,0
1,0.37,2,3.47532e-05,1
1,0.38,1,1.20252e-05,0
1,0.39,2,6.18398e-07,1
1,0.4,1,2.28658e-05,0
1,0.41,1,7.7486e-07,0
1,0.42,2,6.14673e-07,1
1,0.43,1,7.00355e-07,0
5,0.05,2,0.000176154,0
1,0.44,1,6.60345e-05,0
1,0.45,2,2.45608e-05,1
1,0.46,1,1.46516e-05,0
1,0.47,2,1.35228e-06,1
1,0.48,1,5.05038e-05,0
1,0.49,2,3.5841e-05,1
1,0.5,1,1.63093e-05,0
1,0.51,2,1.22935e-06,1
17,0.01,1,0.00153701,0
1,0.52,2,2.85581e-05,1
13,0.02,1,0.00103026,0
1,0.53,1,4.36008e-05,0
5,0.06,4,0.000280816,0
1,0.54,1,2.41846e-05,0
1,0.55,1,5.28395e-05,0
1,0.56,1,2.56784e-05,0
1,0.57,1,2.31043e-05,0
1,0.58,2,1.43461e-05,1
1,0.59,2,7.1153e-07,1
1,0.6,1,1.20662e-05,0
1,0.61,2,9.61497e-06,1
9,0.02,1,0.000655595,0
1,0.62,2,2.29403e-05,1
1,0.63,1,6.78003e-07,0
1,0.64,1,1.10902e-05,0
1,0.65,1,7.26432e-07,0
1,0.66,2,1.19209e-06,1
1,0.67,2,8.04663e-07,1
1,0.68,1,2.42703e-05,0
1,0.69,1,1.96509e-05,0
1,0.7,2,1.48602e-05,1
1,0.71,2,4.99189e-07,1
1,0.72,2,2.23331e-05,1
1,0.73,1,7.22706e-07,0
1,0.74,2,1.94088e-06,1
1,0.75,2,3.28235e-05,1
1,0.76,2,1.05016e-05,1
1,0.77,2,2.27951e-05,1
1,0.78,2,1.28746e-05,1
1,0.79,2,1.53109e-06,1
5,0.07,1,0.000394262,0
1,0.8,2,2.57008e-05,1
1,0.81,2,6.66827e-07,1
1,0.82,2,9.03383e-06,1
1,0.83,2,7.0408e-07,1
1,0.839999,2,1.06692e-05,1
1,0.849999,1,1.00657e-05,0
1,0.859999,2,3.21381e-05,1
1,0.869999,2,1.24872e-05,1
1,0.879999,2,1.00881e-05,1
1,0.889999,2,1.00955e-05,1
5,0.08,1,0.000141039,0
1,0.899999,2,5.38416e-05,1
1,0.909999,2,3.80054e-05,1
1,0.919999,2,2.18451e-05,1
1,0.929999,2,4.35859e-07,1
1,0.939999,2,3.82885e-05,1
1,0.949999,2,1.45957e-05,1
1,0.959999,2,2.02432e-05,1
1,0.969999,2,4.99189e-07,1
1,0.979999,2,8.00937e-07,1
1,0.989999,2,6.10948e-07,1
1,0.999999,2,1.28485e-05,1
5,0.09,2,0.000236224,0
2,0.01,1,3.37623e-05,0
2,0.02,1,1.98558e-05,0
2,0.03,1,1.38953e-06,0
2,0.04,1,0.000110235,0
2,0.05,1,6.57141e-05,0
5,0.1,3,0.000272959,0
2,0.06,2,0.000102766,0
13,0.03,2,0.00114467,0
9,0.03,1,0.000930734,0
2,0.07,1,9.06624e-05,0
2,0.08,2,0.000163071,0
2,0.09,1,3.52338e-05,0
5,0.11,1,0.000335079,0
2,0.1,1,4.9416e-05,0
2,0.11,1,7.52211e-05,0
5,0.12,1,0.000156883,0
21,0.01,1,0.00317403,0
2,0.12,1,0.000132479,0
9,0.04,1,0.000515323,0
5,0.13,1,0.000128016,0
17,0.02,1,0.00182701,0
2,0.13,1,0.000130057,0
2,0.14,1,4.65252e-05,0
2,0.15,2,3.96781e-05,0
2,0.16,1,2.2538e-06,0
5,0.14,2,0.00018796,0
2,0.17,1,7.64206e-05,0
2,0.18,1,5.52982e-05,0
2,0.19,3,7.33472e-05,1
5,0.15,1,0.000229321,0
2,0.2,1,7.59736e-05,0
2,0.21,2,4.6365e-05,0
2,0.22,1,2.1223e-05,0
