n,p,n_steps,time,bottom_reached
1,0.01,1,0.000581503,0
5,0.01,1,0.000715133,0
1,0.02,1,1.2327e-05,0
1,0.03,1,1.12131e-05,0
1,0.04,1,1.07586e-05,0
1,0.05,1,3.31663e-05,0
1,0.06,1,5.42402e-05,0
5,0.02,1,0.00013696,0
1,0.07,1,2.86214e-05,0
1,0.08,1,2.25715e-05,0
1,0.09,1,6.4075e-07,0
1,0.1,1,2.20314e-05,0
9,0.01,2,0.000946742,0
1,0.11,2,2.85245e-05,1
1,0.12,1,3.41497e-05,0
1,0.13,1,5.1707e-05,0
5,0.03,1,0.000189502,0
1,0.14,1,1.22152e-05,0
1,0.15,1,9.0152e-07,0
1,0.16,1,2.20723e-05,0
1,0.17,1,9.74536e-06,0
1,0.18,1,1.12467e-05,0
1,0.19,1,2.05524e-05,0
1,0.2,2,1.3791e-05,1
1,0.21,1,1.43722e-05,0
1,0.22,1,5.51343e-07,0
1,0.23,1,1.2666e-06,0
1,0.24,1,1.39624e-05,0
1,0.25,1,2.00346e-05,0
1,0.26,1,4.76837e-07,0
1,0.27,1,5.17815e-07,0
1,0.28,1,1.80304e-05,0
1,0.29,1,1.0401e-05,0
1,0.3,1,1.66707e-05,0
1,0.31,1,1.02445e-05,0
5,0.04,1,0.000244461,0
1,0.32,2,5.73732e-05,1
1,0.33,1,2.31415e-05,0
1,0.34,2,2.80887e-05,1
1,0.35,1,3.41944e-05,0
1,0.36,1,1.21705e-05,0
1,0.37,2,1.57207e-06,1
1,0.38,2,2.30558e-05,1
1,0.39,1,7.78586e-07,0
1,0.4,1,3.97861e-05,0
1,0.41,1,2.70233e-05,0
1,0.42,1,2.09771e-05,0
1,0.43,2,7.89762e-07,1
5,0.05,2,0.000251066,0
1,0.44,1,1.08518e-05,0
1,0.45,1,5.32717e-07,0
9,0.02,2,0.000610538,0
1,0.46,2,1.41561e-06,1
1,0.47,1,2.27168e-05,0
1,0.48,2,2.25082e-05,1
1,0.49,1,5.40167e-07,0
1,0.5,1,2.09883e-05,0
1,0.51,1,3.44738e-05,0
1,0.52,2,8.82894e-07,1
1,0.53,1,2.27392e-05,0
1,0.54,2,2.23853e-05,1
1,0.55,2,3.14489e-05,1
1,0.56,2,8.08388e-07,1
1,0.57,2,1.48267e-06,1
1,0.58,2,8.75443e-07,1
13,0.01,1,0.00179337,0
1,0.59,2,3.09832e-05,1
1,0.6,1,8.90344e-07,0
1,0.61,1,4.93713e-05,0
1,0.62,1,2.20202e-05,0
1,0.63,2,2.54475e-05,1
1,0.64,2,2.0951e-05,1
5,0.06,2,0.000381012,0
1,0.65,2,1.18427e-05,1
1,0.66,2,2.22027e-05,1
1,0.67,1,8.19564e-07,0
1,0.68,1,1.77808e-05,0
1,0.69,1,2.11857e-05,0
1,0.7,2,6.63102e-07,1
1,0.71,1,1.99042e-05,0
1,0.72,2,1.15521e-05,1
1,0.73,2,3.71411e-05,1
1,0.74,1,1.12057e-05,0
1,0.75,1,2.50414e-05,0
1,0.76,2,1.59182e-05,1
1,0.77,2,5.09061e-05,1
1,0.78,2,5.51343e-07,1
1,0.79,2,2.12379e-05,1
1,0.8,2,1.15559e-05,1
1,0.81,2,8.82894e-07,1
1,0.82,2,1.19954e-06,1
1,0.83,2,9.05618e-06,1
5,0.07,2,0.00030724,0
1,0.839999,2,1.07884e-05,1
1,0.849999,2,2.73623e-05,1
1,0.859999,2,4.11198e-05,1
1,0.869999,2,7.18981e-07,1
9,0.03,2,0.000765916,0
1,0.879999,2,1.10418e-05,1
1,0.889999,2,6.22123e-07,1
1,0.899999,2,5.6155e-05,1
1,0.909999,2,2.00197e-05,1
1,0.919999,2,3.26782e-05,1
1,0.929999,2,9.71928e-06,1
1,0.939999,2,1.87755e-05,1
5,0.08,1,0.00025215,0
1,0.949999,2,4.22485e-05,1
1,0.959999,2,1.98223e-05,1
1,0.969999,2,1.19023e-05,1
1,0.979999,1,1.2964e-06,0
1,0.989999,2,3.50773e-05,1
1,0.999999,2,2.03438e-05,1
2,0.01,1,2.39164e-06,0
17,0.01,2,0.00273935,0
2,0.02,1,0.000126034,0
5,0.09,2,0.000275791,0
13,0.02,2,0.00100598,0
2,0.03,1,7.33547e-05,0
2,0.04,1,8.20458e-05,0
2,0.05,1,7.76164e-05,0
2,0.06,1,4.35784e-05,0
9,0.04,1,0.000700563,0
2,0.07,1,1.39698e-06,0
5,0.1,1,0.000264075,0
2,0.08,1,2.01017e-05,0
2,0.09,2,0.000117086,0
2,0.1,2,8.63299e-05,0
5,0.11,1,0.000222616,0
2,0.11,2,3.95887e-05,0
2,0.12,1,2.97613e-05,0
2,0.13,1,1.37836e-06,0
2,0.14,1,1.2964e-06,0
2,0.15,1,1.25542e-06,0
2,0.16,1,1.61678e-05,0
2,0.17,1,2.48514e-05,0
2,0.18,2,3.83407e-05,0
2,0.19,1,1.97515e-05,0
5,0.12,3,0.000188865,0
2,0.2,1,2.12863e-05,0
2,0.21,1,0.00012387,0
2,0.22,1,2.31601e-05,0
2,0.23,2,5.41657e-05,0
5,0.13,2,0.000234812,0
2,0.24,1,8.85203e-05,0
9,0.05,1,0.000730384,0
2,0.25,1,2.06754e-06,0
2,0.26,1,1.37836e-06,0
21,0.01,1,0.00378069,0
2,0.27,1,2.86326e-05,0
2,0.28,1,2.90722e-05,0
2,0.29,1,1.04494e-05,0
2,0.3,2,7.89687e-05,0
5,0.14,2,0.000259768,0
2,0.31,1,8.74847e-05,0
2,0.32,2,8.59313e-05,0
2,0.33,1,3.49544e-05,0
2,0.34,2,7.57612e-05,0
2,0.35,2,4.67338e-05,0
2,0.36,1,9.54792e-06,0
2,0.37,2,1.36495e-05,0
2,0.38,3,6.57365e-05,1
17,0.02,1,0.00163312,0
5,0.15,1,0.000452016,0
13,0.03,1,0.00164325,0
2,0.39,2,0.000114448,0
9,0.06,2,0.000710625,0
2,0.4,2,2.23517e-05,0
2,0.41,1,1.29417e-05,0
2,0.42,1,5.29476e-05,0
2,0.43,3,3.09534e-05,1
5,0.16,1,0.000188328,0
2,0.44,1,0.000109442,0
2,0.45,3,2.14949e-06,1
2,0.46,2,7.13542e-05,0
2,0.47,3,8.13045e-05,1
2,0.48,1,8.79578e-05,0
5,0.17,1,0.000410859,0
2,0.49,2,0.000107042,0
2,0.5,2,1.32956e-05,0
2,0.51,1,4.2256e-05,0
5,0.18,2,0.000220951,0
2,0.52,2,0.00012546,0
9,0.07,1,0.00076757,0
2,0.53,2,4.83543e-05,0
13,0.04,1,0.000864226,0
2,0.54,3,7.21514e-05,1
2,0.55,3,1.57952e-06,1
2,0.56,2,1.75461e-06,0
2,0.57,2,1.37091e-06,0
2,0.58,2,5.6643e-05,0
2,0.59,1,4.67114e-05,0
2,0.6,3,5.48214e-05,1
2,0.61,4,3.08938e-05,1
2,0.62,2,1.75089e-06,0
5,0.19,2,0.000356842,0
9,0.08,2,0.000364617,0
2,0.63,3,9.96217e-05,1
2,0.64,3,6.43693e-05,1
2,0.65,3,4.353e-05,1
2,0.66,4,4.78737e-05,1
17,0.03,1,0.00148623,0
5,0.2,2,0.000330277,0
2,0.67,3,9.39295e-05,1
2,0.68,3,2.17147e-05,1
2,0.69,3,2.13608e-05,1
33,0.01,1,0.00597392,0
25,0.01,1,0.00605148,0
2,0.7,1,8.5488e-05,0
5,0.21,2,0.000240363,0
2,0.71,2,0.000122607,0
9,0.09,2,0.000684146,0
2,0.72,3,0.000119843,1
2,0.73,2,5.79506e-05,0
13,0.05,1,0.00106937,0
2,0.74,3,7.46287e-05,1
21,0.02,1,0.00271723,0
2,0.75,3,0.00011503,1
2,0.76,3,1.4741e-05,1
9,0.1,2,0.000284858,0
5,0.22,1,0.000457048,0
2,0.77,3,7.91475e-05,1
2,0.78,4,1.80677e-06,1
2,0.79,3,3.10764e-05,1
29,0.01,1,0.00670892,0
2,0.8,4,6.0264e-05,1
2,0.81,3,6.4183e-05,1
2,0.82,4,2.80589e-05,1
5,0.23,2,0.000277665,0
2,0.83,3,6.61463e-05,1
2,0.839999,3,0.000108801,1
2,0.849999,3,5.25378e-05,1
2,0.859999,3,1.61678e-06,1
2,0.869999,1,6.65784e-05,0
5,0.24,1,0.000259239,0
2,0.879999,2,9.64217e-05,0
2,0.889999,3,1.27032e-06,1
5,0.25,3,0.000151508,0
2,0.899999,3,8.44561e-05,1
2,0.909999,4,6.61239e-05,1
2,0.919999,4,7.08327e-05,1
2,0.929999,3,2.8275e-05,1
5,0.26,7,0.000191204,0
2,0.939999,3,4.40851e-05,1
9,0.11,1,0.000967842,0
2,0.949999,3,6.51181e-05,1
2,0.959999,3,1.82539e-06,1
2,0.969999,3,2.08654e-05,1
2,0.979999,4,0.000115164,1
2,0.989999,3,1.93715e-06,1
5,0.27,2,0.000267204,0
2,0.999999,3,2.21357e-05,1
13,0.06,1,0.00144084,0
3,0.01,1,4.54634e-05,0
3,0.02,1,0.000101123,0
5,0.28,1,0.000283837,0
3,0.03,1,0.000138957,0
17,0.04,2,0.00224103,0
3,0.04,1,0.00016642,0
3,0.05,1,2.2538e-05,0
5,0.29,4,0.000222661,0
3,0.06,1,5.94854e-05,0
3,0.07,1,8.62479e-05,0
9,0.12,2,0.000914566,0
5,0.3,6,0.00024204,0
3,0.08,2,0.000179119,0
9,0.13,2,0.000319891,0
5,0.31,5,0.000319358,0
13,0.07,3,0.00110088,0
3,0.09,1,0.000352766,0
3,0.1,1,0.000106446,0
3,0.11,1,0.000111539,0
5,0.32,2,0.000338256,0
3,0.12,1,0.000159875,0
5,0.33,2,0.000187911,0
3,0.13,1,0.000152439,0
9,0.14,3,0.000784632,0
3,0.14,1,0.000213206,0
3,0.15,2,2.71946e-06,0
3,0.16,1,2.75224e-05,0
21,0.03,2,0.00326766,0
37,0.01,1,0.00982262,0
3,0.17,2,7.63349e-05,0
5,0.34,2,0.00045101,0
3,0.18,2,0.000173114,0
3,0.19,1,0.000147048,0
5,0.35,3,0.000323247,0
3,0.2,2,7.87973e-05,0
13,0.08,2,0.00132419,0
